id,x,y,z
42,-2.26182,3.8962,2.73494
108,-1.62196,4.90425,3.85653
263,-0.961238,3.95586,3.29127
334,-2.04068,4.69821,3.18203
499,-2.01182,4.27366,3.19432
535,-1.52872,4.30226,3.74677
691,-1.30526,4.63816,3.12744
770,-1.57779,4.31085,3.2949
801,-1.79953,3.75439,3.55133
928,-1.13822,4.72036,4.08276
1026,-1.70447,4.55461,3.99696
1117,-1.06727,4.42175,3.646
1281,-1.65495,4.15961,3.95935
1343,-1.41063,4.28792,3.70256
1429,-1.16772,4.40556,2.87103
1579,-1.27896,4.65411,3.77553
1638,-1.64999,4.80052,3.51921
1757,-0.913544,4.65845,3.23194
1815,-1.69239,4.60161,3.59744
1982,-1.60816,4.62263,3.24788
2048,-1.35178,4.27935,3.95089
2121,-1.62378,4.99678,3.24889
2218,-1.75869,4.06642,3.2917
2390,-1.63346,4.58717,3.50792
2442,-1.06539,4.3828,3.2445
2522,-1.75175,4.11353,3.32976
2688,-1.87505,4.39508,3.47053
2727,-1.52491,4.45055,3.42002
2802,-2.12834,4.96897,3.75008
2979,-1.6594,4.90896,3.36987
3030,-1.84934,4.51235,3.48614
3117,-1.42446,4.78503,3.40559
3223,-1.58901,4.06308,3.93157
3348,-1.77603,4.08947,3.53491
3499,-1.48306,4.59295,3.53516
3510,-1.63686,4.28959,3.26304
3633,-1.89747,4.66457,3.50015
3762,-1.8208,4.24301,3.44414
3818,-1.60444,4.25146,2.73833
3993,-1.76315,4.56125,3.58915
4095,-1.91952,4.08444,3.17514
4102,-1.44805,4.14387,3.42974
4215,-1.56327,4.14829,2.99336
4350,-1.6927,4.44853,3.33755
4414,-1.47261,4.2109,3.25432
4533,-1.70129,4.63455,3.26573
4609,-1.59182,4.86748,3.5594
4790,-1.80903,4.96571,3.92678
4896,-2.10618,4.48393,3.61019
4963,-1.65938,4.67121,3.41251
5057,-1.46741,4.25669,3.14788
5113,-1.16373,4.94918,3.27254
5210,-1.23302,4.76505,3.30362
5313,-1.4572,4.46168,2.95926
5485,-1.3164,4.56678,3.317
5516,-1.55273,4.79742,3.75833
5622,-1.40438,4.52041,3.27596
5763,-1.7319,4.84412,3.97138
5840,-2.1211,4.43476,3.91749
5910,-1.22708,4.39881,2.96183
6010,-1.0435,4.55378,3.35485
6167,-1.68204,4.38817,3.49846
6291,-1.47066,4.53072,3.22721
6316,-1.2089,4.3087,2.80902
6403,-1.75848,4.22027,3.68296
6556,-1.55851,4.45247,3.83158
6617,-1.57273,4.14102,4.35625
6750,-1.99634,4.74652,3.9467
6871,-1.03423,4.59682,3.64375
6942,-1.5502,4.7777,3.60788
7037,-1.54884,4.50648,3.30381
7186,-1.29004,4.2939,3.49638
7250,-1.86775,3.72982,2.97154
7350,-1.83004,4.81397,2.82841
7498,-1.69676,4.55471,3.82632
7511,-1.2133,4.12149,3.38071
7665,-1.3145,4.00615,4.11746
7728,-1.63728,4.95968,3.69981
7802,-1.46987,4.42306,3.1504
7957,-1.77242,4.45501,3.38588
8001,-2.02188,4.84266,3.32424
8159,-1.82937,4.46427,3.01716
8254,-2.11307,4.97013,3.50199
8384,-1.07078,4.85498,3.73097
8475,-1.45024,4.23724,4.15132
8561,-1.30286,3.9218,3.34152
8673,-1.59326,4.78345,3.25089
8716,-1.03183,4.87232,3.85568
8881,-1.4908,4.82883,3.10731
8950,-2.13477,4.57083,2.946
9098,-1.45552,4.83107,3.52561
9104,-1.03202,4.25219,3.15951
9219,-1.59478,4.21805,3.07008
9356,-1.77585,4.31019,2.65639
9488,-1.99645,4.79585,3.45611
9565,-1.9535,4.2901,2.97102
9661,-0.937655,4.27953,3.23424
9747,-1.28626,4.53944,3.17492
9801,-1.09096,4.90516,3.57234
9907,-1.46496,4.53548,3.40079
10001,-1.75509,4.45317,3.19924
10129,-1.44697,4.18456,3.24029
10253,-1.03855,4.66511,3.08517
10395,-1.25938,4.20876,2.74457
10418,-1.31902,4.60111,2.62259
10571,-2.25402,4.57445,3.26113
10698,-1.51684,4.29295,3.97763
10703,-2.04706,4.75136,3.92146
10811,-1.97458,4.62887,3.65689
10985,-1.22413,4.17341,2.9397
11072,-1.03064,4.97668,3.22085
11140,-1.09408,4.9908,3.0988
11279,-1.72461,4.54657,2.86504
11306,-1.01535,4.78639,3.30037
11418,-1.84836,4.63521,3.17772
11563,-1.92835,4.37193,3.32079
11690,-1.54988,4.52163,2.92986
11741,-1.4382,4.53936,2.96038
11846,-1.53303,4.97524,2.98012
11996,-1.06165,4.36255,3.80028
12085,-2.06123,3.96931,3.59582
12125,-1.76107,4.26052,3.38233
12239,-1.86694,4.33634,4.05701
12353,-1.20952,4.44092,2.92467
12415,-1.70431,3.89116,3.07064
12595,-0.566139,3.78768,3.22959
12650,-0.943029,4.63214,3.64414
12720,-1.68561,4.62449,3.74067
12863,-1.65929,4.55494,3.37582
12951,-1.67106,4.68703,2.94248
13048,-1.13489,4.56171,3.02673
13156,-1.36614,4.51431,2.89207
13215,-1.50308,4.48,2.98395
13381,-1.17435,3.79925,4.24481
13403,-1.40097,4.15612,3.13208
13593,-1.22899,4.73119,3.33919
13615,-1.51532,4.38758,3.37072
13750,-1.68655,4.81165,2.84846
13804,-1.45319,4.52159,3.91234
13949,-1.74564,4.73414,3.29275
14072,-1.8723,4.66649,3.9885
14187,-1.10819,4.97485,3.58979
14259,-1.5918,4.68003,3.20897
14358,-1.3627,4.74669,3.06911
14439,-2.1322,4.09743,3.13182
14525,-1.71157,4.46143,3.44468
14655,-1.45241,4.52536,3.62178
14738,-1.41296,4.33311,3.71892
14809,-1.03129,3.9181,3.38322
14938,-1.98979,4.60242,2.55861
