id,x,y,z
87,1.34045,4.587,2.56533
183,-0.768562,4.29634,2.64583
226,-1.21161,4.84865,2.74968
370,-1.52201,4.83309,3.26026
473,-1.59523,4.57427,3.49448
571,-0.653904,4.03748,3.28953
675,-0.626667,4.93202,3.53721
721,-1.35894,4.69853,3.18789
844,-1.35865,4.02172,4.50681
998,-1.63281,4.33635,3.65915
1006,-0.0918034,4.22122,3.48903
1102,-0.165205,4.55964,2.74341
1297,-1.21758,4.87162,3.48685
1330,-1.6042,4.65824,3.22723
1401,-0.851857,4.40841,3.9165
1534,-1.08509,4.93564,4.84364
1621,-1.16832,4.23178,3.745
1787,-1.69904,4.36181,3.25017
1842,-0.837551,3.7674,4.41928
1955,-1.25116,4.9216,4.23833
2047,-0.738985,4.52335,4.37046
2182,-1.7884,3.93803,3.937
2300,-1.87005,4.22561,4.07494
2357,-1.50806,3.79098,3.72381
2459,-0.0518052,4.75461,4.92513
2543,-1.21631,4.75941,3.75422
2669,-0.960971,4.47895,3.88452
2794,-1.69813,4.08065,3.07169
2852,-2.12534,4.90985,4.20457
2988,-2.50852,3.99736,3.35706
3068,-1.69584,4.33718,2.77545
3149,-1.29648,4.46636,2.65163
3205,-1.11027,4.69643,2.59486
3312,-2.0303,4.57485,2.64644
3447,-2.41611,4.32962,3.27058
3551,-2.90273,4.97991,3.67781
3670,-2.7285,4.98599,3.99372
3785,-2.03114,3.9522,4.71087
3825,-2.44587,4.9707,4.59023
3944,-1.71477,4.67693,4.75994
4054,-1.37053,4.84641,3.84893
4194,-1.27891,4.04731,4.72361
4281,-0.828825,4.53843,4.25611
4380,-1.52806,4.48048,3.40317
4456,-2.57287,4.91982,3.69451
4547,-2.03113,4.0842,3.64399
4683,-0.502006,3.74421,3.4463
4709,-1.25619,3.79345,3.19059
4858,-2.33357,3.86843,3.58386
4968,-1.38858,4.47079,2.09658
5037,-0.996216,4.07283,2.62136
5190,-1.20695,4.4709,2.44556
5248,-1.56331,4.52653,2.64765
5388,-0.445434,4.81474,3.7669
5446,-0.549025,4.63156,3.899
5579,-1.95891,4.03163,3.52953
5635,-0.880979,4.42952,3.11599
5766,-0.420262,4.08313,3.24489
5857,-0.87124,4.78443,4.3364
5959,-1.60891,4.15317,4.38981
6068,-2.00002,4.06156,3.98881
6113,-1.97592,3.85484,2.92961
6237,-2.14331,4.21326,3.61201
6304,-1.2145,3.86575,4.25759
6466,-0.577236,4.36631,3.25983
6597,-1.55261,4.13628,3.79736
6605,-2.10558,4.73126,3.92003
6726,-1.74591,4.98959,3.49864
6822,-1.03492,4.91971,3.68377
6977,-2.08337,4.36547,3.06811
7100,-1.87741,4.57273,3.31136
7185,-1.31036,4.64428,4.18682
7241,-1.40866,4.26272,4.38234
7344,-1.99245,3.86141,4.96431
7500,-1.7502,4.19783,4.32571
