id,x,y
8,1.86468,2.19603
347,1.17506,2.15019
484,1.75771,2.0695
703,2.10151,1.33199
878,1.15121,2.40848
1123,1.75902,1.45903
1223,1.63425,1.53702
1414,2.92986,1.7808
1681,2.26881,0.894969
1857,1.38783,1.97382
2182,1.64067,1.71506
2225,1.89492,1.79515
2585,1.84105,1.53145
2755,1.69888,2.28661
2806,2.35029,1.48051
3005,1.92342,1.8428
3204,2.84995,2.76779
3563,2.03642,2.10385
3731,1.93373,2.03628
3816,1.96605,1.25763
4029,1.74791,1.16483
4334,1.75783,1.87529
4507,2.50005,1.46484
4712,1.79273,1.61639
4801,1.46921,1.83931
5168,2.05109,1.40911
5270,1.73711,1.46006
5500,1.85759,2.00425
5637,2.11566,1.64396
5949,1.99744,0.916052
6173,2.02782,2.08507
6324,2.92415,1.68924
6517,2.47826,1.78284
6714,2.16672,2.16712
7000,1.63536,1.39902
7038,1.7283,2.02962
7335,1.79376,1.4885
7429,1.95631,1.48191
7743,1.48387,1.08887
7939,1.05544,2.10726
8098,1.80636,1.52137
8397,2.65199,1.14512
8560,2.18612,1.79715
8796,1.78066,2.24959
8970,1.63136,1.75317
9064,1.28772,1.34574
9322,1.88561,1.81036
9523,1.51782,1.22081
9676,2.39532,1.9196
9937,1.92251,1.42528
10181,1.81491,1.3247
10228,1.79061,1.35204
10489,1.98136,2.08104
10717,1.23225,1.9482
10948,1.76112,1.46206
11071,1.51609,2.59321
11235,2.4546,2.06806
11529,2.28054,1.37123
11732,1.92561,0.803429
11958,1.88857,1.13578
12059,1.41597,0.876876
12356,1.95454,1.28381
12590,1.29105,1.04283
12745,2.24962,1.56283
12889,2.08963,1.47282
13070,1.92621,1.60164
13292,1.82515,2.30073
13561,1.0711,1.7357
13679,1.2679,1.65228
13948,1.67205,1.58403
14005,1.79728,1.13673
14386,1.69263,1.40517
14477,2.00777,1.95555
14770,1.64592,1.5527
14921,1.35977,1.5477
15038,1.53548,1.69452
15205,1.56079,1.56735
15579,2.45906,1.74953
15713,1.80147,1.88238
15916,1.88245,1.39197
16196,1.73635,1.251
16248,1.78682,1.12825
16423,2.29318,1.62341
16756,2.03263,1.65636
16812,1.62048,1.17987
17017,1.52698,1.54945
17278,1.85201,1.28883
17595,1.4029,1.38784
17748,1.56888,1.54279
17925,1.14044,1.1794
18094,2.21631,2.01383
18388,2.35283,1.39795
18408,1.61916,1.23639
18758,2.5069,2.03545
18868,1.58324,1.24872
19116,2.24067,1.75759
19325,1.29653,2.28977
19546,2.02532,1.65403
19690,1.85364,1.77955
19965,2.22505,1.61503
20169,1.9119,1.24577
20245,1.92678,1.23755
20457,1.49698,1.76983
20793,2.42857,2.72743
20850,1.68617,1.75539
21100,1.65214,1.33
21278,1.97634,1.6034
21546,1.91228,1.92911
21747,2.27611,1.42785
21887,2.29544,0.927801
22163,2.35743,1.1082
22230,1.90873,0.998649
22594,1.94829,2.13878
22775,1.268,1.38974
22951,1.65211,1.32289
23051,1.86904,1.79913
23334,1.82122,1.36244
23562,1.83674,1.4979
23750,1.80134,1.91353
23861,1.03542,1.70678
24125,1.58866,2.0598
24243,1.26226,2.3143
24502,1.87274,1.73649
24659,1.70076,1.25355
24878,2.23486,2.11667
25033,2.55896,1.81264
25240,2.661,2.15158
25599,1.71033,1.92937
25703,2.10315,1.71887
25901,2.28402,1.50076
26147,2.22135,1.37945
26357,1.08468,1.69007
26404,1.29132,1.5615
26773,1.73275,1.45394
26869,1.57474,2.03817
27128,2.07685,1.55186
27365,1.70207,1.46485
27414,1.17762,1.81011
27689,1.85512,2.10953
27917,1.2242,1.81304
28168,1.6788,1.93679
28400,1.32656,1.79435
28466,1.82034,2.60233
28771,2.24733,1.69796
28967,2.01172,2.05639
29010,2.29789,1.85531
29335,1.53821,1.33298
29464,1.91488,0.926198
29668,1.87184,2.07869
29966,1.80833,1.72306
30122,2.2892,1.21056
30286,2.0311,0.911158
30447,1.92012,2.2254
30648,1.60144,1.4417
30960,2.39275,1.50146
31140,2.00278,2.01153
31340,1.80797,2.26018
31453,2.02426,2.20027
31644,1.27127,1.49778
31879,1.74488,1.79644
32132,1.85751,1.89662
32243,1.64993,1.55779
32513,1.14525,2.05776
32607,1.6396,1.3532
32833,1.6761,1.56482
33197,2.3176,2.07215
33345,1.61421,1.79191
33461,2.09842,1.80285
33626,1.91776,2.0632
33815,1.87036,1.47121
34017,1.37139,2.23878
34255,1.82611,1.67872
34477,2.026,1.45222
34778,1.84153,1.42333
34880,1.68828,1.77576
35054,2.17675,2.0743
35334,1.8681,1.92428
35518,1.81179,1.55479
35629,1.60386,1.33946
35971,2.03022,1.48176
36045,2.30192,1.81262
36306,2.21491,2.15721
36523,2.53819,1.91652
36767,1.86906,1.87787
36881,1.95496,2.20229
37002,1.44673,0.897693
37302,1.47339,1.46012
37507,0.972044,1.3586
37662,1.63802,1.62017
37892,1.71015,1.54344
38001,1.35669,1.61666
38368,1.42234,1.33765
38512,1.31492,1.81361
38794,2.25353,0.942927
38970,1.79021,1.70307
39194,1.01025,1.56124
39226,1.89744,1.49125
39434,2.17469,1.18815
39745,2.70313,1.07621
39860,2.50003,1.51595
40185,2.40764,1.83508
40239,2.21329,1.60739
40561,1.20092,2.29931
40673,1.97585,1.59165
40837,1.75469,1.87193
41152,1.38237,1.41957
41230,1.46818,2.08137
41584,1.94788,2.07514
41604,1.63336,1.49974
41864,2.24984,0.968587
42143,1.83338,0.943696
42354,1.62215,1.93732
42509,1.70019,2.19813
42796,2.00181,1.42653
42879,2.01422,1.55892
43125,2.13161,1.49669
43299,2.40762,0.905387
43442,2.10058,1.64044
43638,1.86344,1.28341
43826,1.36215,1.90771
44194,1.84995,1.83325
44262,1.61654,1.86548
44438,3.48182,2.50053
44671,2.84027,2.83771
44984,1.53516,1.38301
45191,1.95545,2.05814
45390,1.79888,1.4514
45599,1.84389,1.60935
45764,0.956539,1.36642
45861,1.73702,1.26777
46043,2.30217,0.982002
46358,2.0094,1.51135
46441,1.4672,1.40026
46676,1.95091,1.39615
46859,1.43151,0.936838
47087,2.05673,1.86375
47243,1.85171,1.9925
47475,1.95278,2.07626
47754,2.5337,1.94753
47822,4.13471,2.28767
48037,2.16694,1.52669
48217,1.87265,1.11148
48581,2.10457,1.31696
48681,1.40946,1.79952
48859,1.78481,1.25463
49083,2.1687,1.20363
49261,1.88496,1.56627
49469,1.95381,1.80435
49643,1.86479,1.59794
49837,2.40715,1.57061
50057,3.57062,2.48756
50273,1.90194,1.75454
50476,1.52695,1.84912
50746,2.05126,1.97949
50858,1.90806,1.77369
51037,2.00697,1.31984
51286,1.88766,1.53499
51548,1.9384,1.3676
51719,1.85271,1.83839
51827,1.76037,1.15115
52068,2.16334,1.69026
52230,1.5862,1.83004
52431,2.4403,0.796526
52739,1.83141,1.04745
52951,1.39982,1.64722
53033,1.44784,2.19356
53383,1.49371,1.37208
53479,1.5512,1.74077
53654,2.10983,2.08279
53926,1.78187,1.60612
54062,2.66648,1.0134
54220,2.13547,1.73961
54537,1.55162,1.23976
54735,2.08427,2.15563
54897,1.40784,1.40351
55117,2.01223,2.30096
55359,1.2845,1.67874
55533,1.76092,1.32658
55707,2.04937,1.37867
55890,1.92018,1.09539
56034,1.6808,1.58689
56355,0.560087,1.33401
