id,x,y
30,0.316381,-4.17299
250,0.830916,-4.42954
578,0.550236,-4.3948
615,0.847845,-4.99121
997,0.592749,-4.25904
1059,0.0647133,-4.42096
1375,0.399921,-4.80573
1444,-0.401783,-3.68266
1649,-0.526139,-4.06786
1843,0.819397,-4.12826
2163,1.32135,-4.62633
2331,0.883028,-4.97033
2420,0.681785,-4.91481
2738,0.228853,-4.07926
2802,0.810739,-4.52159
3197,0.185943,-4.10179
3388,-0.346096,-4.1261
3457,-0.12299,-3.56757
3787,1.34762,-4.93238
3955,1.14106,-4.74669
4078,0.65033,-3.71596
4257,0.201467,-3.81213
4449,-0.0579163,-4.31251
4776,-0.31478,-3.91666
4983,0.541217,-4.00903
5130,1.0312,-4.31801
5239,0.413969,-4.47813
5465,1.26149,-3.4181
5671,0.239994,-3.40148
5990,0.681932,-4.67071
6131,0.908709,-4.91147
6284,1.14312,-4.82769
6417,0.831326,-4.94572
6674,0.399379,-4.89513
6822,0.369968,-4.78205
7058,1.11814,-4.57338
7287,1.23792,-4.87095
7506,-0.509736,-3.99319
7626,-0.00789477,-3.71681
7961,1.16406,-4.50372
8026,0.400313,-4.61845
8316,0.76646,-4.44744
8544,-0.589583,-4.22325
8720,-0.567892,-4.39741
8900,-0.366038,-4.26884
9191,0.952733,-4.49149
9233,1.42622,-4.69806
9414,0.877262,-4.66895
9710,-0.124665,-4.91159
9926,0.944599,-4.71319
10116,0.633984,-4.75261
10319,0.152573,-4.96768
10597,0.792072,-4.73087
10732,-0.647341,-3.71065
10957,-0.437184,-4.50909
11126,0.612749,-4.42528
11324,0.129986,-4.46779
11560,0.768096,-4.49767
11662,0.350247,-4.09634
11928,-0.0961073,-4.28059
12200,0.0317095,-4.25181
12400,0.446153,-4.55772
12556,-0.49361,-4.75353
12756,0.080597,-4.01478
12950,0.271279,-3.48357
13166,0.540047,-4.65074
13325,0.911906,-4.4213
13515,1.20506,-4.80505
13714,-0.055621,-4.69983
13824,0.688193,-4.84951
14059,0.250519,-4.86544
14208,0.219937,-4.56175
14402,0.50515,-4.94063
14603,0.916634,-3.71515
14815,-0.0982703,-4.67421
15010,0.221384,-4.51711
15232,0.277513,-3.76407
15532,-0.0898723,-4.86316
15695,-0.305601,-4.10013
15926,-0.0922423,-3.96864
16154,0.175129,-3.45988
16375,0.155837,-3.97251
16528,-0.344195,-3.88474
16701,-0.203647,-4.31523
16996,-0.12655,-4.23989
17135,-0.552009,-3.94451
17400,-0.242501,-4.39543
17541,-0.381579,-4.4201
17630,0.520493,-4.19049
17896,0.765658,-4.84214
18027,0.971283,-4.91236
18384,0.392345,-3.76955
18553,0.332786,-4.35192
18776,0.798243,-4.84539
18911,0.314099,-4.70919
19063,0.42537,-4.59824
19250,-0.558906,-3.88094
19442,-0.0998272,-4.995
19606,0.29868,-3.8972
19998,0.316683,-4.06153
20110,0.343191,-4.41813
20227,0.00161736,-4.14911
20554,1.65982,-4.65411
20772,0.425472,-4.59935
20802,0.650626,-4.40657
21037,0.399718,-3.79997
21273,-0.45992,-3.949
21527,-0.321479,-4.92203
21781,0.580361,-4.48394
21894,-0.429011,-4.34614
22140,0.0483816,-4.59288
22207,0.396284,-4.78432
22583,0.857126,-4.64168
22732,0.0920577,-4.31835
22939,-0.316214,-3.52039
23134,-0.68998,-3.59364
23334,-0.235842,-4.98696
23520,-0.740183,-4.73982
23781,0.579677,-4.62529
23813,1.48434,-4.90391
24142,1.64961,-4.39289
24400,0.939661,-4.88537
24505,1.69168,-4.8219
24678,0.600487,-4.93195
24825,0.17341,-4.54957
25023,0.0986027,-4.2075
25327,0.32377,-4.74434
25563,0.102944,-4.01684
25740,1.23432,-4.65317
25959,0.141797,-3.84392
26131,0.143584,-4.10348
26258,0.294717,-4.89242
26598,0.357261,-4.20583
26700,0.112913,-4.61091
26940,0.149826,-4.73775
27040,0.192079,-4.39016
27349,0.860527,-4.78325
27600,1.74825,-3.37821
27781,1.07374,-4.91958
27961,0.770278,-4.56316
28043,0.863025,-4.74008
28259,-0.309014,-4.50972
28474,0.913875,-4.90134
28701,-0.256122,-4.0272
28807,-0.339252,-4.94135
29048,0.212889,-3.71091
29218,0.778638,-4.33257
29549,0.0230602,-3.9241
29686,0.449671,-3.33386
29942,-0.192875,-4.34435
30016,0.92567,-4.1346
30345,0.762711,-4.40046
30469,0.0257368,-4.4152
30733,0.123595,-4.58566
30982,-0.0209062,-3.73523
31141,0.510633,-4.32024
31227,1.12246,-4.92534
31441,0.808152,-4.25894
31753,1.31946,-3.99572
31834,0.220178,-4.68534
32054,0.642275,-4.88059
32312,0.277495,-4.82006
32490,0.127745,-4.53438
32720,0.234695,-4.62433
32819,0.812748,-4.78779
33018,1.91896,-4.66263
33380,-0.146989,-4.46325
33486,0.14061,-4.34072
33749,-0.110969,-4.59201
33911,-0.466744,-3.35661
34127,0.577156,-4.581
34359,0.358903,-4.58949
34535,1.01645,-4.98757
34687,0.338619,-4.61718
34842,-0.379379,-4.136
35032,0.752464,-4.30667
35233,1.28785,-4.95522
35428,0.553591,-4.2446
35636,0.401989,-4.93924
35850,-0.324,-3.77747
36188,-0.390672,-4.38377
36331,0.909907,-4.63469
36512,0.851639,-4.99601
36735,1.19687,-4.76648
36850,0.920258,-4.2633
37124,-0.26905,-4.13671
37331,-0.167899,-4.74476
37499,-0.296393,-4.10838
37704,0.137274,-3.55358
37930,-0.518391,-4.42248
38109,0.243209,-4.47776
38331,0.684715,-4.43637
38571,-0.292923,-3.75212
38686,0.740429,-4.78892
38938,-0.450965,-3.92972
39050,0.054182,-4.56272
39277,0.268439,-4.86135
39587,0.623174,-4.7404
39715,0.51975,-4.67401
39803,0.072078,-3.83166
40076,0.919432,-4.59836
40384,0.5443,-4.95871
40556,-0.302877,-4.98097
40686,-0.45629,-4.0585
40947,-0.415334,-4.08837
41092,-0.70947,-4.11146
41249,0.282728,-4.19916
41459,0.556031,-4.92007
41776,0.649739,-4.95365
41958,0.715382,-4.57044
42126,0.634065,-4.72452
42204,0.836002,-4.85578
42475,0.705957,-4.01915
42671,1.123,-4.66521
42987,0.284781,-3.98246
43087,0.720779,-3.86998
43396,0.588606,-4.19413
43438,0.347188,-4.65814
43756,-0.115176,-4.2498
43915,0.593036,-4.98311
44195,-0.15159,-4.1804
44240,0.0622008,-4.6674
44501,-0.460319,-4.09283
44777,-0.450173,-4.50707
44896,-0.111345,-4.63992
45062,0.110231,-4.30172
45344,-0.350086,-3.70942
45579,0.0632469,-3.96668
45685,-0.22167,-4.78958
45849,-0.168368,-4.20922
46198,0.302122,-4.82829
46374,0.995149,-4.15751
46502,0.768184,-4.87261
46602,0.670783,-4.08767
46987,0.290076,-4.18168
47177,0.541814,-4.79284
47270,0.872732,-4.67135
47467,0.247089,-4.85097
47743,1.5618,-4.32638
47917,0.983305,-4.78402
48160,1.21681,-4.70956
48279,0.66567,-4.11318
48571,0.256472,-4.19625
48784,1.13455,-4.81587
48835,-0.702533,-4.88318
49079,-0.570614,-4.29159
49269,-0.0593261,-4.15432
49428,0.0312035,-4.31522
49660,-0.761195,-4.70889
49946,-0.585536,-4.18428
50190,0.647865,-4.99213
50285,1.35369,-4.71651
50484,1.95302,-4.85624
50797,-0.221024,-4.79288
50822,0.304213,-4.25427
51157,0.276875,-4.31694
51317,0.202055,-4.95445
51495,1.00893,-4.35632
51740,0.157978,-4.81801
51967,1.36827,-4.78178
52115,-0.377386,-4.6278
52382,-0.481707,-4.54173
52502,0.777955,-4.25691
52616,0.629435,-3.84463
52829,1.59508,-4.81313
53054,0.563619,-4.78526
53313,1.06521,-4.87394
53542,0.657816,-4.96085
53660,-0.483359,-4.62354
53852,0.238269,-4.32125
54054,0.881363,-4.69159
54277,0.729064,-3.75916
54534,-0.266961,-4.2763
54608,0.173599,-4.29065
54925,0.378364,-4.79332
55133,1.24772,-4.73575
55336,0.0793633,-4.26084
55443,-0.113089,-4.64691
55792,0.490044,-3.75459
55897,-0.35437,-4.18862
56136,0.447581,-4.23313
56386,-0.0878606,-4.53927
56581,-0.318772,-4.29524
56632,-0.477888,-4.18153
56963,0.421144,-4.94423
57032,-0.000228983,-4.98324
57278,0.150299,-4.94649
57514,-0.604838,-4.26029
57790,-0.48163,-3.91217
57874,1.04463,-3.97918
58057,-0.38541,-3.88887
58278,0.0368963,-4.9388
58536,0.0829686,-4.52748
58616,0.0399107,-4.02125
58845,-0.328526,-4.33135
59158,0.144665,-3.45446
59373,-0.436689,-3.94903
59550,0.329766,-4.33477
59701,0.240421,-4.25334
59910,-0.504792,-4.32354
60182,0.133672,-4.64069
60331,0.377969,-4.27337
60481,0.736839,-4.26122
60726,1.34161,-4.70164
60868,0.311459,-4.97605
61166,-0.00533973,-4.14217
61204,-0.374518,-3.76238
61586,0.0126409,-3.96491
61684,0.637324,-4.8482
61885,0.0453514,-4.42813
62163,0.924761,-4.53881
62354,1.40046,-4.74613
62470,1.99986,-4.71627
62773,0.861182,-4.84652
62955,-0.147617,-4.69611
63099,-0.46206,-3.85354
63330,0.404864,-3.8604
63517,0.805087,-4.30463
63755,0.434715,-4.00473
63870,-0.415101,-4.02246
64114,-0.00642944,-3.71988
64318,0.0869624,-3.89944
64425,0.0518742,-4.85599
64681,0.373987,-4.61006
64816,0.0163296,-4.65965
65021,-0.704587,-4.05877
65267,0.0405023,-4.39692
65416,0.929657,-4.88918
65704,1.50064,-4.89272
65896,0.212383,-4.27932
66186,-1.15401,-4.84974
66358,0.454082,-4.3183
66563,1.18297,-4.67824
66631,0.074471,-4.24872
66872,-0.461168,-3.89031
67038,-0.925024,-3.83086
67343,0.0748272,-4.37594
67410,-0.0864606,-4.46532
