id,x,y
56,7.95546,0.361018
371,7.72207,2.56765
457,8.19159,3.73392
769,7.85146,4.18508
962,8.24921,7.60085
1015,8.01224,8.28536
1303,8.60231,7.69876
1557,7.71156,7.93077
1610,7.13394,7.48533
1867,8.00482,8.24489
2174,7.15357,7.2307
2317,7.79692,6.82096
2457,8.13332,7.16344
2765,7.91433,8.04997
2808,7.65212,8.31147
3162,7.21299,7.50362
3218,7.63569,7.17862
3430,8.17787,7.3474
3753,8.05305,8.24608
3881,7.85579,7.78311
4060,7.22178,8.31342
4354,7.33298,8.18536
4595,8.37699,7.90067
4787,7.04139,7.48332
4878,7.30147,7.58516
5137,8.26992,7.26592
5248,8.83144,7.17364
5553,8.30728,7.89788
5638,8.12472,7.41421
5803,6.70088,6.96187
6196,7.55082,7.54481
6231,7.84311,6.59601
6524,8.01567,7.18735
6676,7.66827,7.37829
6828,7.62562,6.65716
7073,8.22469,5.78941
7360,8.71026,6.9639
7502,7.89766,7.61792
7728,7.90396,7.26104
7920,8.60296,7.5946
8054,7.99848,7.68467
8235,8.78929,8.31142
8481,8.39843,7.47751
8696,7.96456,7.10985
8909,7.87698,6.9842
9062,7.86324,8.15616
9285,8.51352,6.91541
9597,7.99555,7.19821
9637,7.97745,7.89443
9951,8.23979,8.58091
10195,7.35873,7.24338
10371,8.03018,7.51778
10454,8.2523,8.92938
10691,7.25182,8.76149
10914,7.76833,8.53648
11136,7.64272,8.49635
11204,7.41927,8.29921
11488,8.18305,7.80475
11709,8.23392,7.4453
11819,6.82994,8.34512
12191,7.94794,8.28856
12346,7.13457,8.44426
12434,8.18611,7.79087
12702,7.69482,8.49429
12900,8.20989,8.71319
13097,7.80847,8.09823
13279,8.09479,7.99218
13468,8.74365,8.19187
13772,7.21734,7.11048
13978,7.61762,7.67856
14052,8.16369,7.74067
14322,6.73103,7.94816
14567,6.90708,8.00592
14760,7.70046,8.08087
14802,8.25498,7.75693
15056,7.65241,7.47541
15364,7.59723,8.25082
15460,6.36669,7.48596
15788,7.36845,7.15266
15913,7.00511,7.00273
16154,7.67313,6.92238
16382,7.78851,8.49541
16463,7.10566,7.57629
16651,8.05579,7.09452
16939,7.73598,6.77897
17108,7.83704,8.02486
17289,7.02223,7.98329
17579,7.80548,7.227
17788,7.09,6.89135
17873,8.149,7.77751
18199,7.49102,7.86853
18319,7.91715,7.36181
18538,7.8225,7.1882
18785,8.00483,8.46525
18927,7.95629,8.36749
19033,8.431,8.2573
19279,8.51956,7.6928
19468,7.43246,8.07487
19756,8.63017,8.87168
19927,8.07626,8.33815
20134,8.85193,7.72705
20392,8.11166,8.1059
20596,8.4605,8.21888
20653,7.85382,7.78378
20811,7.24825,6.76569
21052,7.29504,7.40977
21393,7.77055,7.94978
21449,7.03856,7.65795
21785,7.55705,7.76412
21960,7.26589,7.86719
22137,7.95946,7.97382
22287,7.51643,7.61279
22449,7.18021,7.45685
22777,7.23857,7.04453
22905,8.30479,6.5114
23086,7.69444,8.28981
23294,8.26675,7.79074
23430,7.84905,6.87421
23733,8.20438,7.42577
23886,7.42552,7.7719
24081,7.80511,7.47512
24261,7.85257,7.78016
24554,8.04011,7.24319
24653,7.03605,7.57943
24998,7.13873,6.96233
25111,7.36791,7.16346
25279,7.47341,7.28452
25486,7.63287,7.86392
25800,7.77689,7.59866
25980,7.63954,7.51333
26165,7.76094,7.66326
26270,8.46338,8.2458
26588,7.35095,8.58172
26677,7.83538,7.66661
26808,7.09022,7.63518
27080,7.78934,7.38637
27219,7.77567,7.35252
27501,7.35879,7.42239
27759,7.29365,8.16986
27979,8.41255,8.39804
28192,8.21738,8.28322
28388,7.78673,8.32825
28577,7.62577,8.97005
28724,7.80635,8.06682
28897,7.2246,8.25174
29194,7.93707,9.08192
29318,8.19174,7.84001
29479,7.77908,7.77064
29779,7.95887,8.08704
29804,7.63625,7.61607
30171,7.88595,7.65866
30342,7.30796,8.19174
30575,8.22395,7.88318
30735,7.0011,7.33214
30838,7.27919,8.27229
31140,7.62732,8.00337
31229,7.4766,8.26016
31516,7.4422,8.92789
31775,8.00603,8.41001
31830,7.87788,7.98322
32136,7.81652,7.49169
32243,8.19132,7.40414
32476,7.38599,8.33159
32733,8.35147,8.13328
32889,7.56645,7.61317
33054,7.17821,7.47691
33374,7.04612,7.4252
33456,6.98399,8.15454
