id,x,y
69,3.54389,3.89339
371,2.93012,4.04619
428,2.74216,2.90061
648,4.29452,2.5207
935,2.4717,2.3809
1093,1.90671,1.97152
1260,2.35414,2.12546
1534,2.88019,2.69265
1650,2.03598,3.07855
1958,2.87982,1.87381
2180,2.44052,2.50643
2230,2.75365,2.37335
2405,4.27076,2.5704
2776,4.27638,2.56968
2804,4.68994,3.12633
3007,3.84549,2.35439
3327,2.48457,2.87588
3583,2.31506,2.01469
3749,2.91169,3.1408
3923,2.90107,3.23993
4154,2.23922,1.55954
4203,2.56887,1.5506
4485,2.60975,1.91932
4660,3.60064,2.27612
4815,3.57049,2.87581
5133,3.71187,1.91478
5360,2.36107,1.96743
5502,1.91165,2.08759
5777,2.57267,2.84576
5876,2.387,1.74695
6027,1.81493,1.56151
6201,2.35259,2.33451
6488,1.98189,1.35586
6671,1.6804,1.47666
6899,1.96427,2.09834
7088,3.00778,2.64021
7290,2.23172,1.09491
7476,1.91998,1.85028
7695,1.75892,1.96947
7983,1.52352,0.932306
8027,1.8037,2.49446
8235,2.75785,1.28047
8456,3.24141,1.54531
8626,3.8314,2.60804
8858,2.70695,1.77541
9004,2.38384,1.62989
9297,2.80736,2.58264
9455,2.69978,2.27134
9731,1.72067,2.09614
9932,1.76889,1.51169
10076,1.64218,1.42861
10279,1.78075,1.47874
10548,2.49355,0.793904
10749,1.12846,1.27768
10885,2.11682,1.69716
11155,2.48257,2.62764
11236,3.3377,2.21322
11454,2.15892,2.12547
11628,2.11032,1.653
11992,1.50638,1.28659
12124,1.63356,1.32424
12244,1.99763,1.72005
12481,2.53895,1.15963
12604,2.11259,1.52662
12857,1.22672,1.32565
13134,1.72856,2.27329
13213,1.9652,1.80016
13475,4.0983,2.53714
13778,3.16624,2.34268
13842,1.68261,2.34851
14038,1.8159,1.61394
14201,1.79112,2.21122
14525,2.10193,2.09806
14773,2.09522,1.71704
14907,1.92309,1.54598
15147,2.37331,2.2676
15247,4.2411,2.36281
15407,3.72894,2.19024
15754,4.34634,2.53545
15985,2.74929,2.53234
16164,2.27715,2.28842
16380,1.68134,2.09339
16465,2.06304,2.07087
16628,2.02489,2.1805
16829,1.62529,1.88426
17041,1.14076,1.4304
17232,2.22361,2.63137
17484,2.03472,1.85908
17617,2.15569,1.88787
17918,1.75814,0.804888
18170,3.1806,0.807372
18273,2.76164,1.90302
18552,1.76167,1.66936
18788,3.93728,2.97033
18955,4.80446,2.98956
19086,4.36934,2.3467
19311,2.94122,2.7622
19508,2.32406,1.22463
19714,2.69593,1.72538
19918,2.45595,1.4037
20005,1.08877,1.40335
20331,2.06068,1.5602
20470,2.19146,2.38098
20766,1.32955,2.49384
20856,1.32906,2.3087
21016,1.11903,1.75743
21354,2.70608,1.8295
21507,2.39068,1.2146
21642,2.41438,2.38612
21908,2.28327,1.25613
22026,1.5677,1.03081
22320,0.867514,1.4542
22413,1.70047,3.15948
22632,1.78985,2.06321
22942,1.22504,1.40578
23174,1.73105,2.0089
23241,1.07741,1.6354
23532,2.01781,1.89812
23689,0.804703,1.79372
23824,1.37334,1.94256
24048,1.90164,1.93217
24274,1.55138,1.08123
24403,1.57003,1.60502
24700,1.51601,1.21138
24869,1.31928,1.61077
25071,1.78259,2.26644
25202,1.65065,1.34393
25454,2.14432,0.505074
25628,2.48648,1.65673
25984,2.66584,2.09768
26133,2.52204,2.62337
26377,2.76554,1.59594
26575,2.13923,2.2497
26651,1.83586,2.4248
26998,2.27902,1.52413
27189,2.42719,1.13475
27230,1.63405,1.28931
27406,3.16639,1.98497
27712,1.88408,2.05545
27855,2.47192,1.57941
28084,1.77212,2.33564
28334,1.92054,2.10136
28440,1.38899,2.25123
28646,1.55252,1.30548
28960,1.77081,1.55951
29001,1.58209,1.78526
29285,2.22099,2.48741
29562,1.64347,1.55955
29678,1.85939,1.53446
29975,1.7538,2.20744
30198,2.82905,3.20437
30280,4.42726,2.3531
30502,4.06796,3.60006
30685,4.37239,2.80073
30980,4.23701,3.06821
31027,2.50961,3.01155
31361,3.05515,3.18709
31599,3.64026,2.50118
31668,2.31488,1.61076
31855,2.05347,1.77615
32114,2.1615,1.89511
32215,2.95459,1.37504
32580,2.33012,1.83708
32739,1.70445,1.14283
32907,1.23245,1.13525
33030,1.27144,1.3196
33281,1.70381,1.28383
33513,2.00366,0.964327
33689,1.61567,1.17793
33965,1.24722,1.44777
34118,1.4937,1.1946
34303,1.4088,2.39449
34550,1.68168,3.13775
34673,1.3715,2.45814
34928,1.36418,2.05245
35182,1.76477,2.14168
35351,1.61757,2.30278
35595,1.92187,2.11118
35769,1.90903,1.84467
35883,1.44569,2.98947
36184,1.49882,1.7862
36238,1.75998,1.62182
36401,2.17008,1.71145
36640,1.6968,1.63189
36908,2.22758,1.84644
37186,2.3492,2.35869
37339,2.33666,3.0407
37484,1.07385,1.23431
37779,1.72343,1.92362
37832,2.36894,1.81044
38147,2.93276,1.91722
38264,2.3513,1.54518
38433,2.32989,2.00933
38766,1.70254,1.48105
38905,2.31777,1.5108
39061,2.1127,1.25641
39235,2.25745,1.25434
39495,1.50643,1.35626
39698,1.36898,1.71066
39877,2.27218,2.17995
40103,2.77489,2.84728
40303,3.67751,2.27261
40509,4.19342,2.42371
40770,2.63197,1.5641
40868,2.11121,2.25989
41045,1.68054,1.63776
41335,1.64642,1.48326
41545,1.1516,2.05364
41706,1.92118,1.27177
41981,1.75747,1.77912
42109,3.36656,2.35034
42310,2.83405,2.39039
42529,2.08972,1.73254
