id,x,y
57,8.40855,8.11075
395,7.84007,8.4034
570,8.11118,6.90848
646,7.78957,7.30454
833,8.2909,7.71766
1124,7.87593,6.99059
1204,7.37511,7.83491
1562,8.01336,8.18819
1730,7.77933,7.89478
1886,7.82144,7.48984
2086,7.40678,7.80574
2309,7.25271,7.17956
2478,7.67934,7.21042
2613,7.06618,7.63571
2966,8.2761,7.49051
3046,7.76038,7.95042
3365,7.78369,7.86612
3593,7.49208,7.15776
3782,7.91616,7.32445
3854,7.78761,8.02224
4063,7.34508,8.38348
4394,7.73267,8.14545
4527,7.72794,8.01515
4692,8.17375,7.43881
4914,7.82992,7.2325
5136,8.15894,7.86342
5208,7.76748,7.63189
5449,7.89077,7.86283
5609,8.33839,8.2006
5845,7.58909,7.84153
6049,7.24758,7.67243
6205,7.31496,7.53006
6510,7.75346,8.15746
6798,7.78414,7.92851
6873,7.7612,7.80564
7098,8.19203,8.62639
7371,7.37763,7.41342
7443,7.30313,7.64167
7606,7.27217,7.22392
7911,7.90707,7.33151
8019,7.54133,8.23509
8219,7.36608,8.50537
8430,7.82345,7.49947
8605,8.15546,7.7817
8940,7.30508,7.63105
9120,7.3793,8.25947
9345,8.27719,8.05405
9545,7.7104,7.18969
9769,8.20342,7.67501
9859,7.73175,7.57475
10195,8.46116,7.89204
10219,7.94905,7.9937
10443,7.67535,7.645
10672,7.51919,7.6704
10904,7.76619,7.50887
11025,8.45084,7.62923
11280,7.47881,7.54598
11593,7.97042,7.48566
11664,7.18917,7.53608
11949,7.48967,7.13013
12195,7.64767,8.14717
12264,7.66563,7.86697
12465,8.6591,7.50845
12723,7.90683,7.36473
12925,7.48156,7.99718
13093,7.59755,7.86735
13379,7.23254,7.84554
13451,7.48922,7.98809
13670,7.51348,7.15944
13930,7.29066,7.31378
14022,7.46344,7.8859
14331,7.32298,8.19035
14557,7.7133,7.99995
14750,7.6099,7.77452
14865,7.80566,7.97756
15155,8.14718,7.19252
15376,8.49122,7.8501
15541,7.08,7.24124
15642,7.22706,7.32414
15965,7.76831,7.11839
16096,7.30227,8.67638
16351,6.81072,8.1386
16455,7.89513,7.87338
16716,7.84896,7.29842
16896,7.0189,7.51244
17050,7.305,7.69645
17377,7.52771,8.1813
17412,7.56099,8.13707
17692,8.00602,7.33898
17908,7.21264,7.30464
18125,7.78987,7.55797
18395,8.15129,7.75011
18493,7.58847,8.09538
18695,8.39519,7.62081
18808,7.86547,7.52603
19145,7.60886,7.14714
19395,7.65123,7.69311
19418,7.41351,7.27844
19625,7.91861,8.48205
19985,7.67408,8.22432
20070,8.12346,8.3901
20283,7.37856,7.16862
20445,7.55579,7.70057
20658,7.97571,8.41694
20940,7.72831,8.00135
21089,6.90056,8.10879
21240,7.43654,8.21067
21402,7.74431,7.61837
21706,7.86386,7.94269
21820,7.92774,7.9982
22084,7.96036,7.93005
22239,7.84578,8.06719
22481,7.29577,7.46334
22758,7.97136,6.97025
22989,7.95471,7.33929
23019,8.5072,7.57943
23273,7.94189,7.3344
23496,7.67322,7.89978
23768,7.28829,7.21439
23981,7.47183,8.2745
24004,8.50453,7.4349
24261,7.40026,7.53161
24512,7.97764,8.37921
24697,7.66422,7.95105
24964,8.03791,7.57606
25167,8.05164,7.84082
25289,7.83554,7.41592
25408,7.66575,8.37686
25625,7.79045,7.95349
25945,7.92052,7.80892
26198,7.58217,7.61076
26267,7.09701,7.04608
26550,7.72494,7.3071
26629,7.75174,7.38082
26983,7.87387,7.81386
27174,8.06833,7.53122
27210,7.17134,7.12565
27574,7.69119,7.87384
27789,7.9816,7.3451
27981,7.84117,7.38351
28145,7.81557,7.47397
28217,8.09141,7.66413
28498,8.18729,7.56272
28635,7.17816,7.66664
28941,8.20086,7.80392
29187,8.17426,7.51557
29324,8.22588,7.44076
29585,7.38263,7.78066
29795,7.55865,7.6619
29822,7.71293,7.3815
30098,7.46167,8.25049
30261,7.56193,7.34169
30483,7.51511,7.66266
30659,7.12654,7.39221
30898,7.55697,7.97573
31008,7.85584,8.41348
31273,7.62277,7.65634
31499,7.0753,8.4047
31634,7.7338,7.24848
31814,8.00523,7.77141
32173,7.80684,7.61705
32387,7.93653,7.79262
32559,7.8421,8.19377
32629,8.05839,8.04793
32995,7.35046,7.80924
33173,7.39415,7.37482
33286,7.94384,7.58798
33581,7.93046,7.77099
33791,7.8547,7.98304
33977,7.60917,7.7076
34032,7.39831,7.39231
34314,7.30021,7.79921
34558,7.82396,7.8943
34605,7.29221,7.81944
34888,7.38765,7.7009
35176,7.50786,7.79388
35319,7.52338,7.98778
35404,7.57905,7.84384
35638,7.40298,7.26568
35910,7.18548,7.51599
36126,7.61449,7.74575
36255,6.93269,7.79431
36588,8.22092,7.99889
36693,8.2312,8.2525
36898,7.65526,8.61425
37111,8.09339,8.66857
37204,7.49265,8.83791
37431,7.51127,7.98817
37630,7.44022,7.51862
37910,7.97529,7.82155
38073,7.85439,7.99128
38203,7.98128,7.99375
38495,6.81974,7.92019
38722,7.91934,7.83267
38977,7.73815,8.19183
39198,7.39033,7.51577
39394,7.51164,7.21439
39565,7.80838,7.97251
39686,7.42543,8.37039
39919,7.61206,8.32877
40116,8.08746,7.32303
40286,8.01372,7.63974
40491,7.65678,8.131
40628,7.43698,8.0157
40854,7.52278,7.41347
41160,7.98543,7.21345
41221,8.35516,7.44543
41413,8.51009,6.99159
41719,7.66009,7.83623
41981,7.47881,7.75781
42096,6.96414,7.45973
42330,8.17489,7.98539
42494,7.30992,8.13997
42639,8.05779,8.29325
42810,7.50762,7.52969
43100,7.40544,8.02854
43387,7.22011,7.7337
43529,7.43127,8.15335
43660,7.27719,8.12747
43961,7.35216,7.84882
44185,7.70874,7.64292
44265,6.90964,7.47717
44436,7.54007,7.67192
44692,7.24307,7.49257
44966,7.57355,7.55345
45037,7.7556,7.90946
45288,7.77377,7.75259
45401,7.64593,7.31392
45671,8.22317,8.003
45917,8.22489,7.60328
46023,7.7156,7.65152
46303,7.86011,7.57579
46482,7.81584,8.08914
46672,7.69852,7.43324
46838,7.57868,7.14708
47135,7.69489,7.41501
47266,7.82751,7.5294
47566,7.83716,7.48476
