id,x,y,z
1,-1.95253,3.74034,3.18748
172,-1.59724,4.30143,3.26863
276,-0.906104,4.71402,3.48311
310,-1.64018,4.49171,4.04496
463,-1.01468,4.99594,4.11993
558,-1.37086,4.66164,4.47146
621,-1.76933,4.37078,3.57847
717,-1.98236,4.95912,3.4089
893,-1.76416,4.43837,3.33333
970,-1.39001,4.02145,3.22152
1014,-1.27397,4.70267,3.58331
1194,-1.71504,4.18146,3.43589
1283,-1.54489,3.96631,3.67097
1373,-1.269,4.8074,3.02321
1432,-1.44588,4.3775,3.02781
1591,-1.20644,4.43483,3.05858
1698,-1.52701,4.60214,2.78014
1774,-1.77488,4.22749,3.63346
1859,-1.79151,4.06807,3.11192
1961,-1.24774,4.17234,3.22916
2067,-2.23144,4.55824,2.97289
2125,-1.85894,4.49176,3.64582
2291,-1.56924,3.87892,3.10087
2357,-1.27376,4.05111,3.34086
2463,-1.3058,4.32558,3.36196
2557,-1.30757,4.41728,3.1607
2605,-1.83261,4.70831,3.88644
2722,-1.19578,4.24976,3.44509
2810,-0.860655,4.25135,2.94237
2951,-1.14062,4.60333,3.49389
3017,-1.34623,4.86779,3.4185
3154,-1.63006,4.93297,3.42307
3287,-1.80312,4.03383,3.31962
3383,-1.69126,4.35383,3.87703
3447,-1.63634,4.58645,3.1146
3588,-1.84845,4.53899,3.37127
3671,-1.87112,4.4791,3.10607
3703,-1.40011,4.64614,3.01623
3877,-2.04093,4.60265,3.54127
3975,-1.33106,4.07887,3.21711
4011,-1.6741,4.32751,3.02347
4140,-1.29737,4.4367,2.89705
4212,-1.69366,4.13982,3.77816
4330,-1.57797,4.24697,3.4756
4487,-1.42483,4.30279,3.14049
4582,-1.70289,4.99618,2.75525
4684,-1.53152,4.90872,3.5023
4746,-1.00298,4.2135,3.14419
4803,-1.96449,4.20439,3.73889
4926,-1.479,4.51667,3.07626
5070,-1.81704,4.28395,2.93015
5170,-2.03134,4.57717,3.53946
5228,-1.56726,4.20786,2.86596
5349,-1.73479,4.86178,3.17519
5475,-1.34009,4.46428,3.43578
5568,-2.09223,4.63066,2.7153
5612,-1.52258,4.46996,3.02159
5726,-1.44966,4.44518,3.0904
5890,-1.96822,3.91453,3.50708
5930,-1.18592,4.28886,3.40762
6087,-1.86187,4.74427,2.87654
6198,-1.97678,3.96674,2.9113
6265,-2.11929,4.22116,3.87046
6346,-1.84397,4.26049,3.53467
6440,-1.92531,4.42447,3.09977
6509,-1.74447,4.46976,3.92471
6620,-1.45529,4.79887,3.22002
6769,-1.41284,4.39077,3.09164
6818,-1.59362,4.57709,2.83872
6989,-1.27734,4.94624,2.77912
7046,-1.70646,4.43404,3.00482
7101,-1.38577,4.67623,3.79628
7258,-0.895465,4.61268,3.39466
7304,-1.55547,4.13259,3.21208
7478,-1.51102,4.50426,3.33773
7595,-2.01602,4.52499,3.77717
7697,-1.16385,4.88014,4.25774
7773,-1.57245,4.92208,3.39522
7887,-2.36009,4.98554,3.60151
7919,-1.9433,4.85295,2.78254
8092,-1.90136,4.38388,3.72837
8127,-1.50273,4.56498,3.42949
8299,-1.00001,4.13509,3.25044
8311,-1.52618,4.83771,4.00357
8419,-1.36082,4.35873,4.05366
8553,-1.84997,4.7502,3.1826
8611,-1.09669,4.58735,3.73218
8743,-1.20764,4.70449,3.18001
8866,-2.03029,4.59148,2.93135
8945,-1.95051,4.48531,2.97368
9083,-1.39522,4.84236,3.26764
9191,-1.23844,4.11982,3.47994
9211,-1.61113,4.89978,3.69686
9333,-1.66964,4.32711,4.02157
9453,-2.03226,4.63552,3.52547
9535,-1.49978,4.86746,3.38933
9695,-1.72853,4.51014,3.90786
9722,-1.63389,4.11382,3.39959
9874,-1.46205,4.45273,2.74083
9997,-1.19281,4.42292,3.08968
10038,-1.6513,4.81892,2.96124
10178,-0.812558,4.96251,3.52946
10255,-1.64264,4.36786,3.16475
10335,-1.69774,4.64768,3.9684
10494,-1.64246,4.26177,4.03934
10553,-1.6409,4.6844,3.27968
10671,-1.52547,4.19505,2.66397
10759,-0.915806,4.92279,3.72798
10835,-0.96894,4.78016,3.44431
10972,-2.1014,4.8284,3.74217
11061,-1.13049,4.32401,3.77063
11189,-1.99964,4.53727,3.56286
11268,-1.14545,4.20102,2.85083
11399,-1.08372,4.30561,3.11645
11435,-1.68259,4.37141,3.54685
11550,-1.94963,4.13156,3.84632
11681,-1.59895,4.89246,3.36342
11731,-1.47537,4.31365,3.23625
11862,-1.72238,4.45216,3.38715
11949,-1.82795,4.02198,3.767
12023,-1.95289,4.17943,3.88
12122,-1.81157,4.12706,3.31359
12276,-1.48232,4.70454,3.82857
12361,-1.42802,4.36179,3.26314
12447,-1.58673,4.72259,3.42253
12576,-1.68776,4.63889,3.35838
12660,-1.25721,3.94423,3.07801
12715,-1.68729,4.28075,3.37252
12883,-1.37399,4.79312,3.13594
12955,-1.37837,4.96144,3.38979
13021,-1.72524,4.38267,3.88536
13169,-1.16046,4.71859,3.78632
13232,-1.61369,4.54967,3.39001
13386,-2.02755,3.99967,3.14593
13462,-1.012,4.89083,3.1905
13566,-1.45354,4.38118,2.72665
13693,-1.20559,4.41425,3.57033
13773,-1.69835,4.60676,3.53735
13840,-1.82477,4.4267,3.0544
13941,-1.03447,4.3459,3.32626
14064,-2.1919,4.10302,3.68348
14114,-1.35932,4.06652,3.56313
14221,-1.66184,4.57887,3.19077
14386,-1.99692,4.80432,2.76615
14434,-1.85413,4.70562,2.81517
14585,-1.56337,4.57334,2.6925
14663,-1.79724,4.4247,3.30651
14799,-1.32605,4.81885,2.98512
14858,-1.47544,4.61824,3.62425
14993,-1.1077,4.8425,3.3697
15023,-1.3761,4.7404,2.84704
15141,-1.59939,4.38911,2.83074
15249,-2.08643,4.92136,3.12976
15388,-1.22258,4.76172,3.78054
15489,-1.4973,4.66514,3.09062
15521,-1.83857,4.52298,3.41973
15634,-1.56999,4.74823,2.80041
15767,-1.82678,4.89687,2.99323
15870,-2.21502,4.69228,3.15709
15931,-1.9592,4.68361,3.32642
16051,-1.61464,4.59258,3.28451
16143,-1.35088,4.51584,2.9182
16266,-1.61685,4.21419,2.90867
16388,-1.14816,4.27274,3.50509
16464,-1.75871,4.42494,3.54393
16558,-1.92757,4.78228,3.4358
16687,-1.41385,4.97821,3.40533
16719,-2.11956,4.84104,3.38404
16873,-1.53972,4.77799,3.4091
16944,-1.7762,4.42913,4.2604
17076,-1.35461,4.4949,3.96994
17157,-1.59549,4.12926,3.55472
17252,-1.45666,4.81883,3.72931
17399,-1.32907,4.6911,3.35593
17488,-1.58003,4.14267,3.51696
17568,-1.53016,4.80004,3.94957
17642,-1.74593,4.0441,3.58895
17785,-1.67768,4.30372,2.84524
17879,-1.67742,4.74599,3.61308
17948,-1.28853,4.62065,3.52645
18037,-2.12404,4.5225,3.48289
18141,-1.62928,4.29931,4.11874
18284,-1.71098,4.50409,3.51249
18374,-1.90057,4.46306,3.73074
18486,-1.07291,4.4843,3.25461
18582,-1.75225,3.99074,3.68665
18646,-1.46927,4.17754,3.46719
18767,-1.57989,4.7319,3.54484
18891,-1.1475,4.11656,3.36847
18983,-1.66509,4.9396,3.20508
19062,-1.6834,4.84855,3.09781
19180,-1.62039,4.16999,3.26185
19274,-2.04012,4.50205,3.67039
19355,-1.67821,4.37966,3.17262
19473,-1.30738,4.7108,2.96901
19514,-1.52285,4.65242,3.87385
19656,-2.03682,4.69462,3.65955
19733,-1.74966,4.34383,3.43512
19854,-1.34074,3.96263,2.95763
19913,-1.7777,4.67558,3.97052
20027,-1.38708,4.59082,3.48831
20152,-1.67573,4.96449,3.21673
20205,-1.8374,4.37161,3.38586
20339,-0.86743,4.84534,3.34076
20407,-1.39111,4.38664,3.72969
20528,-0.953988,4.98645,3.35252
20633,-1.32956,4.70133,3.3247
20776,-1.65513,4.66057,4.04718
20839,-1.30058,4.44679,3.96009
20945,-1.3885,4.35699,3.3044
21067,-2.12195,4.20165,3.15097
21153,-1.30096,4.56115,3.16553
21281,-1.75502,4.40286,3.84469
21359,-1.59088,4.7589,3.67119
21419,-1.71118,4.1704,3.24008
21599,-1.85892,4.20978,3.84058
21636,-1.96683,4.50657,2.8744
21759,-1.41084,4.53934,2.72127
21819,-1.54659,4.09261,3.01566
21979,-1.51554,4.00054,3.22562
22082,-1.06387,4.93012,3.90853
22107,-1.46387,4.40084,3.20996
22207,-1.13843,4.36931,3.55136
22356,-1.98188,4.27566,3.23317
22423,-1.62499,4.48469,3.86691
22581,-1.9772,4.56479,3.16058
22692,-1.88288,4.53655,3.57786
22781,-1.67219,3.93205,3.86826
22865,-1.54618,4.42599,3.21005
22984,-1.50252,4.58857,3.51005
23082,-1.38251,4.09827,3.53753
23194,-1.45838,4.87155,3.25127
23217,-2.13826,4.00216,2.97152
23311,-1.42941,4.49274,3.3783
23403,-1.95906,4.32785,3.24026
23594,-1.30645,4.51137,2.8365
23636,-1.33548,4.86165,3.44731
23706,-1.51487,4.2373,3.13995
23843,-1.63086,4.96371,2.84831
23914,-1.7193,4.52805,2.77955
24005,-1.18412,4.32164,3.82291
24167,-1.31468,4.66729,2.87302
24282,-1.12114,4.16331,3.33988
24327,-1.2723,4.41434,3.01161
24472,-1.57755,4.37719,3.16462
24574,-2.09214,4.21755,3.80963
24691,-1.57044,4.14321,2.67332
24751,-1.38307,4.60285,3.37201
24872,-1.55198,4.77925,3.25471
24992,-1.69028,4.74029,3.64803
25089,-1.44547,4.65567,3.98029
25140,-1.12198,4.68622,3.30403
25258,-1.10889,4.94923,4.29877
25398,-1.50795,4.88847,3.01975
25437,-1.79728,4.34063,2.94714
25554,-1.3938,4.64253,3.08588
25614,-1.30571,4.26756,3.51561
25703,-1.51653,4.71215,3.32475
25801,-1.53876,4.78036,2.98528
25985,-1.71251,4.8221,3.65292
26086,-1.01937,4.87872,3.55628
26163,-1.51872,4.67017,3.7181
26272,-1.81744,4.30507,3.94905
26363,-1.21557,4.65034,4.26617
26457,-1.57713,4.08181,3.79215
26538,-1.17199,4.75444,4.21322
26602,-1.11559,4.75727,3.91238
26739,-0.873407,4.89915,3.46156
26826,-1.32261,4.87184,3.28596
26969,-1.01178,4.59091,3.11942
27047,-1.70945,4.15456,3.54005
27151,-2.21886,4.19506,3.75677
27281,-1.25507,4.60927,3.58558
27359,-1.73128,4.06764,3.35189
27481,-1.67521,4.54192,3.71356
27535,-1.61764,4.32454,3.61818
27659,-1.49838,4.49302,3.51787
27739,-1.32709,4.35322,3.09751
27801,-1.26686,4.14368,4.14795
27978,-1.32848,4.02134,3.31506
28060,-1.67423,4.17279,3.52432
28105,-1.56359,4.16061,3.91233
28250,-1.78647,4.8299,3.04728
28400,-1.56892,4.44558,3.21726
28453,-0.948901,4.3484,3.0836
28513,-1.5269,4.69405,3.30706
28696,-1.5638,4.81571,3.2432
28734,-1.89133,4.73695,3.06613
28876,-1.83192,4.72947,2.82328
28988,-1.35434,4.53103,2.88616
29062,-1.18503,4.56435,3.08451
29162,-1.22339,4.40311,3.92889
29214,-1.64356,4.50372,3.08997
29368,-1.11757,4.10064,3.06645
29406,-1.13769,4.40955,2.7393
29546,-1.47182,4.76179,3.06905
29624,-1.36682,4.92922,3.47292
29746,-1.60008,4.01064,3.26405
29832,-1.39745,4.90154,3.64736
29989,-1.53966,4.58283,3.01131
30031,-1.06224,4.65401,3.14835
30157,-0.996569,4.74003,3.05539
30292,-1.79619,4.02995,3.67487
30326,-1.51333,3.8949,3.69436
30454,-1.74252,4.3824,3.21286
30509,-1.85929,4.25978,3.50019
30683,-1.76386,4.45682,2.9561
30751,-1.50679,4.17891,2.64847
30840,-1.31584,3.95987,3.32065
30943,-1.37843,4.28029,3.20939
31082,-1.06596,4.58297,3.25368
31159,-1.76392,4.34708,3.83265
31228,-1.74097,3.75806,2.98088
31375,-1.14317,4.50648,3.17074
31437,-0.929835,4.81452,3.31523
31534,-1.10773,4.14478,2.78431
31678,-1.12737,4.36004,3.7551
31724,-1.15197,4.68386,3.33769
31884,-1.48034,4.51603,3.48985
31952,-1.08258,4.7477,3.64073
32073,-1.73718,4.54094,3.75263
32177,-1.85911,4.73122,2.83317
32218,-1.64707,4.24362,2.82106
32381,-1.79262,3.92629,3.3211
32417,-1.81811,4.608,3.2026
32502,-1.8146,4.86648,2.92479
32641,-1.48322,4.64002,2.91815
32770,-1.65604,4.17822,2.85676
32853,-1.23899,4.43314,3.0591
32992,-1.88421,4.72312,3.12882
33023,-1.22391,4.69885,3.33576
33187,-1.22924,4.92445,3.21376
33228,-1.23583,4.11823,3.24057
33351,-1.52263,4.86157,3.55707
33491,-1.01828,4.28148,3.43607
33516,-1.03724,4.26649,3.39366
33669,-1.5981,4.58221,3.54595
33759,-1.25843,4.54641,3.15322
33850,-1.24651,4.63983,3.56921
33959,-1.3591,4.77408,2.94379
34022,-1.99852,3.97843,2.99906
34186,-1.68689,4.59853,3.87825
34210,-1.375,4.88096,3.46853
34311,-1.41121,4.89023,3.83306
34451,-1.86898,4.38813,3.32066
34558,-0.86409,4.74034,3.23538
34629,-1.68192,4.9105,2.92257
34764,-1.87009,4.19958,3.68764
34848,-1.76311,4.76744,3.76504
34927,-1.72758,4.66293,3.01307
35031,-1.6108,4.8662,3.19911
35187,-1.35118,4.80998,3.08407
35282,-1.4339,3.99714,3.40445
35339,-1.93582,4.61174,3.17335
35480,-1.86032,4.70937,3.58297
35569,-1.79738,4.97571,3.23053
35690,-1.32306,4.66903,3.03628
35766,-1.53791,4.77125,4.17311
35826,-0.973035,4.0933,3.23234
35989,-1.74368,4.43728,3.27605
36058,-1.40129,4.6094,3.53315
36120,-2.01183,4.33942,3.59739
36296,-2.0064,4.90285,3.49029
36380,-1.59743,4.81475,3.07016
36447,-1.13133,4.63363,3.50201
36542,-1.38614,4.48569,3.79476
36680,-0.983312,4.80591,3.4416
36781,-1.72835,3.7743,3.12318
36883,-1.99201,4.62421,3.93496
36931,-1.87933,4.41727,3.3452
37041,-1.80304,4.58154,3.37243
37138,-0.861213,4.98454,3.9446
37268,-1.72675,3.96892,2.92851
37391,-1.39605,4.24967,3.14166
37405,-1.51615,4.71997,3.02504
