id,x,y,z
155,-2.79781,-3.66307,-4.29464
217,-1.38472,-4.518,-4.40571
504,-0.695558,-4.42325,-4.39542
605,-0.723744,-4.23519,-4.71978
806,-0.911415,-3.9584,-4.37715
1102,-0.831302,-4.42477,-4.44389
1372,-0.578758,-4.37568,-4.6049
1506,-0.681444,-4.48915,-4.90738
1681,-1.05243,-4.39925,-4.67585
1886,-0.307145,-3.97333,-4.8433
2176,-0.738972,-4.37057,-4.93594
2223,-0.588965,-4.94831,-4.40836
2542,-0.671014,-4.03325,-4.40324
2691,-0.184347,-4.6967,-4.88525
2809,-0.27059,-4.05278,-4.6403
3178,-0.55025,-4.23101,-4.3834
3382,-0.509223,-4.01194,-4.70238
3474,-0.480912,-4.76667,-4.76726
3755,-0.453658,-4.03414,-4.81207
3819,-0.968447,-3.86992,-4.98256
4102,-0.787906,-3.91749,-4.7317
4290,-0.806223,-4.507,-4.46097
4518,0.00671893,-4.34194,-4.91786
4698,-0.588929,-3.80975,-4.85826
4889,-0.229038,-4.78022,-4.93053
5060,-0.26703,-4.27989,-4.9477
5385,-0.645577,-4.17151,-4.54422
5571,-0.289317,-3.6732,-4.6723
5727,-0.790774,-3.83081,-4.60793
5975,-0.955288,-3.7246,-4.50446
6061,-1.00139,-3.91315,-4.54976
6333,-0.379369,-4.42127,-4.77196
6559,-0.783886,-4.28814,-4.86137
6724,-0.00255669,-4.43458,-4.86464
6854,-0.363209,-3.92108,-4.56238
7087,-0.416469,-3.72858,-4.64392
7349,-0.0494475,-4.03377,-4.76402
7481,-0.472376,-3.92955,-4.84615
7633,-0.0350782,-4.98044,-4.79657
7803,-0.223062,-4.65208,-4.70969
8096,0.0253222,-4.72642,-4.9291
8256,-0.567241,-4.5338,-4.73211
8536,-0.775256,-3.9522,-4.86478
8671,0.0173801,-3.95249,-4.86045
8965,-0.934829,-4.01539,-4.96376
9142,-0.160472,-4.01416,-4.9373
9293,-0.720784,-4.73427,-4.51754
9564,-0.644367,-4.49501,-4.59874
9614,-0.386161,-4.32656,-4.96514
9855,-0.0906879,-4.46741,-4.98628
10112,-0.563677,-4.14391,-4.81381
10309,-0.599155,-4.39636,-4.90219
10426,-0.631032,-4.68731,-4.78419
10633,-0.38079,-3.90637,-4.86156
10957,-0.571116,-4.46155,-4.78661
11101,-0.0614022,-4.72293,-4.51038
11347,0.0998366,-4.30346,-4.96076
11435,-0.561349,-3.81222,-4.71415
11693,-1.03961,-3.83763,-4.89538
11985,-0.0475533,-4.314,-4.91131
12155,-0.560553,-3.7553,-4.76145
12267,-0.764044,-4.0863,-4.29191
12417,-0.816853,-4.05714,-4.70026
12726,-0.464739,-4.05613,-4.77793
12972,-1.40539,-4.82469,-4.58082
13118,-0.28841,-4.82108,-4.92803
13336,-0.692061,-4.96713,-4.63197
13419,-0.785825,-3.91462,-4.58692
13631,0.155223,-4.65399,-4.8412
13917,-0.282306,-3.96821,-4.74205
14001,-0.388442,-4.17962,-4.64774
14374,-0.082096,-4.01287,-4.92098
14468,0.0897075,-4.45577,-4.3964
14680,-0.185923,-4.28039,-4.80869
14997,-0.632281,-4.47463,-4.53575
15048,-0.636795,-4.2045,-4.73366
15283,-1.04983,-4.01424,-4.8851
15407,-0.901927,-3.88888,-4.72599
