id,x,y,z
70,-1.9298,-4.86003,-4.37626
126,-1.91655,-4.35503,-4.08166
264,-1.86344,-4.92934,-2.53424
326,-2.66091,-4.7756,-3.59938
483,-0.822858,-2.63786,-4.25199
569,0.183387,-4.695,-3.58827
668,1.15235,-4.64603,-2.52843
760,-0.462035,-4.43238,-4.68193
845,-1.3203,-4.65843,-4.84396
928,-2.10275,-4.70844,-4.73832
1068,-2.12712,-3.98559,-4.61418
1102,-1.28704,-4.9322,-4.54036
1267,-1.12127,-4.45543,-4.80338
1366,-2.42229,-4.6394,-4.27264
1470,-1.74391,-4.60499,-4.83577
1515,-2.32962,-4.47964,-4.94239
1648,-2.15462,-4.39178,-4.02674
1730,-1.79453,-4.37316,-4.79766
1815,-0.717973,-3.89484,-4.73212
1961,-0.786271,-4.95359,-4.69917
2073,-0.758611,-4.16942,-4.76403
2111,-1.26053,-3.37326,-4.86132
2207,-0.727382,-4.57026,-4.95596
2362,-1.00174,-4.13718,-3.92967
2470,-0.936336,-4.98907,-4.50389
2598,-0.940707,-4.3093,-3.93771
2672,-1.46251,-4.59614,-3.6719
2702,-1.61369,-3.61616,-4.7202
2811,-0.246758,-3.06323,-3.75318
2938,-0.159515,-3.64639,-3.46149
3029,0.32344,-3.58952,-4.25228
3169,0.0894528,-4.78293,-4.26773
3258,-0.422705,-4.24251,-4.6517
3310,0.570477,-4.73411,-3.90617
3433,-0.526062,-3.55466,-4.39843
3509,-0.246304,-3.28508,-3.9903
3648,-0.735231,-3.67729,-4.574
3715,-0.486293,-3.61879,-4.78506
3841,0.151705,-3.6787,-4.38336
3914,0.468143,-4.89577,-4.8767
4071,0.479559,-4.37801,-4.60763
4129,-0.695304,-4.57187,-4.97018
4252,-1.69808,-4.26384,-4.7992
4362,0.93197,-4.44979,-4.83565
4486,1.36534,-4.46085,-4.29426
4594,1.41233,-4.30546,-3.48238
4651,0.426391,-4.84308,-4.78892
4718,0.804171,-4.81079,-4.79066
4881,-0.349746,-4.05933,-4.7063
4977,0.201128,-4.8877,-3.63522
5004,-0.252407,-4.98751,-4.36645
5175,0.913204,-4.78327,-4.67384
5208,1.0171,-4.35649,-4.85216
5363,0.955496,-4.82303,-4.57013
5406,1.23767,-4.83975,-4.967
5539,1.04267,-4.97333,-4.54182
5651,1.77356,-4.73389,-4.21973
5752,-1.52315,-4.59781,-4.82115
5834,-0.989726,-3.87329,-4.19449
5911,-1.81041,-3.66073,-4.29735
6016,-1.19826,-3.6734,-4.79359
6134,-1.79538,-2.55069,-4.16787
6258,-0.411231,-3.8557,-3.82359
6338,0.142908,-4.35221,-3.65671
6432,-1.07287,-4.45223,-4.01545
6581,0.169478,-3.78215,-4.1939
6620,0.783339,-4.35746,-3.6253
6738,-0.0804173,-4.69246,-3.15406
6802,-0.402471,-4.72735,-4.64235
6903,0.280832,-4.50639,-4.97987
7096,1.78497,-4.93161,-4.94991
7142,0.947339,-4.7023,-4.96704
7269,-0.754152,-4.75115,-4.8396
7361,0.22001,-4.80174,-4.76799
7436,-2.21826,-3.93853,-4.7017
7530,-2.24983,-4.51705,-4.13882
7700,-1.0498,-4.46021,-4.47913
7780,0.109532,-4.38238,-3.07668
7879,-1.37114,-4.71977,-4.1251
7911,-0.797089,-4.34324,-4.48256
8054,-1.68929,-3.78517,-3.91149
8102,-0.888782,-4.86798,-4.05485
8257,-1.85494,-4.62688,-4.94721
