id,x,y,z
189,-2.27812,4.72099,3.27129
356,-3.82935,3.97759,4.35613
593,-1.85871,4.31123,3.56613
637,-1.39608,4.10397,3.51635
810,-1.31976,4.78861,3.00881
1183,-0.86585,4.91576,3.01192
1287,-1.44053,3.88918,3.24292
1544,-1.09024,4.72354,2.53671
1675,-0.800927,4.82911,3.25
1915,-1.99324,4.14432,4.00269
2152,-1.26802,4.41752,3.22091
2316,-1.32423,4.21964,3.27899
2420,-1.49272,4.71181,2.77608
2694,-1.23298,4.89136,3.37039
2823,-1.29027,4.16858,3.58765
3157,-1.1871,4.45217,3.25406
3214,-1.61299,4.77922,2.97791
3514,-2.04699,4.47486,2.70329
3733,-1.57588,4.2681,2.89169
3979,-1.8306,4.95989,2.99645
4135,-2.05338,4.17801,3.59969
4206,-2.04189,4.02123,3.82811
4557,-2.50565,4.16264,2.71718
4675,-1.95971,4.13677,3.82846
4970,-1.27362,4.7589,4.09901
5067,-1.36555,4.38979,3.40355
5277,-1.56918,4.42728,2.72446
5490,-2.42901,4.01903,2.92491
5602,-1.21683,4.0226,3.14203
5852,-1.8435,4.57069,3.95297
6073,-1.94553,4.38415,3.61312
6251,-1.90446,4.24848,3.84148
6413,-1.96076,4.38379,3.79327
6612,-1.04717,4.97268,4.49677
6975,-1.40016,4.62294,3.43789
7149,-1.79691,4.57534,3.16723
7368,-1.97582,4.63346,3.0474
7441,-2.04118,4.01236,3.69158
7772,-1.23368,4.12429,3.59566
7830,-1.51327,4.32344,2.99737
8100,-1.87469,4.35585,3.23731
8332,-1.36813,3.93464,3.39108
8442,-1.90472,4.15045,3.40777
8772,-1.56558,4.08734,2.99112
8910,-1.17377,4.2093,4.14133
9127,-1.50552,4.51599,3.54057
9242,-2.32563,4.96681,3.05266
9454,-2.00345,4.93248,3.14401
9609,-1.14029,4.77172,2.90945
9804,-1.31153,4.22236,3.41713
10168,-1.07034,4.5417,3.18286
10301,-1.07312,4.34353,3.24944
10587,-0.511714,4.95398,4.13374
10693,-1.24978,4.56223,3.88803
10840,-1.61463,4.70242,4.09883
11036,-2.45219,4.12361,3.87547
11237,-1.56362,4.87679,4.34634
11582,-0.997742,4.85778,3.98891
11774,-2.13106,4.14177,4.14576
11905,-1.63372,4.18927,3.83595
12174,-1.89028,4.79335,3.11243
12219,-1.86355,3.909,2.94199
12417,-1.71516,4.07564,3.42228
12697,-1.39725,4.23678,4.12361
12998,-1.67414,4.4146,3.21997
13043,-1.25387,4.70927,2.89578
13297,-1.18467,4.18024,3.15449
13513,-1.437,4.62077,2.91353
13730,-1.71791,4.84793,3.3408
13987,-1.97265,4.75987,3.9312
14173,-1.96117,4.89527,3.55154
14202,-2.23549,4.18813,3.78843
14575,-1.13257,4.80124,3.40655
14667,-1.71994,4.49297,3.70061
14853,-1.51194,4.75293,3.6765
15111,-1.09204,4.38382,3.39157
15371,-1.67053,4.25672,4.14574
15502,-0.760974,4.83515,4.13098
15655,-1.56965,4.44933,4.13846
15964,-1.34408,4.37358,3.71806
16081,-1.50093,4.74091,3.4971
16275,-1.69098,4.52863,3.48306
16570,-1.70637,4.89659,3.49665
16763,-1.78796,4.53521,3.25129
16829,-2.20068,3.73063,3.07771
17113,-1.7034,3.89564,3.09031
17309,-1.91782,4.15252,3.54747
17598,-1.44337,4.50507,3.36199
