id,x,y,z
65,-3.97072,2.36854,3.05045
157,-3.37248,3.43053,3.66099
207,-2.99791,4.37846,4.47187
319,-1.3823,3.76,3.5805
408,-1.34466,3.58307,4.25221
594,-2.02892,4.41556,3.22674
601,-2.67782,4.8988,2.33357
705,-1.76518,4.17578,3.48724
801,-1.11452,4.58699,3.75306
919,-0.904481,4.2631,3.70325
1071,-1.05408,4.35549,3.73438
1101,-0.318592,4.46609,4.12828
1291,-1.331,4.1897,3.71736
1335,-0.326556,4.72716,4.18703
1435,-0.517385,3.84677,4.86875
1527,-2.28052,3.65243,3.11485
1683,-0.974874,4.63782,4.38518
1766,-0.0765201,4.2799,4.96325
1878,-1.30882,4.10008,4.18676
1929,-1.57259,4.27359,4.71625
2034,-2.32735,4.86603,4.56525
2180,-2.31554,4.27999,4.48634
2254,-1.23217,3.56939,4.42984
2377,-0.719289,3.42896,3.98106
2462,-0.578128,4.81633,4.08988
2531,-1.2331,4.39251,3.56149
2675,0.170058,3.63368,4.98252
2770,0.102264,4.30746,4.6551
2881,-0.0633014,4.49393,3.66426
2998,0.128411,4.99241,4.97905
3036,-0.269954,2.21704,4.93559
3183,-0.519586,3.02547,3.28666
3284,-0.874143,4.62776,3.31521
3304,-0.91608,3.31712,4.40334
3479,-1.19047,4.46223,4.72624
3527,0.367907,3.87789,4.75069
3632,0.672559,3.05414,4.03928
3739,1.3246,1.34169,4.12396
3895,1.07686,2.67824,4.19925
3980,-0.938964,3.27666,2.82957
4041,-1.00517,4.91478,2.91
4140,-0.675297,3.97219,1.96338
4269,-2.19895,4.33761,3.51598
4380,-2.67597,4.01736,3.53486
4417,-2.67898,3.45566,3.62116
4585,-1.99333,4.62818,3.49142
4681,-2.06879,4.72348,3.96037
4732,-1.83444,3.83187,4.66308
4860,-2.28506,4.0269,4.82662
4918,-3.35333,4.26219,3.48135
5047,-1.94097,3.60141,2.82199
5135,-2.9135,4.23474,2.40159
5215,-1.92147,4.43433,2.35722
5339,-2.80645,3.77968,2.91519
5465,-1.38592,4.8106,3.38007
5585,-1.34999,4.83335,3.14134
5626,-1.38514,3.96448,4.34248
5775,-1.23836,3.63646,3.79784
5838,-0.354989,3.60967,4.68401
5903,-0.507378,3.87805,4.81816
6038,-1.08772,4.1611,3.82602
6106,-1.58995,4.66525,4.90702
6285,-1.57021,4.55377,4.50063
6394,-1.20473,4.5455,4.48816
6493,-2.00378,4.80605,4.97412
6541,-1.56297,4.50271,3.65317
6696,-1.5102,4.32846,4.72011
6718,-1.66117,4.99941,4.33834
6805,-2.80071,4.4829,4.55621
6952,-2.31742,4.39249,2.92412
7046,-0.157727,4.91408,4.87781
7179,1.05927,4.68665,3.44784
7237,-0.851413,4.16727,3.15542
7400,-0.768769,3.66723,3.64857
7472,-0.368219,4.1585,3.79648
7505,0.512274,4.39339,3.05609
7613,-0.560749,3.49391,2.17596
7719,-1.25073,4.24126,2.52914
7894,-1.54958,3.79588,3.42161
7936,-1.55089,4.43776,3.21499
8025,-0.95227,4.79042,3.14252
8176,-1.42722,4.77436,1.93841
8207,-1.38835,4.53411,2.01146
8387,-0.730225,4.95349,3.51172
8420,0.0457981,3.21723,4.63186
8542,-1.62357,4.15452,4.99588
8604,-1.40304,3.99096,4.74982
8766,-1.68409,4.08212,4.78396
8896,-2.4558,4.75874,3.87525
8950,-2.08565,4.95919,4.50794
9048,-1.78937,4.23586,4.95827
9179,-2.01486,4.31934,4.33767
9267,-2.69544,4.04514,3.85311
9400,-1.73619,3.26227,4.81331
9453,-2.47938,4.12584,4.27357
9590,-2.06247,4.47052,4.34825
9643,-2.0392,3.99915,3.33563
9717,-3.96611,3.64057,3.70199
9840,-4.30288,3.8558,4.19727
9973,-3.2254,4.61213,3.37091
10062,-2.89488,4.85765,4.51216
10154,-1.99847,3.58263,3.54513
10226,-2.64696,4.94882,4.66165
10374,-2.18114,4.77018,4.40858
10406,-1.59335,4.82903,3.56116
10536,-1.23089,4.63121,3.20261
10601,-1.36783,4.56673,4.55664
10800,-2.03306,4.33142,4.04183
10831,-0.700175,4.67375,3.37516
10942,-1.46264,4.59532,2.21887
11023,-0.520682,4.98799,2.78726
11123,-1.14533,4.5922,4.24478
11205,-2.28371,4.8569,4.99056
11367,-2.51185,4.92349,3.50195
11482,-2.02684,4.30125,3.49644
11577,-1.65613,4.61723,4.63614
11626,-0.570325,4.6199,4.96502
11772,1.01157,4.1075,3.40888
11804,1.76167,4.80915,4.39264
