id,x,y
57,0.079771,-4.85045
364,0.145812,-3.66413
466,1.31426,-4.30885
749,0.568642,-4.31624
823,0.265008,-4.87274
1084,0.125095,-4.96142
1352,-0.577108,-4.75886
1514,0.30106,-4.9588
1688,0.144848,-4.32913
1838,-0.275456,-4.99233
2077,-0.150807,-3.78755
2344,-0.0591243,-3.46002
2448,0.225753,-3.92259
2794,0.431825,-4.58942
2926,-0.373051,-4.43377
3067,0.430076,-4.4505
3204,-0.140438,-4.7494
3484,0.0721901,-4.23106
3660,0.615567,-4.27758
3812,0.312327,-3.87628
4010,-0.148911,-4.21743
4239,-0.372947,-4.10623
4562,0.350697,-4.67695
4617,0.0151376,-4.13774
4827,-0.35353,-3.97054
5105,1.27943,-4.0954
5388,0.127174,-4.69074
5410,0.334901,-4.94448
5648,1.51377,-4.35845
5860,0.340858,-4.77113
6116,0.465679,-4.79363
6306,0.410164,-4.37399
6531,0.427081,-3.81296
6637,0.905649,-4.44859
6890,1.2032,-4.63367
7058,0.284222,-4.66415
7272,-0.16425,-4.30756
7590,-0.0796161,-3.79606
7739,0.849019,-4.82547
7824,-0.306791,-4.84264
8033,-0.0108876,-4.39061
8269,0.0656486,-4.38712
8432,0.132703,-4.49821
8784,0.439945,-3.76878
8955,0.941432,-4.88126
9167,0.455467,-3.99509
9268,0.715874,-4.92466
9515,-0.0346488,-4.29089
9608,-0.437786,-4.02183
9841,-0.196174,-3.7156
10090,-0.475349,-4.1295
10296,-0.342402,-4.06149
10510,-0.0724017,-3.96818
10739,1.13871,-4.293
10899,-0.326074,-3.91954
11133,-0.185313,-4.03814
11268,0.320117,-4.9981
11563,0.685066,-4.70846
11797,-0.292851,-3.92624
11965,1.64909,-4.55605
12041,0.686551,-3.19552
12239,0.472458,-3.88112
12494,1.34654,-4.87374
12674,1.81178,-4.81277
12905,1.26317,-4.95431
13131,-0.398875,-4.17771
13273,1.29977,-4.80642
13449,0.806551,-3.61625
13639,1.29246,-3.69104
13963,0.873034,-3.12472
14135,0.983262,-4.98587
14268,1.71096,-4.34716
14524,0.830073,-4.47552
14733,1.32852,-4.89156
14863,1.71376,-4.30317
15044,1.01292,-4.01125
15369,0.656453,-4.46314
