id,x,y,z
119,-1.89785,4.53244,2.16146
263,-1.96707,4.28262,3.61186
598,-2.37309,4.73423,3.29086
619,-3.14799,4.44964,2.99217
843,-3.02604,4.71307,3.82337
1028,-2.42172,4.52411,4.79739
1259,-1.74777,4.89888,4.8314
1510,1.04893,4.92105,4.16446
1692,-0.266528,4.7343,3.80177
1891,-0.292292,4.66398,3.58582
2146,-0.358952,4.90184,3.95348
2331,-1.41793,4.75037,4.52662
2440,-2.35007,4.71815,3.48202
2667,-1.40664,4.51645,3.78257
2977,-2.41842,4.88454,4.80925
3005,-3.19959,4.1516,4.17493
3307,-1.80716,4.37888,3.55248
3532,-2.09216,4.19913,4.96127
3724,-2.22846,4.74969,3.6983
3944,-1.89341,4.35751,4.24722
4072,-1.92399,4.95454,4.88264
4375,-0.534221,4.15187,3.24741
4418,-1.10661,4.50494,3.40855
4641,-1.00715,4.66691,4.07228
4820,-2.05868,4.89711,4.71329
5065,-2.46692,4.21788,4.38001
5253,-1.66392,4.09476,4.10703
5513,-1.77152,4.00215,2.92953
5766,-1.96814,4.27156,2.90385
5975,-2.44473,3.74429,2.36797
6105,-2.80789,4.99173,3.62032
6210,-1.44033,4.86694,3.126
6588,-2.22298,4.85402,2.23834
6645,-0.834206,4.45151,2.40593
6920,-1.39774,4.32916,1.37466
7019,-2.0712,3.91314,2.15946
7351,-1.73689,4.2373,4.36106
7441,-1.71099,4.76972,4.69229
7658,-1.88583,4.58091,4.28857
7920,-3.28729,3.23045,4.18512
8076,-2.13224,3.73122,3.51163
8315,-1.1959,4.4402,4.0027
8420,-1.06747,4.73305,4.8729
8750,0.389253,4.46797,4.76471
8889,-1.06581,4.96595,4.33954
9028,-1.76042,4.22899,3.78291
9201,-2.04876,4.52162,4.5396
9554,-2.25619,3.76749,4.60599
9786,-1.5309,3.95358,4.33194
9930,-0.941878,4.0313,3.46599
10121,-0.455436,4.78787,4.91819
10229,-1.086,4.62389,2.93047
10598,-0.557491,4.95758,4.10681
10787,-1.29993,4.62788,4.86093
10986,-1.30765,4.79284,4.30391
11010,-0.664149,4.66351,4.98484
11269,-0.836799,4.49059,4.43067
11574,-1.981,4.23216,4.22701
11659,-1.45557,4.7998,2.51574
11962,-1.23635,4.95862,4.34806
12194,0.703996,4.14597,4.83542
12388,-1.05536,4.09715,3.8413
12500,-0.426615,4.61033,3.46203
12743,0.435688,4.37844,3.56858
12835,0.0574098,4.99895,4.52111
13172,-0.19685,4.28208,4.54468
13330,0.144454,3.98499,3.76221
13421,-0.907074,3.92714,3.64126
13740,-0.741268,3.78342,4.49581
13852,-1.42358,4.1154,4.69871
14187,-0.705706,3.97936,4.45734
14314,-1.53461,2.99092,3.85666
14434,-1.83936,3.01223,3.94257
14678,-0.897463,3.32148,2.05817
14814,-1.09603,4.83579,3.00674
15002,-1.5991,4.72214,3.09552
15233,-1.0994,4.24255,3.33997
15468,0.150387,4.50308,3.42442
15661,0.062974,3.88232,4.75044
15966,0.0451643,4.44465,4.1734
16039,-2.17289,4.62831,4.62066
16259,-2.27959,4.51302,3.55239
16406,-1.29357,4.54936,3.61299
16603,-0.943465,3.92181,4.12179
16878,-0.414419,4.52948,4.379
17061,-1.18452,3.96479,4.45225
17277,-1.15478,3.31587,4.15062
17443,-0.851539,3.49274,4.34529
17702,-2.89924,4.87984,4.20428
17807,-2.61664,4.80376,3.68831
18030,-1.88124,4.7055,4.34826
18319,-2.67322,4.48619,2.91194
18454,-3.18431,4.49672,3.99581
18769,-2.51638,3.66098,4.86948
18951,-3.01746,4.79095,4.39482
19073,-2.60238,4.19476,4.95071
19398,-1.61364,4.50751,4.32968
19460,-1.02977,4.49855,3.05668
19743,-0.88267,4.66305,3.56973
19923,-2.48671,4.14128,3.37994
20193,-2.08663,4.47493,3.10895
20294,-1.8175,4.65768,4.14269
20488,-1.0757,4.64993,4.51259
20614,-0.837018,3.58012,4.99927
20959,-1.14908,4.73811,2.23539
21007,-1.51546,4.26313,3.2236
21201,-1.53076,3.83116,4.34964
21495,-2.95338,4.01393,4.85101
21639,-2.58004,3.61088,4.54824
21917,-2.19991,2.77188,4.49651
22060,-1.24692,4.94832,3.72959
22324,-0.82193,4.72314,3.01895
22585,-1.40944,4.7288,3.40719
22612,-1.19277,4.3152,3.37451
22921,-2.48933,4.87714,4.69188
23105,-2.4102,4.50188,3.05544
23282,-1.6285,3.54791,1.99561
23588,-2.39689,3.23369,2.32052
23781,-0.272438,3.99749,4.08103
23936,-0.925828,4.46377,3.01515
24151,-1.80482,3.99438,4.00367
24355,-2.11268,4.45986,3.98383
24527,-1.74147,4.47507,4.40548
24733,-1.40574,4.23198,3.87523
24975,-1.51196,4.65196,4.15929
