id,x,y
3,-0.447702,-3.13443
204,0.0482745,-2.74594
464,0.58906,-3.05009
670,0.639103,-3.01891
877,2.03482,-3.22968
1156,1.20185,-4.31676
1367,0.876702,-4.30386
1488,0.448616,-4.61045
1746,0.988902,-4.83415
1995,0.37639,-4.41702
2036,1.1717,-4.31775
2339,0.975827,-4.10742
2553,0.281804,-4.83894
2645,0.839565,-4.73483
2926,1.8165,-4.21307
3129,0.596326,-3.39194
3400,0.0174511,-4.82667
3515,0.859528,-3.74525
3724,-0.808895,-2.43803
3925,-0.185631,-2.87357
4123,-0.0806157,-3.75515
4379,-0.770291,-4.61438
4412,-0.00226286,-4.22611
4790,-0.719102,-3.95704
4981,0.411619,-4.87942
5078,1.06955,-3.9412
5245,0.635107,-3.13442
5519,0.641919,-4.97139
5655,2.42621,-4.92193
5901,1.31356,-4.68721
6099,0.659061,-4.37735
6357,0.0168072,-4.6326
6597,-0.133122,-4.96683
6684,1.73531,-4.82014
6814,0.213743,-3.78626
7042,-1.03246,-3.92443
7369,-0.85061,-4.62683
7562,0.294104,-3.46985
7686,0.243686,-3.47872
7919,0.140168,-4.11626
8172,0.463817,-4.33414
8304,0.0466972,-4.76236
8528,-0.648783,-3.49168
8662,-0.506201,-3.65053
8870,0.624063,-2.41993
9199,-0.180947,-4.21902
9235,0.481367,-4.34814
9512,0.435798,-4.71012
9758,0.900544,-4.54364
9898,-0.407565,-4.65039
10156,0.461699,-4.68834
10228,0.95556,-4.67391
10453,0.37117,-4.5716
10746,0.247245,-4.10266
10808,0.188053,-4.25699
11182,-0.86674,-4.74501
11247,-0.685476,-3.62164
11574,0.881054,-4.15956
11768,0.661676,-3.87307
11980,0.0170713,-4.11501
12061,0.235831,-4.00813
12358,0.12819,-4.13885
12540,0.608387,-4.73442
12795,1.43712,-4.59896
12966,0.251845,-4.29415
13062,0.627808,-4.02307
13391,0.311733,-4.80528
13569,-0.326003,-4.22787
13662,-0.426504,-4.08152
13801,-1.34657,-4.43318
14021,0.147236,-4.45964
14345,-0.458351,-3.59441
14553,-0.303935,-4.51734
14703,0.877432,-4.63145
14833,2.34918,-4.05495
15125,1.09893,-4.56711
15250,0.557256,-4.84817
15535,-0.61421,-4.41688
15698,0.461797,-4.24198
15915,1.06971,-3.7222
16109,-0.10112,-3.56519
16337,-0.387264,-3.02819
16492,-0.716404,-4.02013
16744,1.57415,-4.22622
16897,0.113231,-3.45806
17172,0.381593,-4.06769
17316,0.496003,-4.6566
17522,0.874769,-4.83488
17663,0.326718,-4.331
17949,0.6985,-4.70601
18098,1.45979,-4.85185
18308,1.09749,-4.85627
18492,1.54674,-4.83949
18742,1.44434,-4.74407
18935,1.83682,-4.22034
19126,-0.025924,-3.84554
19400,0.269962,-4.60428
19529,-1.29934,-4.80451
19653,-0.368577,-4.61906
19906,-1.01552,-4.09161
20037,0.579818,-4.36328
20318,-0.83664,-3.40194
20497,-0.463478,-3.5931
20621,-0.207884,-3.95257
20909,-0.997371,-4.54233
21187,-0.474086,-4.2372
21295,-0.314605,-4.404
21453,-1.22788,-4.71988
21784,-0.951811,-4.72456
21850,-1.81168,-4.79169
22168,-0.712788,-4.54949
22275,-0.51944,-4.91399
22592,0.0669383,-4.90632
22772,0.118209,-4.33022
22923,0.208709,-4.64101
23194,0.916858,-4.74499
23227,-0.337172,-4.88019
23528,0.895893,-4.33772
23677,-0.0269487,-4.10665
23924,-0.531136,-4.09083
24198,-0.195909,-4.94648
24334,0.159702,-4.93765
24403,0.207813,-4.44045
24756,0.0431823,-4.13621
24896,0.333597,-4.38416
25004,0.215477,-4.49309
25217,1.35534,-4.35313
25408,0.660021,-3.84508
25645,-0.0133183,-3.60761
25994,-0.768913,-3.7566
26116,0.489215,-4.81595
26212,0.87766,-4.88709
26574,-0.683468,-4.78297
26660,0.492777,-4.63738
26815,0.812731,-4.49234
27014,1.91886,-4.57664
27332,0.170451,-4.05528
27543,0.759709,-4.02192
27678,-0.417614,-3.97285
27843,0.192895,-3.82443
28069,0.211897,-4.43391
28265,-0.00142891,-4.91411
28464,0.424858,-4.32727
28765,0.72747,-4.22059
28968,0.6581,-4.3968
29033,-0.254884,-4.6638
29214,-0.104477,-4.2156
29471,-0.399641,-4.0324
29601,0.0220497,-4.34119
29864,1.1659,-4.16261
30114,0.12849,-4.02089
30252,0.794001,-4.67756
30513,1.07708,-4.17276
30681,1.41298,-4.8586
30910,0.108293,-3.93995
31155,-0.172974,-3.66521
31334,0.573068,-4.81952
31543,-0.999673,-4.74435
31724,-0.159968,-4.48057
31953,0.64149,-4.49588
32064,0.903563,-4.74654
32242,1.74355,-3.77457
32424,2.27206,-4.63696
32665,1.97833,-4.66272
32874,1.29228,-4.97206
33028,0.548246,-3.68046
33232,0.767325,-4.54176
33459,1.37121,-4.19164
33629,0.931775,-4.49844
33998,0.644297,-4.06062
34083,0.752527,-3.87673
34235,0.242659,-3.86227
34487,1.25992,-4.64117
34746,0.638326,-4.9018
34856,0.64872,-4.83825
35072,1.13132,-4.73779
35307,0.960221,-4.69081
35439,1.26621,-4.52696
35682,0.040564,-4.26919
35929,0.460176,-4.62848
36079,0.348982,-4.62172
36363,0.324343,-4.70271
36478,0.632167,-4.85267
36723,0.937293,-4.91032
36880,1.0066,-3.80754
37061,0.942442,-4.90861
37347,1.27788,-4.37837
37536,1.36416,-3.8689
37676,-0.138485,-3.78082
37953,-0.00539582,-3.47213
38054,-0.520051,-4.01026
38201,0.624075,-4.91085
38450,-0.158496,-4.37057
38731,1.14169,-4.34313
38805,-0.266557,-3.71923
39111,1.4491,-3.6865
39220,2.68396,-4.31596
39532,2.03494,-4.77035
39659,1.96353,-4.42483
39891,1.14181,-4.18631
40174,1.55994,-4.8602
40245,0.33193,-3.38122
40556,-0.421131,-3.68945
40714,-0.579125,-4.95093
40941,0.231551,-4.83893
41026,0.971483,-4.76968
41266,0.074741,-3.41935
41555,0.573022,-4.34352
41645,0.363872,-4.90975
41804,1.49408,-4.2106
42180,0.439772,-3.84549
42334,0.335877,-2.561
42468,-0.268899,-4.03199
42674,0.376312,-4.57225
42968,0.257384,-3.84317
43091,0.129916,-4.77745
43282,1.50014,-4.80936
43586,0.66377,-4.11319
43756,0.53509,-4.80244
43915,0.48449,-4.70881
44200,0.148779,-4.05602
44276,0.158901,-4.6297
44483,-0.772314,-4.56167
44643,-1.08312,-4.83876
44866,-0.373554,-4.42688
45153,-0.542937,-3.90691
45265,1.10773,-3.55939
45457,1.32001,-4.52742
45681,0.0345559,-3.92513
45953,-0.176409,-4.40076
46090,-0.153134,-3.09408
46382,-0.812491,-3.82321
46516,-0.137661,-4.61454
46757,-0.336368,-4.81248
46933,0.440777,-4.1828
47190,0.203058,-4.34966
47212,-0.428661,-4.14782
47534,0.876785,-4.07922
47797,0.636667,-4.4591
47947,-0.315089,-4.24926
48061,-0.49274,-3.54572
48218,0.550614,-4.12048
48473,0.929613,-3.83137
48740,-0.232618,-2.91307
48852,0.188409,-3.13326
49081,-1.09747,-4.06991
49387,-0.308109,-4.154
49412,0.623204,-3.76398
49699,2.93364,-4.23048
49934,1.93346,-4.6094
50179,1.77473,-4.78371
50272,0.828729,-4.89881
50430,1.72161,-4.56189
50630,2.0479,-4.70782
50828,0.932162,-4.08519
51099,2.21922,-3.22334
51328,1.54356,-4.24926
51542,0.871782,-3.87849
51713,-0.491771,-4.59168
51976,-0.631564,-3.43975
52056,-0.823776,-2.15783
52274,-0.663965,-1.76113
52410,0.650916,-2.68875
52617,0.234548,-3.57583
52893,-0.547681,-4.9763
53175,-0.757218,-2.98877
53399,-0.488689,-3.90848
53401,0.000796838,-4.5562
53768,0.193744,-4.01455
53802,0.942933,-4.8987
54075,0.74436,-4.26924
54356,-0.845388,-4.28623
54582,0.291827,-4.44809
54658,1.17874,-4.41659
54938,-0.139717,-4.27137
55066,0.457119,-3.68838
55252,0.223261,-3.93227
55449,0.482855,-4.777
55629,1.42286,-4.62929
55933,0.71686,-3.36711
56073,0.207487,-4.59002
