id,x,y,z
65,-1.86023,3.42533,3.78349
145,-1.0718,3.53728,4.072
234,-1.01121,4.84852,4.81277
343,-2.09328,4.44636,4.06338
428,-1.79733,4.88417,3.39107
571,-1.1826,4.54061,2.05
649,-1.45475,4.64049,3.84365
742,-1.69753,4.09971,3.38724
869,-1.71781,4.46453,3.40146
920,-1.94669,4.18906,3.93253
1095,-1.02965,4.75454,4.44979
1152,-1.68443,4.9675,3.62761
1244,-1.75208,4.54593,3.2809
1352,-1.64676,4.59921,4.25933
1465,-1.46812,4.55993,3.12852
1599,-1.24593,4.75371,3.02299
1648,-0.829986,4.85717,3.13548
1724,-0.866994,4.16666,3.59663
1846,-1.62374,4.20085,3.66675
1951,-1.28248,4.82451,3.34328
2094,-2.06831,4.2167,3.99617
2161,-1.7036,4.84003,3.90126
2237,-1.40167,4.11623,3.66677
2320,-1.50882,4.41968,3.48756
2496,-2.00171,4.89799,2.93386
2528,-2.08362,3.71031,3.13587
2680,-1.36258,4.89125,2.99115
2775,-2.05335,4.34794,3.60992
2861,-1.40236,3.57846,3.02962
2938,-1.42574,4.66608,3.69855
3081,-1.17628,4.49786,3.25141
3188,-1.83489,4.50525,2.82972
3277,-0.899782,4.10423,3.6827
3393,-1.72915,4.74388,3.2135
3472,-1.60386,4.2838,3.0746
3591,-1.37204,4.82108,3.34457
3676,-1.7422,4.94227,3.2014
3766,-1.80276,4.53213,3.65414
3873,-1.47846,4.37341,3.62724
3918,-0.906567,4.86437,3.58133
4097,-1.24843,4.5443,2.88893
4195,-2.21885,4.30149,2.84746
4244,-1.48926,4.70478,2.6164
4312,-1.87734,4.6564,4.04658
4475,-1.33677,4.65283,3.57536
4502,-1.76958,4.50385,2.95931
4623,-1.10708,3.88112,3.87365
4796,-1.02208,4.66671,3.03904
4882,-0.966709,4.9202,3.06816
4940,-0.777889,4.77052,4.01225
5068,-1.34758,4.55444,3.30435
5134,-1.51624,4.39289,3.18051
5238,-1.67746,4.68055,3.38204
5369,-1.84943,4.74223,2.642
5449,-1.17923,4.99858,3.41377
5518,-1.54586,4.3568,3.82598
5623,-1.40406,4.77489,3.01783
5736,-1.37658,4.46159,3.66172
5877,-1.7515,4.90109,3.20458
5963,-1.01793,4.59979,2.97416
6057,-1.70599,4.36548,3.51584
6185,-1.88148,3.78468,2.64097
6276,-1.46437,4.77183,3.75551
6354,-1.78294,4.74125,3.71189
6434,-1.43055,4.08337,3.4423
6578,-1.48761,4.4098,3.45093
6666,-1.17597,4.82075,3.1168
6743,-1.67064,4.91554,2.95789
6871,-1.48162,4.67168,3.15711
6954,-1.10427,4.39694,3.63983
7015,-2.20393,3.94344,3.72652
7179,-2.24104,4.71399,3.33155
7224,-2.36543,4.31431,3.63731
7374,-1.78861,4.50473,3.20222
7472,-1.0949,4.10347,3.35655
7521,-1.52079,4.61145,2.77169
7685,-0.859778,4.60616,2.98685
7769,-1.55883,4.25887,2.66046
7877,-1.56364,4.98177,2.80345
7982,-1.51569,4.8635,4.10548
8058,-1.90384,4.49009,2.78758
8120,-1.86409,4.11941,3.27666
8266,-1.41399,4.69616,3.31165
8307,-1.40425,4.62804,3.4743
8487,-1.41673,3.98689,2.9992
8582,-1.48259,4.79427,3.10956
8662,-1.34693,4.71714,3.30991
8718,-2.14582,4.85023,4.08191
8829,-1.29002,4.54089,4.02704
8962,-0.620743,4.2335,4.39141
9009,-0.887715,4.76005,3.67712
9110,-0.402856,4.65115,4.52903
9270,-1.61952,4.52352,4.27804
9371,-1.46086,4.52481,3.82639
9482,-1.59204,4.62026,4.0678
9580,-1.89517,4.344,4.30336
9630,-1.79734,4.37411,3.49315
9786,-1.40859,4.8795,2.81933
9895,-2.25828,4.34405,3.88238
9982,-1.77403,3.87831,3.66348
10019,-1.47166,4.71977,3.38375
10130,-1.60131,4.6758,3.26978
10295,-1.44437,4.69029,4.219
10356,-1.38356,4.57953,3.934
10470,-1.83519,4.50782,4.8903
10538,-1.49582,4.30728,3.64094
10657,-2.37074,4.60922,3.4139
10792,-1.60916,3.62147,4.81323
10887,-1.13246,4.39501,3.87406
10938,-2.2651,4.37495,3.88266
11041,-1.86053,4.87384,2.8059
11167,-1.0036,4.14712,3.56873
11256,-1.4962,4.67842,2.86302
11370,-0.947859,3.90058,3.25598
11463,-1.28828,4.27525,3.50664
11570,-1.29588,4.33283,2.95734
11633,-1.08328,4.81244,3.40519
11711,-1.33344,4.19142,3.35749
11894,-1.75046,4.53909,4.9175
