id,x,y,z
67,-1.96293,3.24112,3.92486
135,-1.50819,3.27207,3.94083
292,-2.39837,2.20194,3.69089
400,-1.89055,3.84848,4.08584
417,-1.44833,4.54675,4.1959
588,-1.56518,4.66525,2.664
695,-1.73902,4.92953,2.82278
719,-1.68995,4.42048,2.47139
832,-1.99969,4.48123,2.6715
914,-1.5357,4.44537,2.7946
1006,-1.24446,4.52119,2.55366
1173,-0.734925,3.48202,3.32865
1218,-1.58015,4.63883,3.08959
1387,-2.55138,4.12788,4.17492
1449,-1.92142,3.41218,4.16347
1556,-1.08262,3.99958,3.73587
1618,-1.60721,4.78767,2.15548
1800,-2.20176,4.48656,2.31641
1824,-0.656176,3.87998,2.54411
1910,-0.932319,4.21279,3.33376
2050,-1.15957,2.95311,3.29906
2193,-1.58511,3.42692,4.03467
2276,-1.6905,3.32427,4.84027
2382,-2.36543,4.28045,3.68361
2490,-2.31128,4.76587,3.44595
2523,-0.87325,3.79612,3.30547
2686,-1.67576,4.86652,3.38899
2750,-1.26377,4.41515,3.38146
2823,-0.267905,4.88112,4.3381
2935,-1.83288,4.33259,3.93023
3042,-2.61796,4.75166,4.13058
3170,-2.67343,4.60763,3.56895
3234,-1.53126,4.73448,3.68297
3354,-1.64404,4.64992,3.32607
3418,-1.16671,4.64537,3.57452
3597,-1.68856,4.46444,4.36275
3671,-1.94614,4.54269,4.05428
3720,-2.4536,4.74007,3.80417
3805,-1.69293,3.12027,3.06102
3946,-0.983979,4.69442,3.58587
4084,-0.0114214,4.4907,3.39285
4118,-1.59364,4.51837,3.85802
4239,-1.90727,4.23118,4.26681
4306,-0.988487,4.37059,3.25328
4433,-1.4375,4.31815,4.06032
4597,-0.58742,4.707,4.14499
4620,-0.99295,4.19796,2.96144
4778,-1.76495,4.81303,3.10505
4864,-2.30288,4.89882,3.808
4946,-1.57941,4.45273,3.67599
5008,-1.88002,4.37812,3.0345
5120,-1.50083,4.21603,2.32229
5261,-1.80311,4.72525,4.16821
5338,-1.54905,4.50569,3.60441
5450,-2.1189,4.43699,4.21821
5579,-1.9165,4.77425,3.40223
5612,-1.87874,4.65184,3.89313
5715,-1.31732,4.93201,2.67786
5874,-1.35384,3.95454,2.70504
5977,-1.26095,4.76007,3.16278
6088,-0.992287,4.91344,3.50369
6114,-1.03327,4.04986,3.46254
6221,-1.52452,4.55136,3.38558
6375,-2.31855,4.43109,3.02612
6436,-2.27016,3.5128,2.88757
6509,-1.53117,3.45002,1.98629
6687,-1.97716,3.55949,2.75839
6774,-1.42825,4.59933,2.76709
6821,-1.34086,4.20619,4.5872
6996,-1.23186,3.55281,4.47751
7012,-1.741,4.30538,4.13035
7185,-1.76128,4.26808,3.4377
7230,-1.21138,4.7952,4.21968
7335,-2.10497,4.55024,4.28681
7455,-1.82444,4.95991,4.95389
7574,-2.18442,4.24748,3.60285
7668,-1.97839,4.78367,4.31595
7798,-0.666779,4.75405,4.56599
7835,-1.38411,4.51125,3.54365
7942,-1.74085,4.01027,3.08398
8023,-1.94574,3.79844,3.23991
8171,-1.20974,4.66924,4.09882
8211,-1.91167,4.79386,3.55963
8361,-1.40759,4.91961,3.27606
8417,-1.22119,3.94603,3.3265
8526,-1.16561,4.44026,2.63765
8639,-1.69633,4.05963,3.33199
8768,-1.24814,3.96864,4.23754
8832,-1.16124,4.68542,3.73215
8921,-2.05014,3.97015,4.67082
9098,-1.9668,4.92894,4.09395
9191,-1.81514,4.89516,2.91956
9235,-1.26701,4.12723,4.04268
9313,-1.97904,4.30899,4.94317
9438,-1.38271,4.44404,2.90763
9600,-2.02668,3.22865,4.12488
9699,-1.24433,4.50899,4.11996
9800,-2.00808,4.82509,2.86581
9866,-2.29803,4.12699,3.29128
9958,-1.13943,4.25651,3.23836
10061,-1.14531,4.05086,3.87043
10125,-1.91065,3.59641,3.11727
10203,-2.97292,4.55474,2.56089
10332,-1.63098,3.87219,3.42419
10408,-1.1122,4.30166,3.5567
10531,-1.87571,4.65999,4.12714
10652,-2.22649,4.72049,4.97442
10757,-1.43903,4.89047,3.16782
10865,-2.12773,4.46869,3.38739
10976,-2.27821,4.96921,3.39983
11078,-1.25721,4.75001,2.99932
11198,-1.28957,4.18829,3.52904
11211,-1.2367,4.3182,3.1118
11371,-1.10895,4.53509,2.74986
11404,-1.52362,4.78256,3.53324
11595,-2.53854,4.54295,3.09386
11631,-1.89322,4.5465,4.13227
