id,x,y
108,7.57046,8.50895
278,7.39126,7.05041
549,7.62932,7.21371
691,7.46795,6.92643
827,8.42181,7.76245
1054,8.17485,7.93789
1374,8.21848,8.1975
1544,7.74914,7.38324
1647,7.28659,7.57567
1896,7.63752,7.73709
2113,8.08728,7.78109
2294,7.16045,7.1953
2418,8.29436,7.72343
2658,8.55551,8.32418
2958,8.23438,7.94341
3085,7.30654,8.65432
3309,7.86023,8.05098
3582,7.88859,7.92723
3637,7.81653,7.89815
3890,7.30012,7.14302
4190,8.11327,7.24091
4304,7.46767,7.26789
4463,8.80098,8.39511
4636,7.88794,8.45926
4898,7.81942,8.21809
5118,7.1507,7.22341
5305,7.05412,7.1396
5589,6.96414,8.06699
5735,7.72132,7.99866
5815,7.85927,8.88566
6058,8.60464,7.63647
6289,8.13157,8.26986
6439,7.84646,8.09609
6646,8.11787,7.81692
6825,8.28735,8.4842
7164,7.62056,7.68963
7319,7.89628,8.74822
7562,8.17496,7.33663
7744,7.66051,7.45146
7807,8.15175,7.33175
8156,8.06609,8.06508
8338,7.63738,7.29319
8528,7.94629,7.86422
8628,7.55722,8.5924
8862,7.63417,7.16673
9166,8.07444,6.41915
9372,7.96784,6.85715
9560,7.75145,7.53175
9653,7.37152,7.65371
9836,7.27447,8.06583
10046,8.47185,8.15241
10338,7.19075,7.2157
10476,8.53727,7.83376
10735,7.51962,7.61469
10899,7.94826,7.1381
11130,8.16826,8.03753
11326,8.09796,8.25444
11523,7.66811,7.61203
11670,7.52745,7.53488
11985,7.44805,6.58631
12118,8.36991,7.21189
12377,7.93487,7.05404
12549,8.41642,7.51211
12648,8.90653,7.86957
12967,7.60179,7.94497
13036,7.13621,7.58961
13267,7.8064,6.66905
13490,8.26271,8.59891
13783,7.65747,8.95041
13860,8.17101,8.02761
14083,7.46062,7.82855
14310,6.94273,8.07329
14432,7.9373,7.12456
14788,7.59225,7.82102
14832,7.86868,7.16972
15164,7.72747,7.92504
15308,8.21924,6.81033
15478,7.5971,7.27649
15636,8.16939,7.49894
15941,8.2285,6.64579
16174,7.05005,7.0606
16297,7.12438,7.66698
16441,7.1607,7.2668
16779,8.21181,7.78683
16845,7.13364,6.99662
17060,7.98995,8.29186
17372,8.05378,8.24302
17584,6.18467,7.57377
17663,7.26928,7.99816
17875,7.58535,7.39994
18102,8.40079,8.2521
18397,7.89913,7.20158
18421,8.04086,7.37653
18644,8.03601,7.53363
18839,8.52969,7.75112
19059,8.63728,7.51213
19313,9.0269,7.77012
19538,8.83324,7.07743
19678,8.71989,7.7221
19960,9.0702,7.86648
20118,8.16702,7.4126
20247,7.93856,7.96408
20600,7.95684,7.66218
20602,7.50791,7.94317
20848,8.10655,7.40457
21078,7.05196,8.36138
21264,7.43304,8.1853
21541,7.2217,7.18627
21685,8.13042,7.82802
21953,8.01179,8.08897
22174,8.20333,7.75817
22281,7.23224,7.58343
22562,7.09492,7.25679
22677,7.84883,7.73261
22946,8.26421,8.26651
23026,8.07503,7.57635
23323,8.15094,8.02772
23491,7.66219,7.94918
23622,7.36839,7.68916
23949,7.07617,8.55273
24135,7.50549,7.90936
24256,6.85846,8.20579
24408,7.00092,7.92789
24788,7.10369,7.98502
24903,7.6251,8.22186
25024,8.00414,8.11808
25309,7.87903,7.86483
25492,7.82181,7.44092
25681,7.14796,7.42754
25863,8.28654,6.73522
26075,8.10456,7.17256
26370,8.72715,7.58459
26466,8.85066,6.50768
26678,8.55167,7.723
26884,7.74917,7.82921
27164,7.51034,7.18755
27263,7.89435,8.12534
27451,7.50249,8.32932
27756,7.59409,7.14895
27859,7.2408,7.10955
28049,7.2086,6.53008
28215,8.23008,7.2088
28564,8.55458,7.80169
28788,7.30804,8.00106
28976,7.27667,8.14346
29194,7.65888,8.38893
29323,8.16195,7.72584
29408,8.22211,7.29903
29701,8.21276,8.2594
29933,7.44919,7.5758
30084,7.88983,7.10247
30377,7.38276,7.09206
30480,7.24685,7.89276
30654,7.48235,7.48732
30940,7.46769,7.60298
31056,7.93206,6.99821
31316,7.62925,7.7063
31408,7.87978,8.22189
31728,8.30857,7.91342
31805,7.63825,7.50298
32120,8.48352,8.38957
32287,7.78114,8.56161
32572,8.59341,8.3255
32747,7.89403,7.91858
32973,7.25635,8.90375
33069,8.01018,8.16572
33211,8.20344,7.3029
33444,8.27283,7.48303
33737,7.40085,7.4933
33870,7.38117,8.1241
34065,8.3688,7.37848
34323,7.49477,7.81116
34493,7.19264,7.37513
34643,7.57445,7.17173
34986,7.93211,7.77048
35046,8.07089,7.53419
35335,7.2837,7.221
35497,7.60238,6.6748
35753,8.24343,7.57267
35992,8.11263,7.24634
36093,8.1637,7.07664
36309,8.28796,7.36861
36458,7.19801,7.93225
36603,7.08051,7.5355
36815,7.65625,7.28229
37032,7.50195,7.63909
37201,7.8634,7.61363
37486,7.22222,6.79756
37647,8.41504,6.94805
37831,8.10561,7.58594
38121,8.19496,8.07542
38218,7.87778,7.97336
38600,6.96894,8.28855
38753,7.49414,8.29951
38939,7.93566,8.54727
39126,7.8629,7.86676
39361,7.35137,7.8994
39408,7.80556,7.77264
39788,6.94566,7.93046
39917,8.0148,8.67382
40122,7.82917,8.80896
40374,7.86163,7.79363
40519,6.97526,7.5316
40628,7.90763,7.05806
40980,8.46723,6.3037
41049,7.81118,7.98414
41253,6.96542,7.87277
41503,7.81059,7.76217
41631,7.59088,7.98663
41992,7.81696,7.59817
42026,8.04016,7.5982
42361,7.09081,6.98969
42526,8.14721,6.80776
42799,7.74828,7.28903
42944,7.48556,7.7722
43040,8.6351,7.24828
43379,7.47605,7.6818
43546,7.23569,7.58215
43650,7.81677,8.21783
43897,7.56015,7.85491
44001,7.25776,7.18062
44272,7.55885,6.80575
44442,6.6171,7.3092
44614,7.31808,8.24885
44909,7.67671,8.00781
45110,8.02026,7.84911
45395,8.31147,7.5488
45538,8.86704,7.74595
45722,7.70307,7.4307
45844,8.44089,7.77411
46070,7.63717,9.29152
46231,7.79704,8.4485
46588,7.47834,7.86627
46705,7.56933,7.7989
46971,8.58124,7.24906
47030,8.13695,8.20908
47344,7.41326,7.4567
47571,7.12003,8.1609
47606,7.09592,8.11124
47884,8.20761,7.51433
48015,8.44258,7.58429
48365,6.85292,8.05793
48520,7.19262,8.07409
48642,7.70524,7.76555
48952,6.88637,7.67446
49107,6.88803,8.34172
49232,7.67515,7.39881
49439,7.0781,7.17772
49800,6.8368,7.32182
49976,7.45289,7.68988
50027,8.0721,6.89327
50346,7.17686,6.66112
50512,8.62654,8.41164
50609,8.0291,8.42162
50821,7.82453,7.70455
51065,7.55378,7.96519
51311,7.38448,8.05113
51536,8.02915,7.92574
51650,8.38689,8.47151
51988,7.4703,7.3679
52158,7.16422,6.99838
52382,8.19449,7.74132
52518,6.95568,8.36961
52678,7.82813,7.3413
52945,7.37237,7.62495
53136,7.2759,7.71026
53317,7.39096,6.91221
53540,7.08637,7.80153
53766,7.56827,8.81082
53903,6.94163,8.17632
54032,8.47401,9.83565
54291,7.28662,8.95004
54430,7.32117,7.91907
54663,8.01447,8.02435
54901,9.13407,7.26542
55131,7.56311,8.187
55358,7.01633,7.28417
55408,7.19477,7.384
55760,6.97335,7.96535
55907,8.26291,8.45065
56115,7.00724,8.52107
56287,8.26139,8.51312
56481,7.76926,8.77213
56705,7.6498,7.60041
56827,7.71722,7.31349
57101,7.20827,7.31693
57281,7.76152,7.7154
57533,7.33334,7.779
57763,7.49289,7.95192
57940,7.12392,8.02371
58011,7.93784,7.93569
58398,7.6991,6.7322
58421,7.80933,7.43854
58794,7.38865,7.42309
58940,7.86511,7.89571
59158,8.34781,7.03945
59380,8.15506,6.90374
59582,7.66237,7.0699
59775,6.59605,7.70044
59828,6.77762,7.49057
60136,7.07358,7.88793
60349,7.33665,8.17177
60467,7.676,8.26194
60643,7.7624,7.60479
60820,8.43364,7.51754
61108,7.77265,7.5789
61377,7.40982,7.7514
61561,7.99852,7.92145
61656,8.43697,8.68026
61917,9.23152,7.38517
62151,7.95087,7.72868
62236,8.38092,8.96682
62586,8.11193,7.87624
62761,6.95095,7.17435
62856,7.24481,7.75989
63172,8.79065,7.77317
63298,7.94568,7.99691
63486,7.14701,8.39554
63606,7.40981,7.72194
63836,6.32388,6.99093
64144,6.54774,7.56434
64269,7.12664,6.68085
64447,7.65452,7.11773
64705,7.6762,7.8835
64868,8.60695,7.57043
65037,8.41926,7.8501
65242,7.24725,8.1748
65574,7.43081,7.04087
65796,8.64187,7.3937
65897,8.1765,7.87092
66047,7.96888,7.96102
66247,8.60926,7.61646
66461,8.10589,6.74285
66775,7.42852,7.5254
66888,8.04084,8.07271
67165,8.22862,7.46002
67243,7.59554,7.18845
67579,8.12824,8.74168
67711,7.66755,9.20038
67804,9.13846,8.02079
68148,8.34743,7.19776
68293,7.56546,8.61102
68574,7.77304,6.94366
68675,7.1021,7.74657
68996,8.09736,8.00385
69171,7.53046,7.86136
69203,7.54198,7.86076
69478,8.10534,7.85035
69719,8.15553,7.70741
69920,7.68226,7.71908
70108,7.76669,8.40154
70288,8.16784,8.05564
70583,7.28181,8.64049
70676,8.91371,7.74934
70979,8.76666,8.04568
71043,7.79283,7.71345
71263,8.04305,7.60328
71510,8.05367,7.66678
71706,7.17816,7.53581
71917,7.13573,7.8073
72073,7.83449,8.44129
72302,7.49055,8.57538
72470,7.13445,7.54347
72751,7.94359,7.84413
72968,8.17294,7.85338
73108,8.61962,7.80256
73278,7.0312,7.78625
73406,8.2057,7.7796
73662,8.15346,8.83406
73886,7.9661,7.37936
74042,7.62403,7.46657
74358,7.67459,6.76112
74421,8.252,7.44184
74717,8.26337,4.94893
74922,8.27917,6.82772
75009,8.17678,6.7525
75274,7.02531,8.01352
75507,7.58396,7.3548
75758,7.40917,7.6319
75859,7.72665,7.6794
76001,8.06227,7.50404
76364,7.90878,7.88093
76556,7.84893,8.2887
76757,7.72315,8.82758
76841,8.87262,7.80713
77024,8.37233,7.4092
77379,8.38726,7.76295
77457,7.63798,7.2586
77622,7.59431,7.03067
77957,6.93784,7.8509
78173,7.62914,7.74429
78251,7.21066,8.44325
78482,7.99159,7.21332
78720,8.38041,8.00356
78832,7.90875,7.91971
79154,8.03304,8.1627
79362,7.52461,8.52462
79402,7.86815,7.89825
79677,7.86605,8.3943
79956,7.78623,8.38583
80131,8.45496,8.27622
80389,8.25799,7.33698
80412,7.03501,7.38896
80606,8.00925,7.2331
80884,7.31403,7.11698
81163,7.54,6.65438
81249,7.91288,6.54343
81598,6.94095,7.50637
81737,7.87184,7.27808
81901,7.69998,7.2447
82142,8.04632,5.16209
82357,7.13436,4.24258
82555,8.28853,7.10653
82617,7.20066,7.87052
82916,6.84404,8.33337
83026,7.81041,8.42644
83324,8.96201,8.05186
83584,7.52105,7.39577
83798,7.98561,8.1536
83904,7.90251,7.8291
84060,7.47949,7.93064
84338,7.46673,7.41816
84514,7.55847,9.56403
84656,7.49321,8.05306
84873,8.11874,7.96186
85131,7.41388,7.65193
85339,7.16014,7.85587
85402,7.03786,7.84816
85680,7.88192,7.13045
85985,7.02845,7.83495
86175,7.77724,8.79426
86213,8.35676,8.03441
86465,7.67552,7.56224
86765,7.55198,7.85519
86940,7.61034,7.95086
87158,7.56261,8.65309
87276,7.32981,7.55384
87587,7.46851,7.56922
87745,8.07126,7.37301
87891,8.2873,7.67694
88143,7.1932,7.73195
88353,7.79332,7.6581
88560,7.3265,7.8083
88643,8.38091,7.59715
88810,7.36501,6.92003
89072,8.19279,7.56314
89370,7.37781,7.90538
89472,7.8741,7.48654
89726,7.89557,7.94772
89946,7.62224,7.67246
90155,7.28854,7.91404
90273,7.66625,7.6608
90582,7.88879,7.83121
90661,7.91702,7.30269
90993,7.97888,8.59128
91145,7.06641,8.61429
91358,7.36578,8.08519
91406,7.60547,7.30465
91796,7.33587,7.17759
91938,7.62413,7.33729
92041,8.39575,7.76595
92389,8.03366,7.6171
92411,7.66938,6.90873
92611,7.45728,7.79192
92877,8.38934,6.35704
93116,8.20932,6.79336
93245,7.37866,7.0307
93510,8.2158,7.70976
93701,8.09962,8.2777
93937,7.98642,7.92202
94059,8.02458,7.40519
94373,8.26147,7.31361
94454,7.54105,7.1123
94687,6.89713,7.42237
94918,7.84069,7.95363
95064,8.00034,8.40882
95258,7.29665,7.45144
95415,7.58039,8.46806
95715,6.71071,7.84626
95880,8.57757,7.64764
96181,6.89848,7.03347
96336,7.72105,6.54771
96538,7.54883,7.49461
96723,7.96143,7.58691
96815,7.9801,8.74648
97171,6.89437,8.76937
97214,7.42815,7.15309
97599,7.88893,6.3066
97723,7.86299,7.78552
97913,7.17724,7.81181
98116,8.53054,7.1439
98240,8.74638,6.9128
98509,7.23717,6.88967
98775,8.05074,6.29165
98881,7.91846,7.33654
99126,7.36745,8.03034
99241,7.59568,7.43834
99575,8.64905,8.22795
99613,8.2934,7.64256
99808,7.47484,7.43891
100076,7.57676,7.27467
100277,7.75238,7.88286
100511,7.68731,8.28173
100691,6.80169,8.05531
100951,7.08402,7.79936
101024,7.45418,7.51908
101361,7.81853,8.17884
101443,8.00113,8.68235
101623,7.96636,8.13019
101822,7.69151,8.0297
102083,8.27409,8.04637
102217,8.77691,8.12556
102453,8.046,6.75276
102785,7.84466,6.90392
102920,9.47713,7.40336
103118,8.17658,7.32152
103269,7.32755,6.33627
103566,7.37714,7.03791
103703,7.96698,7.0063
103902,7.85133,8.07104
104028,8.33869,7.88188
104295,8.54425,7.76941
104563,8.06598,7.55845
104703,7.19526,7.72212
104867,7.15032,6.45747
105087,8.19198,7.27603
105314,7.96857,6.7803
105525,8.10047,8.26397
105761,7.88428,8.30364
105972,8.18006,7.16497
106081,7.74733,6.90847
106344,7.56509,7.35911
106579,8.08402,7.11348
106768,7.85338,8.12836
106897,9.19222,7.887
107067,8.27047,7.91767
107382,7.30138,7.77694
107527,7.97708,7.58369
107692,8.33697,7.55039
107927,7.27119,7.9072
108082,7.44597,9.31047
108378,8.26315,8.59538
108515,7.82411,8.41456
108681,7.41784,7.95171
108991,7.95585,7.68195
109200,7.33712,8.32524
109263,7.59804,8.05564
109476,8.2442,7.36094
109698,8.88444,7.8653
109968,8.00836,8.02424
110196,7.86708,7.49152
110395,8.15567,7.40927
110580,8.07099,7.77165
110763,7.91671,7.64186
110809,7.60386,6.82752
111151,7.65932,7.3945
111353,7.52626,8.21611
111574,7.69617,6.87494
111617,7.33078,7.4033
111973,7.37313,7.99998
112059,7.84322,7.75145
112201,8.41769,8.08543
112439,8.40112,8.58171
112627,7.43291,7.28114
112941,7.17807,8.06382
113193,8.65825,7.89254
113364,8.05399,9.09676
113467,7.51374,8.1061
113682,7.9491,8.40021
113814,8.31034,8.68214
114166,7.68907,7.64423
114201,8.10709,7.61698
114556,7.78571,7.49929
114667,7.10121,8.02152
114941,7.45869,8.1361
115166,7.32306,7.73889
115228,7.27495,8.84912
115508,7.81845,8.1709
115637,7.36694,7.3285
115976,8.57929,7.50635
116189,8.22091,8.12689
116370,8.25204,8.41704
116419,7.27509,7.60579
116745,8.13967,8.02555
116864,8.59632,7.55373
117185,7.74346,7.69668
117260,8.13703,8.42761
117582,7.98206,7.83604
117705,8.3142,6.69843
117960,7.65801,7.55601
118118,8.33965,7.98726
118246,8.92591,7.91946
118535,8.33861,7.38406
118631,8.21916,6.85877
118906,7.74109,7.57839
119184,7.19028,7.45357
119395,7.52574,7.52467
119415,7.00914,6.60061
119639,7.49274,7.25748
119984,8.14988,7.90678
120064,8.18318,7.79085
120322,7.76046,7.36684
120404,8.96063,7.11694
120708,8.01783,7.09529
120844,7.27733,7.43039
121081,7.61659,7.71954
121253,7.76842,7.98939
121562,7.03202,8.17755
121748,8.25105,7.64908
121977,7.55356,8.89104
122052,7.67065,8.12849
122278,7.63286,6.73713
122451,7.60183,8.19732
122698,7.81492,8.53594
122849,8.27654,8.44144
123091,8.05879,7.88404
123377,7.9373,7.87226
123440,7.4837,6.99968
123616,7.7785,7.67509
123883,8.25737,7.6032
124156,7.70411,7.90368
124202,8.13151,7.80078
124471,7.57381,7.93211
124767,7.59946,8.53412
124991,7.38103,7.9584
125039,7.58945,8.82716
125370,7.71193,6.98441
125498,7.67728,7.51298
125800,7.92763,7.2606
125869,8.34047,7.60607
126064,9.25443,7.59776
126369,8.78405,7.30543
126594,7.38067,7.79818
126761,8.14852,7.37988
126959,7.82975,8.05399
127189,6.90126,8.24762
127309,7.97504,8.38672
127415,7.64389,9.29528
127698,8.01812,8.87025
127814,8.58774,7.63654
128128,8.4844,7.17332
128251,7.74296,7.41103
128405,7.2459,8.04244
128678,8.3133,7.66363
128962,7.97803,8.32328
129166,7.67546,8.23929
129208,8.08818,7.83003
129515,7.35241,6.97257
129656,8.07043,7.9846
129842,8.33398,7.58639
130004,7.55282,7.61897
130377,7.38781,8.23987
130592,7.7937,7.04793
130617,7.85043,7.74549
130922,7.89256,7.86385
131079,8.11957,7.21532
131207,7.68813,7.80085
131407,7.75373,7.08676
131749,7.71229,7.49148
131956,7.40296,7.07794
132155,7.66551,7.55098
132201,8.44937,7.23317
132565,7.02274,7.80723
132785,7.04309,8.37934
132968,6.55376,8.53983
133114,7.89647,7.40991
133375,6.74708,7.96704
133461,8.30806,8.92177
133645,7.46687,8.13591
133929,7.55188,6.51855
