id,x,y,z
29,-1.46451,3.17819,3.03551
142,-1.418,3.78924,3.15426
201,-0.431909,4.83029,3.0732
317,0.0571888,4.7707,3.91295
452,-1.06121,4.36558,4.18356
548,-0.726542,4.67082,3.97647
606,-0.504548,4.27534,4.14064
743,-1.11746,4.24378,4.05002
873,-2.18501,4.55016,3.51379
921,-1.97188,4.61266,3.05027
1005,-1.15685,4.91723,3.20033
1166,-2.11593,4.38503,2.71092
1215,-2.46823,4.79641,2.97956
1354,-1.70536,4.37428,2.72574
1408,-1.86518,4.24613,3.25067
1540,-2.32818,4.76392,3.08577
1669,-0.629143,4.78151,4.40692
1702,-0.616494,3.88961,3.73782
1881,-1.3974,4.13516,2.79764
1938,-1.90162,4.46145,2.69953
2083,-1.97358,4.85116,2.81184
2112,-2.14569,4.20022,4.24293
2221,-0.90359,4.72618,4.27654
2358,-1.29451,4.83358,4.5958
2489,-0.134325,4.4512,4.4305
2546,-1.31527,4.63705,3.64112
2619,-1.38169,4.13276,3.89186
2763,-1.94713,4.78538,3.92285
2866,-2.01662,4.5723,3.40284
2958,-1.38972,4.98277,3.01951
3084,-1.68568,4.82189,4.47486
3109,-1.06159,4.39708,4.18009
3247,-1.14193,4.2439,3.96575
3333,-0.57224,3.8888,4.95009
3436,-1.55822,4.75471,4.378
3598,-0.785336,4.9906,3.61516
3686,-1.47293,4.66275,4.08935
3769,-1.22282,4.45893,3.33741
3811,-1.21102,3.77885,3.31719
3931,-0.981686,3.81334,3.68713
4075,-0.611197,4.55477,4.47767
4138,-0.116403,4.62947,4.1262
4270,-1.8525,4.08721,4.68631
4305,-2.17624,4.54527,4.88842
4469,-1.12095,4.0925,3.07577
4593,-1.24613,4.3027,1.6999
4681,-2.515,4.74858,2.84426
4767,-2.27103,4.51534,3.37221
4885,-2.85125,4.3963,3.68094
4961,-2.41863,4.45412,2.70874
5059,-1.94267,4.36002,2.59827
5114,-1.32074,4.75819,4.9611
5227,-0.620323,4.3334,3.73401
5395,-0.987085,4.95347,3.41977
5447,-2.20201,4.36892,2.92177
5537,-1.57195,4.84827,3.12317
5674,-1.91023,4.53004,4.06476
5785,-1.94661,4.20197,3.72593
5821,-0.731856,3.75136,3.26841
5919,-1.57575,4.86392,2.87285
6008,-0.941979,3.8175,3.38076
6191,-1.5341,4.34621,3.34591
6284,-2.89831,4.62804,3.68299
6388,-1.75019,4.24507,2.64571
6483,-1.18991,4.3324,2.89817
6585,-1.34164,4.10548,2.83269
6663,-1.63815,4.4325,4.15407
6723,-1.64537,4.03006,4.01924
6835,-1.44135,3.99367,3.84523
6997,-1.81854,3.66014,3.90307
7074,-3.20885,4.23049,3.32449
7192,-1.88248,4.45516,3.91249
7231,-1.05154,4.42703,3.89759
7338,-1.54689,4.86582,4.01946
7487,-1.01621,4.91835,3.33005
7550,-1.39131,4.88576,3.00083
7686,-1.70882,3.94675,2.48682
7733,-1.76762,4.25093,3.01239
7809,-1.33272,4.26466,1.9322
7994,-1.43227,3.63617,2.99874
8020,-1.50974,3.88507,3.10821
8116,-1.13865,4.43547,3.19555
8258,-1.46694,4.19126,2.59684
8330,-0.725237,4.69273,3.01394
8473,-0.550336,4.83198,3.13226
8593,-1.93592,4.56657,3.74838
8644,-1.97843,4.48484,3.41823
8756,-2.59498,4.3369,3.25684
8875,-2.08745,3.53802,2.66994
8982,-1.52433,4.85087,4.40816
9069,-0.786692,4.21648,4.51214
9141,-0.44254,4.54388,4.55915
9284,-0.251801,3.70087,3.61376
9307,-0.972603,3.67583,3.38719
9453,-1.07965,3.63221,3.20703
9558,-1.5522,4.56616,3.31252
9635,-1.7585,4.0681,4.27225
9724,-1.49661,4.46861,3.68378
9801,-1.04411,4.72611,2.58209
9986,-0.858011,4.30719,4.06799
10030,-1.17683,4.52797,3.83696
10166,-2.44279,3.85321,3.434
10245,-2.47272,4.35841,2.7706
10371,-0.347795,4.90299,3.00649
10441,-1.43414,4.92773,3.21354
10558,-1.71461,4.94174,3.67749
10659,-0.84534,4.78209,3.4424
10715,-1.65806,3.8607,4.0225
10896,-1.25221,4.05048,3.98983
10952,-1.7841,4.49206,3.58748
11084,-1.69674,4.64244,3.08269
11190,-0.746201,3.61957,4.2357
11264,-1.05798,3.80613,3.13079
11330,-1.17978,4.26532,2.78704
11412,-1.59427,4.50795,3.91626
11600,-2.42046,3.922,3.36727
11608,-2.68235,3.4597,4.65693
11716,-1.06371,4.78344,3.17948
11846,-2.23288,4.55328,3.64941
11940,-2.46325,4.22671,3.81548
12086,-1.76941,4.41589,3.90192
12145,-0.981292,4.57057,3.32789
12253,-1.75178,4.94872,3.57513
12304,-1.16279,4.92322,4.07609
12419,-1.11013,4.5907,4.01238
12591,-0.0827593,4.44589,4.51366
12689,-0.548609,4.09707,4.04996
12760,-1.69066,4.52524,4.10902
