id,x,y,z
103,-1.41321,3.23545,3.3621
391,-1.75014,3.41436,3.35418
526,-1.858,4.68299,3.77829
721,-0.996642,4.12231,4.13705
812,-1.90795,4.86507,3.13751
1068,-1.69938,4.9731,3.74046
1229,-1.51705,4.91576,2.5497
1405,-1.1882,4.61767,2.98923
1716,-0.973541,4.81272,3.28104
1987,-0.986627,4.59449,3.35603
2164,-1.34708,4.8154,3.63495
2340,-1.29738,4.36766,3.3448
2401,-1.80394,4.61304,3.85213
2738,-1.37848,4.80121,2.89011
2912,-0.997584,4.24551,3.53533
3145,-1.39942,4.07843,3.9426
3359,-0.627345,4.94813,3.63188
3480,-1.84983,4.33085,3.42614
3764,-1.7336,4.6363,3.6941
3912,-1.13123,4.84794,3.77416
4111,-1.36273,4.30531,4.04823
4396,-1.30151,4.27311,3.38403
4413,-2.33843,3.45263,3.77252
4675,-1.49569,4.35293,2.97702
5000,-1.92421,4.86214,3.11226
5178,-1.401,4.24899,2.99494
5205,-1.50851,4.55048,3.27573
5411,-1.8429,4.74294,3.55069
5663,-2.29832,3.95811,3.79091
5864,-2.39497,4.18684,3.45295
6120,-1.49883,4.28744,3.90806
6374,-1.47777,3.58763,4.03229
6417,-1.80508,4.83303,4.32657
6693,-2.04867,4.91199,3.82067
6919,-1.26794,4.56614,3.09572
7174,-1.37031,4.84367,3.89063
7311,-1.39236,4.25621,3.66047
7449,-1.22853,3.92272,4.05851
7657,-0.797642,4.17191,3.77929
7959,-1.82485,3.98935,3.4091
8036,-0.990089,4.78961,2.99306
8249,-1.49173,4.83685,2.97099
8511,-1.40562,4.88254,4.08807
8751,-1.51832,4.65702,3.56242
8841,-1.85837,4.45142,2.95399
9070,-1.79506,4.74566,2.52543
9380,-1.67231,4.2275,3.86888
9457,-1.76126,4.4799,3.37279
9762,-0.911934,4.37033,3.64268
9812,-0.577413,4.4368,3.41363
10018,-1.70188,4.7339,3.78855
10372,-1.45597,4.51821,3.49518
10416,-0.890628,4.30573,4.08697
10620,-1.13039,4.47567,4.39074
10853,-1.36666,4.40031,3.5471
11170,-1.59116,4.16021,2.83918
11234,-1.89894,4.94311,2.85323
11452,-1.84855,4.45597,3.97586
11683,-1.67923,3.95439,3.57579
11945,-1.75342,4.3089,3.36059
12035,-1.5133,4.57816,3.42125
12344,-1.81038,4.59571,2.76031
12504,-0.793551,4.2507,2.9601
12659,-0.902893,4.1922,3.2157
12948,-1.74352,4.19099,3.70778
13127,-0.852819,4.30422,3.08801
13367,-1.92037,4.99107,4.03534
13564,-1.26316,4.91291,3.99315
13781,-0.757002,4.01973,3.13562
13820,-1.81566,4.82421,2.85348
14137,-2.05254,4.2943,2.95092
14300,-2.03774,4.9414,3.93046
14566,-1.11825,4.95304,4.12353
14701,-2.40187,4.96578,3.79159
14966,-1.77254,4.77734,3.54663
15009,-1.94972,4.68473,3.48092
15215,-1.8225,4.42393,4.04425
15510,-1.66005,4.73261,3.36621
15768,-1.36557,4.0399,3.0376
15919,-1.15575,3.61167,3.14953
16009,-1.44816,4.67708,2.84583
16214,-2.12373,4.87757,3.04437
16569,-1.60236,4.94768,4.03815
16677,-1.78359,4.65265,3.28672
16910,-1.37096,4.94817,2.59036
17144,-1.98805,4.48842,3.683
