id,x,y
92,3.43799,2.72529
262,4.13615,3.91323
409,4.06138,4.21446
643,2.53682,3.11218
817,2.79373,1.78307
1033,2.50205,2.19058
1269,1.6787,3.29821
1499,3.03621,3.84181
1787,2.98547,3.58083
1931,3.84645,2.8036
2179,3.99567,2.4616
2278,4.99703,2.58642
2560,3.60062,2.38628
2722,4.15202,3.04631
2941,3.32754,2.47787
3092,2.29303,1.3008
3318,1.4189,2.6112
3577,2.15145,1.99918
3666,1.41791,1.15125
3952,0.452569,2.73328
4101,1.1895,3.31452
4265,0.308022,3.37911
4469,0.576687,1.29837
4673,0.888119,1.43965
4998,1.36126,1.49309
5033,2.15541,1.69568
5365,2.63397,2.34713
5544,2.09812,2.99244
5741,4.08182,2.40669
5801,4.05322,1.80587
6025,3.5019,0.48809
6341,3.35656,0.389735
6583,3.44469,0.855323
6633,3.62243,0.881822
6903,3.508,2.44924
7060,4.60984,2.66159
7358,3.67419,2.66364
7595,4.12485,2.73796
7613,4.89629,2.94693
7923,3.93524,3.09198
8037,3.0603,3.02998
8321,3.13678,3.04478
8425,4.09678,3.12686
8708,3.82022,2.2654
8849,3.10035,2.14547
9047,4.76526,2.35328
9386,2.33866,1.78237
9431,2.34668,1.76713
9710,2.56576,1.78246
9978,1.31763,2.66443
10059,3.87976,2.79591
10231,3.60257,2.99078
10556,3.70515,2.51726
10748,4.61882,1.87106
10864,2.24975,1.38729
11198,2.91771,2.11161
11269,3.1938,1.85567
11530,2.27761,2.87313
11766,2.73304,3.21692
11846,1.83802,2.05025
12137,2.52519,1.63533
12338,1.75086,1.89331
12455,1.80876,2.24115
12618,2.11599,2.26567
12842,2.81221,2.63321
13031,3.0069,1.96378
13306,4.63838,2.07622
13528,4.98279,1.85127
13741,3.87957,4.25224
13857,3.51912,4.11461
14172,4.10789,2.59426
14341,3.94582,2.30942
14429,4.45375,2.6164
14650,4.09105,1.22821
14969,3.1547,1.07048
15171,2.92746,1.39089
15271,2.75844,3.00196
15425,2.81799,0.878653
15712,1.77198,0.943448
15931,2.01686,1.24429
16130,1.89763,0.885576
16216,1.1271,1.4657
16550,0.176487,2.14812
16689,1.50136,0.991001
16922,1.64195,1.29459
17197,1.98386,2.10564
17349,0.835485,0.672448
17560,1.16548,1.53554
17756,2.76335,3.02415
18000,3.40847,2.35449
18015,3.4088,3.5045
18347,2.28279,3.13783
18504,2.38435,1.59508
18769,1.20745,2.41988
18886,2.09941,1.29605
19057,1.4825,1.22489
19368,1.70474,1.59964
19401,2.50761,2.03831
19733,4.0786,3.02132
19807,3.92376,2.41172
20186,2.72015,3.03323
20393,1.86606,3.61289
20533,2.72603,3.0817
20786,2.57211,3.01773
20880,2.54677,2.98601
21044,3.12457,0.855116
21350,3.08655,1.30972
21572,2.5747,0.745589
21622,2.07427,1.6312
21905,1.37535,0.463119
22161,1.35438,1.35302
22286,1.16397,2.12811
22542,1.13349,2.41881
22681,2.73588,3.33653
22846,3.8842,2.98862
23170,2.89602,2.80421
23249,4.42122,2.30922
23517,3.99181,2.27449
23651,4.30295,2.60975
23990,4.09177,2.71982
24063,3.98465,2.41968
24394,3.95782,3.45282
24534,4.17638,2.9925
24646,3.39257,2.59695
24864,1.97638,1.7634
25031,2.59707,2.58041
25238,2.08718,1.93859
25471,0.823082,1.1549
25752,2.42645,2.2357
25974,1.63744,1.51561
26129,2.52529,2.85658
26240,1.65805,1.61512
26439,1.90187,1.61863
26777,1.30991,1.63225
26836,1.9394,1.58756
27092,1.66167,0.982519
27245,1.6439,2.6058
27534,2.14325,2.20121
27743,2.58479,3.18159
27857,2.38284,2.86247
28098,1.98488,3.53397
28299,2.08901,2.67708
28532,2.662,3.0484
28730,1.59589,1.92333
28846,3.22567,2.18
29135,2.8502,1.8466
29235,2.40066,0.475735
29455,1.8465,0.500878
29699,1.06814,1.3463
29902,1.66396,0.214944
30016,1.5692,0.408748
30387,1.46512,1.17024
30455,1.95461,0.832709
30698,3.34343,1.94426
30996,2.29448,1.67246
31127,2.241,2.8942
31354,2.42163,2.78189
31518,2.01293,3.5475
31666,1.71063,2.28763
31957,1.49798,2.39121
32179,2.86347,2.55764
32324,3.6803,3.01003
32582,1.67179,2.50303
32648,1.75301,2.33023
32898,1.43766,2.48354
33165,1.79367,0.876663
33232,1.35852,3.38626
33417,1.22651,4.5723
33620,1.76218,3.64164
33949,2.10237,2.46795
34085,2.62576,2.72656
34358,3.58179,2.95446
34568,3.13456,2.63966
34625,3.17805,2.64215
34834,4.63094,2.41287
35056,4.63267,3.11698
35235,4.496,2.68395
35541,4.33487,2.34482
35669,3.18997,2.21672
35959,2.84345,1.61269
36179,3.15284,2.92729
36370,3.67353,2.41339
36469,2.31443,3.03042
36655,2.79944,2.60528
36919,3.44373,1.83652
37086,2.31876,0.597074
37213,2.7955,1.9724
37528,3.35033,1.89063
37744,4.1917,2.29383
37901,4.7676,2.49584
38126,4.73657,3.37134
38261,3.70749,4.05379
