id,x,y
69,8.59047,3.69634
208,8.10312,3.57852
475,8.20584,4.83377
604,7.3283,6.28258
950,8.11525,7.38821
1164,8.18541,7.79579
1335,8.80732,8.02523
1435,9.25848,8.134
1621,9.92592,8.42559
1913,8.01645,7.37531
2037,8.70411,7.06975
2254,8.33473,7.73248
2424,7.32515,9.34888
2726,6.09544,8.50245
2848,4.91266,8.55721
3142,4.47555,6.87159
3226,6.23941,8.36409
3480,7.28832,6.61879
3767,8.20924,8.29343
3817,7.87581,7.1665
4022,8.0326,6.59666
4346,8.47617,5.90602
4514,9.31883,7.22347
4679,9.67365,8.38061
4907,8.64206,6.18609
5028,9.35848,7.32569
5345,9.82639,7.47556
5575,7.33622,7.8762
5687,8.40512,8.16743
5971,7.08677,7.47023
6023,7.79388,6.77997
6304,8.50268,6.90534
6498,8.57004,8.07918
6670,7.16595,9.91261
6915,7.20734,7.79221
7023,8.11892,6.64324
7232,7.0765,6.19605
7568,6.49267,6.8207
7711,7.98438,4.66556
7845,7.73032,5.80907
8108,6.32778,4.66944
8329,7.42801,7.63765
8570,6.78828,7.29601
8757,7.04635,7.58174
8809,7.27538,6.90026
9177,7.93874,7.45327
9379,7.68589,7.44665
9507,7.66778,7.94979
9632,6.56377,7.18074
9867,7.15254,7.62296
10178,7.24694,8.2589
10307,8.45562,8.60118
10422,8.68497,7.74956
10770,8.91094,6.57959
10945,8.74468,7.62475
11023,8.31701,7.74715
11361,8.26852,8.02787
11481,7.79808,7.69823
11786,8.76926,9.11562
11955,8.49677,9.60999
12062,7.51748,9.69232
12271,8.27352,8.77648
12491,8.65785,8.66825
12707,8.3447,8.80782
12975,7.51113,9.82881
13174,8.03154,10.0272
13216,7.91586,8.44838
13594,7.1337,7.79426
13795,7.20329,8.40997
13863,7.59525,9.17095
14019,6.88062,9.00064
14364,8.45783,6.86367
14404,8.76249,6.56943
14672,8.96697,7.46162
14917,8.37691,7.13398
15166,8.80779,7.68046
15218,8.22452,7.10844
15479,8.02688,7.36827
15695,7.23155,8.61981
15948,7.99437,8.95682
16021,8.49498,8.89421
16379,9.16126,7.50689
16544,8.60765,7.8499
16715,8.89687,6.51908
16934,8.57447,6.92672
17062,7.61845,7.29345
17205,7.74204,6.6115
17516,7.57592,7.52711
