id,x,y,z
127,-1.33984,4.22327,3.25441
352,-2.17186,4.6144,2.99174
541,-1.70476,4.67592,3.16151
694,-1.72637,4.9906,3.06607
938,-1.95527,4.11732,2.60234
1147,-1.43807,4.50572,3.91114
1204,-1.73278,4.51405,4.3012
1587,-1.30206,4.69892,2.94109
1610,-1.56726,4.75469,2.94971
1897,-1.59874,4.99662,3.66788
2097,-1.15605,4.68563,3.0649
2288,-1.60125,4.28166,3.84553
2508,-1.91686,4.40068,3.21229
2705,-1.44688,4.47885,2.91119
2847,-1.22204,4.55044,3.3238
3115,-1.35272,4.66443,3.49457
3214,-1.7135,4.56013,3.32881
3526,-1.53375,4.32197,3.81478
3758,-0.882597,4.49153,2.86792
3900,-1.20843,4.18968,3.20481
4135,-1.52429,4.11081,3.08502
4362,-1.23934,3.28233,3.05431
4479,-1.76497,4.44006,2.72488
4644,-1.69974,4.26443,3.07705
4958,-1.21104,4.07111,3.17107
5189,-1.39116,4.20711,3.29928
5392,-1.67075,4.40625,2.70099
5424,-1.51485,4.36019,3.10306
5712,-1.63335,4.2416,3.39464
5970,-1.58054,4.65685,3.24509
6038,-1.56197,4.51661,4.08045
6348,-1.50817,4.80928,3.139
6574,-1.8189,4.53347,2.87192
6741,-1.79336,4.1235,3.25139
6835,-1.60843,4.70677,2.83313
7194,-1.60689,4.6367,3.01043
7306,-1.97379,4.33266,2.86139
7565,-1.23833,4.35776,3.69469
7659,-1.67816,4.37257,4.01289
7870,-2.08798,4.65054,3.33285
8081,-1.80519,3.86096,3.22123
8269,-1.3615,4.51504,3.56983
8427,-1.62461,4.44548,3.29094
8695,-1.96835,4.82762,2.86563
8845,-1.33102,4.95464,3.1067
9056,-1.42807,4.20684,3.6025
9239,-1.15342,4.96285,3.51861
9491,-2.11886,4.62141,3.13208
9656,-1.08364,4.66348,3.55293
9875,-1.43974,4.3521,3.30456
10102,-1.70317,4.60331,2.83358
10210,-1.05148,4.90142,3.12623
10543,-1.00739,4.96395,2.99033
10690,-1.0923,4.67457,4.12535
10843,-1.31217,4.31322,3.72464
11087,-1.71801,4.53439,3.23411
11269,-1.68222,4.60798,3.02153
11464,-1.31263,4.19372,2.85332
11747,-1.03651,4.93049,3.2123
11957,-1.64218,4.60055,3.01953
12025,-1.17081,4.75044,3.00246
12277,-1.20339,4.8806,3.79793
12598,-1.62367,4.57188,2.80226
12790,-1.46983,4.69533,2.78935
12915,-1.87357,4.07417,3.34045
13026,-1.31637,4.20982,3.4022
13327,-1.65764,4.71418,3.15995
13437,-1.20735,4.95906,3.82077
13715,-1.50964,4.50028,3.01492
13875,-1.56126,4.61544,3.82519
14094,-1.48927,3.97808,3.74655
14386,-1.72393,4.63211,3.81374
14426,-1.47763,4.39859,3.20907
14686,-1.89099,4.02503,2.9839
14887,-1.77517,4.02535,3.38547
15053,-1.81223,4.52101,3.18513
15314,-1.49501,4.05043,3.64706
15479,-2.5445,4.56517,2.89301
15642,-1.65969,4.49721,3.34991
15983,-1.32552,4.92234,3.29621
16108,-1.69165,4.31552,3.31739
16291,-1.41626,4.41756,2.7687
16402,-0.965884,4.29033,3.35094
16709,-1.56637,4.73909,3.48912
16967,-1.50929,4.06482,2.73317
17074,-1.83606,4.96842,3.33371
17293,-1.90481,4.63235,2.95123
17595,-1.51396,4.28803,3.2978
17672,-1.51668,4.17773,2.85121
17953,-1.29926,4.92467,3.39282
18138,-1.54678,3.82816,3.4254
18228,-1.49656,3.90769,3.27979
18525,-1.64243,4.4719,3.11728
18777,-2.02668,3.80687,2.98053
18931,-1.42049,4.10466,3.77574
19188,-1.98615,4.08624,4.09132
19324,-1.77869,4.15074,3.3441
19596,-1.89738,4.91476,3.62199
19777,-2.06192,4.44426,3.75482
19956,-1.46983,4.31018,3.442
20009,-1.43247,4.09883,3.06296
20393,-1.11044,4.52751,3.20417
20514,-1.68179,4.51903,3.40749
20717,-1.80545,4.89774,3.43327
20955,-1.95964,4.38267,4.03008
21048,-1.92219,4.01092,3.74914
21249,-1.47834,4.78131,3.11694
21444,-1.46026,4.61968,2.69916
21673,-1.25334,4.23716,3.33559
21841,-1.0082,4.03764,3.51777
22082,-1.79914,4.68662,3.29558
22326,-1.42384,4.37783,3.21023
22521,-1.72152,4.48449,3.05924
22690,-0.88108,4.77749,3.13223
22998,-1.61747,4.79584,3.46969
23133,-1.30596,4.69147,3.60084
23343,-1.45444,4.65479,3.67598
23410,-1.60692,4.63381,3.1483
23702,-1.50416,4.93483,3.37689
23988,-1.09503,4.44961,3.76607
24125,-1.02563,4.8124,3.5936
24378,-1.506,4.99369,3.61858
24416,-1.51255,4.84216,3.18553
24733,-1.84923,4.11991,3.21439
24976,-1.65386,4.61182,3.1091
25068,-1.80823,4.81276,3.29085
25228,-1.43642,3.86035,3.12205
25546,-1.50428,4.52023,3.63197
25694,-1.95329,4.90843,3.34559
25900,-2.10867,4.96748,3.3267
26056,-1.68432,4.60894,3.77718
26211,-1.32313,4.7906,3.34936
26497,-1.03859,4.98311,4.09755
26655,-1.62959,4.23247,3.54935
26958,-1.59819,4.80483,3.15848
27095,-1.7495,4.65017,3.26739
27394,-1.8053,4.44311,3.4312
27557,-0.967135,4.87673,3.20942
27722,-1.2523,4.19812,2.97773
27948,-1.60037,4.67103,4.32857
28033,-1.56328,4.49993,3.50728
28259,-1.39411,4.0719,3.24202
28504,-1.92427,4.48796,3.62943
28761,-2.02939,4.20568,3.74256
28875,-1.20327,4.61253,3.2476
29019,-1.82873,4.72647,2.55284
29291,-1.51041,4.73352,3.12707
29518,-1.17108,4.55451,3.05591
29755,-1.72777,4.39634,3.27071
29992,-1.42209,4.59896,3.31063
30056,-1.15052,4.48724,3.11854
30253,-1.90216,3.79955,2.80066
30534,-1.91891,4.2974,3.39098
30693,-1.80975,4.88034,3.67873
30991,-1.98156,4.31094,3.47105
31026,-1.73354,4.58267,3.45801
31254,-1.63458,4.56891,3.70702
31557,-1.4173,4.2311,3.10216
31638,-1.94308,4.56464,3.81128
31835,-2.05074,4.34046,3.3822
32149,-1.78874,4.31388,3.09993
32350,-1.58202,4.41669,2.88418
32591,-1.58479,4.40272,2.90007
32645,-1.45054,4.87376,2.95122
32970,-2.10769,4.62293,3.53751
33010,-2.19,3.9463,3.49514
33306,-1.47653,4.80277,3.18784
33477,-1.46853,4.45261,2.94325
33643,-1.86735,4.73952,2.97796
33934,-1.54298,4.64125,3.37432
34036,-1.30218,4.40376,2.99908
34368,-1.66703,4.92852,2.98761
34406,-0.48677,4.97775,3.37328
34691,-1.69302,4.3043,3.04739
34839,-1.13819,4.91473,4.2915
35121,-1.92652,4.65699,3.58651
35301,-1.17599,4.49485,3.30346
35463,-1.85255,4.58275,3.18841
35775,-1.4618,3.90212,3.12361
35871,-1.44369,4.72136,3.86086
36038,-1.68049,4.83511,2.87489
36341,-1.30904,4.60103,2.99871
36581,-1.26805,4.66056,3.60436
36729,-1.79667,4.20602,3.67189
36838,-1.57273,4.42709,3.10212
37111,-1.4252,4.15977,3.57903
37277,-1.705,4.59601,3.80019
37477,-1.33539,4.44977,3.53144
37682,-1.79818,4.26538,3.96122
37955,-2.23725,4.4693,3.23437
38102,-1.95688,4.52494,3.2009
38374,-1.36661,4.43267,4.256
38477,-1.78797,4.50634,2.86267
38677,-1.43301,4.00984,3.51566
38930,-1.90314,4.79746,2.94383
39195,-1.32447,4.55565,3.10864
39370,-1.30226,4.42175,3.03108
39542,-1.71352,4.2428,3.37102
39671,-1.7661,4.38068,3.4275
39873,-1.52143,4.39481,3.07963
40108,-1.72448,4.31466,3.11157
40319,-1.10797,4.94929,4.13633
40433,-1.46828,4.00171,3.33054
40660,-0.962608,4.53192,3.11558
40993,-1.75623,4.19296,3.25579
41185,-1.49306,4.7966,3.29767
41214,-1.21663,4.72921,4.2084
41469,-1.54658,4.2614,3.3903
41607,-1.8685,4.01816,3.57801
41996,-2.1479,4.90595,3.20174
42069,-1.69818,4.62336,2.99906
42349,-1.12723,4.29032,3.26504
42537,-1.18958,4.46569,3.14949
42643,-1.36385,4.76867,3.11869
42829,-1.39761,4.88694,3.46105
43003,-1.7995,4.53768,3.09351
43219,-1.94438,3.66121,2.92694
43443,-1.47732,4.851,3.81517
43684,-1.30021,4.46519,3.52603
43897,-1.93329,4.1531,3.66507
44051,-2.04196,3.93553,3.3078
44378,-1.42689,3.9705,3.18331
44427,-1.86192,4.3238,3.49923
44717,-1.45431,4.88167,3.34795
44865,-1.78227,4.31068,3.50473
45018,-1.72801,4.30091,3.94458
45300,-1.41419,4.77411,3.33293
45588,-1.35081,4.51273,2.77776
45605,-2.09954,4.14222,3.13802
45836,-1.02318,4.54031,3.14186
46198,-1.85485,4.206,3.09645
46231,-1.67623,4.17515,3.01721
46403,-1.65611,4.75535,3.10198
46663,-1.33458,4.99229,3.20552
46868,-1.10315,4.81551,3.52184
47030,-1.82713,4.09919,3.83724
47253,-1.48735,4.75462,3.02872
47505,-1.79023,4.13186,3.05102
