id,x,y,z
38,2.74231,1.91768,-2.99873
104,2.2401,0.965429,-4.46908
214,1.8931,2.03461,-3.78746
321,1.83586,1.74155,-4.23139
437,1.94918,1.44082,-3.90873
534,1.72668,2.05936,-4.27097
679,2.52643,1.32069,-4.0094
790,2.19668,2.04307,-4.82231
834,1.60549,1.38357,-4.73472
985,2.0176,1.59799,-4.56276
1034,1.79112,1.69543,-4.8378
1163,1.71261,1.92019,-4.24372
1291,1.32672,1.74636,-4.30011
1325,2.13596,1.7518,-4.53516
1455,1.51224,1.7789,-4.3491
1592,1.82449,1.39185,-4.51298
1687,1.56409,1.45923,-4.4746
1781,2.44357,1.54565,-3.49503
1802,2.32736,2.06659,-4.35448
1916,1.94095,2.87329,-4.61448
2070,1.30425,1.95418,-4.53951
2172,1.75263,2.1881,-4.46716
2252,2.14193,1.91681,-4.98899
2376,0.889583,1.41616,-4.71466
2445,1.40212,1.77427,-4.6297
2592,1.99027,1.39459,-4.94514
2622,2.11573,1.5245,-4.35489
2761,1.69275,1.77435,-4.08381
2847,2.20515,1.51615,-4.46597
2987,1.38554,1.4966,-3.96243
3086,0.875249,0.74582,-4.14567
3186,2.24762,1.50321,-4.45683
3234,1.6518,1.84372,-4.57324
3377,2.082,1.21351,-4.18531
3463,1.54898,1.40798,-4.18778
3573,1.06877,1.87597,-4.05122
3694,2.74867,2.00525,-4.09291
3790,2.31449,2.92089,-4.99714
3813,1.74562,1.32058,-4.35287
3905,1.77069,1.52376,-4.19685
4091,2.0701,2.23694,-4.68821
4155,1.63335,2.10094,-4.46822
4209,0.890755,0.669187,-4.90542
4314,2.81259,1.49528,-4.46625
4492,2.26372,1.38777,-4.06843
4507,1.5358,0.697673,-4.22011
4669,2.04528,1.34391,-4.99043
4719,1.8752,0.965474,-3.95226
4809,1.85866,1.11075,-4.45731
4934,1.68275,1.46154,-4.03356
5024,1.66515,0.824731,-4.57893
5164,2.58018,1.26207,-4.21629
5257,1.91693,1.63011,-4.51001
5304,1.83303,1.29696,-3.98733
5403,2.24,1.55597,-4.37622
5596,1.92166,1.76558,-4.57945
5615,1.81757,1.63361,-4.25829
5736,1.76469,2.39135,-4.35795
5857,1.19219,2.5132,-4.71643
5913,1.64249,1.48217,-4.54593
6063,1.93827,1.30097,-4.14727
6108,1.35638,1.59696,-4.97499
6299,1.48789,1.61075,-4.62785
6373,2.18921,1.79704,-4.88665
6436,1.1113,1.78969,-4.18484
6502,2.42448,2.0694,-4.65434
6669,1.80608,1.6539,-3.88512
6732,1.94616,1.99,-4.13146
6840,2.97818,1.45239,-4.49088
6929,1.37257,2.19651,-4.3531
7087,1.89158,1.68249,-4.29591
7191,1.68143,1.01558,-4.34764
7286,1.47875,1.68346,-4.81289
7398,1.96251,0.960994,-4.72243
7455,1.61091,1.69728,-4.58534
7501,1.46369,1.86193,-4.2491
7635,1.17406,0.570125,-4.34816
7785,1.00014,1.20212,-4.73541
7900,2.21242,1.76988,-4.91611
7950,2.52618,1.40236,-4.18175
8011,1.76435,2.88502,-4.30541
8200,1.67564,2.27629,-4.88999
8206,1.60914,2.17972,-4.37883
8331,1.09395,1.84542,-4.58317
8432,2.07392,1.45009,-4.91483
8541,2.04607,1.81909,-4.71175
8629,1.78038,2.29728,-4.1127
8750,1.99296,1.87905,-4.59745
8887,1.14835,1.84034,-4.45742
8932,2.53893,1.83248,-4.85773
9048,2.43688,2.33655,-4.55143
9180,2.20595,2.4358,-4.97066
9287,1.54922,1.58698,-4.92957
9365,2.15761,2.07782,-4.70166
9407,1.93856,1.37209,-3.7455
9538,2.15455,2.43837,-4.22615
9655,1.77261,1.62484,-4.17574
9734,0.680015,1.24804,-4.55207
9846,1.62029,0.943772,-4.39117
9966,2.09459,1.83814,-4.68217
10028,2.27779,1.19846,-4.49879
10187,1.8126,1.39135,-4.37567
10244,1.93278,1.29401,-3.86991
10373,2.41545,1.95107,-4.02364
10480,1.91323,1.96858,-4.9887
10551,1.32226,1.28333,-3.80566
10622,1.59829,2.31821,-4.38677
10798,1.95635,1.73873,-4.29479
10835,1.52692,1.89905,-4.74177
10975,1.50011,1.94322,-4.23131
11089,1.61896,1.78246,-4.84346
11132,1.95886,1.60674,-4.17019
11216,1.25082,1.60375,-4.94255
11378,1.28997,2.22167,-4.84726
11493,1.63605,1.21989,-4.39012
11564,1.78166,1.59326,-4.68075
11611,1.83053,1.96296,-4.20494
11798,1.97806,1.80058,-4.27986
11850,2.6804,2.67895,-3.81294
11950,1.56538,1.77442,-4.2831
12048,1.68386,2.21165,-4.00723
12151,0.95472,2.03346,-4.51751
12283,2.14965,1.59651,-4.70082
12338,2.14846,2.33117,-4.46769
12413,1.7369,1.79055,-4.80102
12565,1.2997,1.1744,-4.40297
12666,0.902768,1.56991,-4.12143
12771,2.05466,2.50712,-4.43641
12847,2.10401,1.85292,-4.8041
12986,1.66241,1.4318,-4.865
13059,2.38765,1.96291,-4.72222
13102,2.35902,2.02461,-4.75905
13300,1.93409,2.213,-4.71155
13360,2.01128,1.5962,-3.95185
13441,2.24835,1.86164,-4.48165
13547,1.74078,2.42865,-4.031
13628,1.82184,1.57036,-3.29453
13750,0.751613,1.10188,-4.08624
13831,1.37613,1.20278,-4.33641
13958,1.64922,1.29674,-3.98879
14062,1.71981,1.1012,-4.61008
14140,1.48839,1.83278,-4.15444
14282,1.9916,1.6389,-4.78921
14329,2.11321,1.66886,-4.82663
14451,1.74039,1.86946,-4.49644
14511,1.99982,1.65427,-3.70623
14661,2.46144,1.59795,-4.94157
14714,2.55266,1.98957,-4.74884
14867,1.6268,1.21496,-4.2957
14969,1.4149,1.42129,-4.45496
15097,2.09621,1.38077,-4.63797
15104,1.91953,1.4135,-4.0321
15282,1.79025,2.1541,-4.08219
15338,1.26543,1.79309,-4.37577
15438,2.21066,1.92957,-4.67566
15512,2.05032,1.42361,-4.41321
15646,1.22582,1.40858,-4.49482
15768,1.58942,1.54283,-4.6211
15801,1.06677,1.46628,-4.11088
15916,1.31047,2.10437,-4.53089
16029,2.2383,1.36127,-4.65313
16125,1.60444,2.12005,-4.63647
16233,1.6349,1.72289,-4.13859
16317,1.7714,1.57206,-4.85891
16446,1.13561,1.11238,-4.03905
16590,1.13204,1.58757,-4.7654
16647,2.28794,1.62186,-4.7527
