id,x,y
2,8.15824,6.76363
350,8.00902,8.16859
445,7.52345,8.1267
681,7.46414,7.05483
880,7.13045,8.17539
1024,7.67686,8.50412
1362,7.77596,8.45432
1458,7.37884,7.68385
1698,7.87635,8.61152
1877,8.51924,7.92305
2030,7.99015,7.87934
2368,7.47959,7.56552
2570,7.73609,7.21324
2673,7.85201,7.97027
2909,7.82373,8.12608
3008,8.10546,7.87547
3210,7.33778,7.21673
3536,7.11865,7.68456
3605,7.46708,8.32581
3919,7.90654,7.5882
4003,7.95016,8.02623
4269,7.37253,7.80157
4567,7.31385,7.80188
4704,7.50303,7.29613
4981,8.43993,7.62573
5107,8.26483,7.73082
5230,7.56729,8.00831
5484,7.73168,8.4844
5782,7.81095,7.72552
5849,7.60097,7.65273
6130,8.00376,7.78493
6350,7.83703,6.8992
6411,7.93928,7.47966
6712,8.04325,7.6727
6986,7.03811,7.82399
7096,7.4246,8.2459
7281,8.82707,6.76149
7487,7.75126,7.44095
7780,7.53012,7.17214
7911,7.09036,7.4877
8171,7.75506,7.27235
8299,8.33491,7.726
8575,7.26978,7.56486
8704,7.90163,7.60473
8913,8.0599,8.01096
9079,7.30413,7.34523
9320,7.19545,7.70892
9515,7.88992,7.66659
9748,8.44347,8.18749
9874,7.31562,8.00678
10195,7.42186,8.71598
10207,7.94862,7.55295
10466,6.93401,7.43165
10790,7.49137,7.45372
10936,7.92335,7.74988
11040,8.35635,7.8413
11233,8.22809,7.34433
11431,7.39455,7.82686
11695,7.58366,7.88043
11857,7.93802,7.63386
12099,7.25849,7.92552
12386,7.97775,8.91442
12531,8.05932,7.81223
12729,7.71068,7.19708
12934,7.62311,8.70415
13051,7.77986,8.83894
13311,7.81601,7.88829
13572,7.34148,7.60031
13728,7.55074,7.76101
13919,7.67944,7.64801
14123,7.4071,7.75783
14311,7.35671,7.87078
14480,7.47138,7.74641
14667,7.2887,7.14459
14946,6.70799,7.68754
15199,7.77291,7.97527
15247,8.13222,7.65103
15595,7.86174,8.15075
15669,7.22311,7.96385
15891,7.73937,7.60613
16043,7.66775,7.27977
16292,7.62467,8.20367
16428,7.3374,7.86836
16749,8.06453,7.47845
16898,7.52294,7.62348
17159,7.98838,7.75439
17334,7.81463,8.0278
17583,8.00937,7.68224
17748,7.61317,8.60202
17913,8.39258,8.00192
18057,7.86118,8.08226
18269,7.66346,7.60004
18464,7.9265,7.21431
18704,7.50323,7.51537
18850,8.20168,7.69223
19029,7.95333,7.58164
19370,7.83854,7.77857
19513,7.12756,7.8783
19715,7.35674,7.51794
19899,7.30284,7.92195
20168,7.29809,8.13419
20300,7.90419,7.35829
20484,7.89475,7.866
20637,6.99146,7.25789
20882,7.45641,7.68612
21179,7.43095,8.10133
21257,7.15504,7.31109
21450,7.45053,7.42607
21727,8.30478,7.57417
21963,7.354,7.65521
22142,7.42371,7.07934
22260,8.07916,7.43212
22487,8.05431,7.86365
22694,7.39048,8.12932
22996,7.38642,8.2729
23135,7.54407,7.9627
23244,8.22145,8.32603
23568,7.64817,8.55363
23629,7.29535,8.04192
23873,7.98596,7.42002
24051,7.93492,8.24655
24287,7.8285,8.03189
24454,7.45575,7.96154
24733,8.01721,6.93207
24975,8.01367,7.92097
25190,8.13699,7.01171
25282,7.94637,7.04467
25586,8.12406,8.51887
25762,8.1087,7.45594
25847,7.88121,8.10757
26189,7.58611,7.96115
26322,7.14529,7.19674
26524,7.19322,7.941
26765,8.66256,7.867
26895,7.73535,7.56341
27174,7.82075,7.60383
27333,7.62211,7.22125
27444,7.74313,7.3308
27681,7.98697,7.827
27993,7.87716,8.0172
28164,7.32741,8.51692
28363,7.79938,8.38195
28434,7.91798,7.68562
28622,8.12781,8.50369
29000,7.39234,8.50186
29003,7.59679,7.30128
29314,6.88189,7.43048
29457,7.5434,7.87104
29795,7.46566,7.85587
29995,7.65805,7.56531
30081,7.80378,7.62027
30210,7.57875,7.78428
30457,7.55845,7.82024
30624,7.56877,7.15948
30971,7.47119,7.92807
31185,7.2037,8.36363
31202,8.78678,7.72826
31449,7.86979,8.08689
31759,7.52789,7.91521
31885,7.30861,7.8038
32039,7.26944,7.71004
32227,7.74049,7.93893
32561,7.59909,7.12142
32611,8.17378,7.44126
32861,8.12961,7.66699
33194,7.39386,7.86369
33365,7.54721,8.26286
33480,7.78057,9.06702
33688,7.97337,7.65178
33918,7.64698,8.43229
34082,8.26046,7.88979
34225,7.13631,8.00228
34590,7.4988,7.91709
34716,8.00967,7.99275
34984,7.1834,8.36685
35146,7.76861,8.6347
35381,7.58204,7.85298
35536,7.60764,7.70872
35650,7.23775,7.03702
35906,7.58969,7.17935
36080,7.20553,7.05773
36275,7.45245,8.29779
36484,8.29476,7.73995
36667,7.73631,7.74134
36808,6.99008,7.32909
37085,8.37076,7.35172
37393,8.12302,7.58265
37538,7.7434,7.04208
37757,8.20017,7.31974
37985,7.75272,7.72611
38058,7.82241,7.3411
38279,7.48036,8.18877
38432,7.66791,7.30153
38717,7.74872,7.30061
38846,7.69618,7.82389
39164,7.95043,7.41559
39371,8.56179,8.23028
39432,7.58551,7.5876
39794,7.61321,7.64916
39973,7.44671,7.76775
40162,7.72194,7.72623
40347,7.91879,7.78143
40456,8.16454,7.30037
40696,7.74,7.30466
40827,7.9374,7.95983
41047,8.03238,7.6598
41298,8.48408,7.67469
41565,7.62738,7.65465
41696,7.57126,7.93189
41820,7.049,7.47763
42197,7.62602,7.82036
42317,8.04007,7.58062
42408,7.24391,7.90806
42653,7.61677,7.48589
42880,7.59379,7.88177
43200,7.50366,7.22985
43354,7.88361,8.4664
43413,7.81046,8.68952
43792,7.74686,7.80296
43933,8.82434,7.42763
44071,8.26162,7.53657
44362,7.07702,8.03412
44578,8.23557,8.46745
44608,8.11947,8.16889
44999,7.83394,7.83988
45006,7.8468,7.56438
45256,7.68346,8.23599
45510,7.33289,7.90796
45786,7.63149,7.28218
45930,7.47754,7.99573
46125,7.4876,7.60502
46234,7.30915,7.71048
46596,8.12956,8.43337
46650,7.59805,7.98029
46974,7.94821,7.66529
47091,8.05367,7.40936
47266,8.45786,8.25298
47420,8.00772,7.7538
47706,7.47235,7.75736
47869,8.01025,7.20169
48047,7.48315,7.87287
48332,7.89464,7.63083
48521,7.76604,7.76366
48709,7.59841,7.48508
48896,7.78019,7.81331
49045,7.43844,7.18926
49362,8.65958,7.87855
49524,7.76027,7.32251
49625,7.48308,7.50092
49912,7.44333,7.34732
50026,7.09617,7.40038
50256,8.15052,8.23894
50416,8.12463,8.34023
50632,7.96017,7.4178
50833,7.79541,7.42051
51042,7.82334,7.51626
51205,7.63745,7.94086
51600,6.7416,7.68181
51627,7.13728,7.68613
51970,7.52909,8.22363
52060,7.78598,8.48264
52225,7.38018,8.15004
52402,7.41873,8.64689
52677,7.67435,6.8346
52846,7.62489,7.69714
53099,7.67039,7.8268
53375,7.66399,7.23618
53437,7.29172,7.61123
53636,7.59052,7.03741
53862,7.43788,7.63003
54130,7.67892,7.93943
54381,7.7443,7.5181
54488,7.45595,7.2517
54697,7.7299,7.84579
54895,7.87636,9.02275
55021,7.54792,7.70087
55353,7.27787,8.34411
55440,8.21759,7.50963
55752,7.88022,8.04053
55984,8.01341,7.35324
56093,7.32574,7.6774
56284,7.37154,7.57673
56467,7.68068,7.72017
56692,8.03472,8.03352
56863,7.97167,8.17842
57015,7.90639,8.013
57239,8.24355,8.54555
57521,8.16925,7.65036
57738,8.70713,7.43982
57965,8.03427,7.66732
58081,7.82209,7.3649
58388,7.54208,7.82133
58413,7.81461,7.38397
58736,7.7514,6.88869
58986,8.52333,7.5898
59159,7.92252,7.23773
59320,8.2432,7.20921
59596,8.0935,7.589
59626,7.79408,7.85161
59979,7.65238,8.0844
60193,7.2802,7.65986
60247,8.11377,8.05651
60488,7.20193,8.03671
60798,7.05878,8.42691
60929,7.68915,7.46044
61039,7.83922,7.20975
61209,7.70445,7.64743
61600,7.16328,7.69545
61720,7.54172,7.30046
61937,7.40226,7.5744
62196,7.50208,7.7673
62373,7.54952,7.61133
62509,7.76321,7.7457
62726,8.41197,7.62537
62837,8.19711,7.44737
63049,7.8558,8.1057
63384,7.98715,7.63215
63499,7.54358,7.71542
63705,7.74652,7.06719
63857,7.7036,7.88652
64080,7.41566,7.56688
64207,7.52952,7.10283
64591,7.82126,7.25233
64683,8.19268,7.53993
64910,7.89172,7.66122
65045,7.27747,7.62674
65283,7.57723,7.74543
65468,7.15309,7.96504
65798,7.44129,7.84948
65843,7.69594,7.71574
66145,7.95051,8.31505
66355,7.78297,7.21726
66570,6.65768,7.45482
66637,7.26976,8.28232
66908,7.85426,7.2191
67070,7.17698,7.57585
67346,7.7525,7.67363
67508,7.75751,7.85888
67702,7.73122,7.94685
67850,7.70526,7.34183
68134,7.90483,7.14149
68207,7.20306,7.08087
68560,7.13768,7.99548
68673,8.0799,7.83272
68966,8.07937,7.54517
69072,8.13044,7.86784
69314,7.58368,7.80915
69551,7.03115,7.73347
69753,7.08433,7.99285
69994,7.41809,8.59752
70160,8.06421,7.59048
70226,7.5671,7.9072
70482,7.87918,8.04646
70773,7.65328,7.82074
70966,8.1536,8.28136
71163,7.86635,7.87607
71225,7.32295,7.77143
71475,7.24986,7.60382
71727,7.71672,7.86411
71809,8.03624,8.26449
72095,7.00157,8.46331
72272,8.02656,7.47649
72466,7.6458,7.7785
72723,7.20518,7.44578
72949,7.48396,7.9883
73015,7.63272,7.52981
73366,8.16777,7.66142
73514,7.98039,7.80041
73667,7.78368,7.31659
73814,7.49487,6.8032
74118,7.43394,7.47794
74298,7.92696,6.8881
74489,7.87379,7.32473
74612,8.04594,8.17039
74928,7.5456,7.82194
75138,8.01274,7.35854
75264,7.58337,8.13945
75440,8.33513,7.37927
75662,8.65225,7.64783
75944,7.82708,6.99619
76100,8.43524,7.80706
76232,7.65641,7.80118
76457,7.55479,7.79939
76694,8.27366,7.76081
76927,8.15545,7.60792
77054,7.46409,7.73065
77387,7.41304,7.84266
77524,7.81414,7.62848
77753,7.68144,7.74991
77880,7.47869,7.62142
78067,7.70776,8.35969
78297,6.88865,8.07619
78429,7.65224,7.93341
78702,7.37739,7.74852
78876,7.65534,7.75014
79156,7.88177,7.73641
79336,8.1398,7.92484
79475,8.00666,8.31073
79627,7.33825,7.10911
79819,7.58826,8.06013
80154,7.70343,8.93389
80264,8.18549,8.18919
80591,7.74811,7.41929
80650,7.36763,7.97326
80930,7.51737,7.81314
81153,7.90393,7.65383
81318,7.73873,7.99429
81431,8.2726,7.55368
81730,7.91758,8.02805
81931,7.49963,7.4695
82026,7.58011,8.4983
82202,7.78516,8.27613
82484,8.24155,7.47275
82628,8.08205,8.03684
82939,7.95668,7.69217
83071,7.88586,7.24509
83307,8.5937,7.13524
83479,7.35259,7.09815
83625,7.42261,8.23614
83998,7.31395,7.33604
84025,7.83978,8.34356
84398,7.49891,7.28159
84495,7.87242,7.68393
84617,7.57165,7.28542
84999,7.64139,7.44441
85058,7.23015,7.65549
85367,7.79506,8.12422
85476,7.97251,7.78374
85688,7.92604,7.39811
85991,7.69311,7.19991
86036,7.43236,7.13272
86237,8.14835,7.60089
86470,7.83141,7.85494
86791,7.74967,7.84369
86804,7.66754,7.77213
87135,7.77577,8.03941
87346,7.51412,7.46676
87580,7.41558,7.58982
87750,7.53486,7.71156
87955,7.32677,8.39145
88049,7.92509,8.72356
88214,7.25294,7.8649
88448,7.92187,7.67157
88736,8.03155,7.2629
88832,7.43982,7.53647
89100,7.38301,6.89806
89330,7.79091,7.50662
89593,8.14035,7.54334
89767,7.85915,7.49903
89852,7.89408,8.04777
90026,8.3741,7.76739
90292,7.77367,7.60859
90487,7.73854,7.28541
90724,8.64123,7.94024
90972,7.82789,7.8332
91037,8.12359,6.50985
91399,8.27111,7.96535
91485,7.54177,7.94288
91752,7.43502,7.75014
91812,7.69397,7.67446
92076,7.55696,7.3191
92207,7.71725,7.81673
92480,7.73466,7.47268
92674,7.76583,7.55894
92860,7.63824,8.18006
93125,8.03705,7.62354
93235,7.57311,7.45111
93484,7.82267,7.7473
93766,7.96002,8.10043
93952,8.11261,7.31135
94067,7.74422,7.04099
94387,7.68634,7.5671
94544,7.29676,7.67737
94753,7.91838,7.78936
94926,7.20704,7.74896
95171,7.40578,7.37903
95301,8.20875,7.50638
95471,8.08217,8.15538
95733,8.10474,7.31676
95932,7.93573,7.42332
96197,7.97975,8.00183
96214,7.7027,8.18646
96417,8.02208,7.66393
96628,7.65339,8.18701
96975,7.9598,7.77365
97036,8.31557,7.63754
97400,8.04435,8.18954
97590,7.64012,7.73747
97742,8.5049,7.32988
97939,8.14713,7.74491
98026,7.02025,8.17183
98355,7.35133,8.29954
98557,7.3162,7.3177
98613,7.7496,7.98582
98853,7.59383,8.12799
99186,7.30471,7.91137
99326,7.69064,7.66414
99456,7.32864,7.54012
99769,7.60796,7.80758
99942,7.75885,7.4784
100183,8.29112,7.55877
100216,7.59693,8.41341
100407,7.31541,7.78943
100708,7.67295,8.05458
100955,6.87793,8.16196
