id,x,y,z
15,-2.14796,2.87591,3.37102
146,-1.39836,4.29941,3.68369
249,-1.80286,4.81006,4.10842
307,-0.810443,4.78839,3.92219
465,-1.31257,4.57661,3.24204
512,-1.42217,4.91428,4.38241
623,-1.65871,4.55636,4.15026
793,-1.19035,4.6008,4.29918
862,-1.739,4.93428,4.99067
948,-2.12275,4.68073,4.35231
1094,-2.09773,3.30876,3.92838
1137,-1.56152,3.75763,4.23532
1267,-1.63916,3.89077,3.55247
1337,-1.64361,4.81173,3.94086
1437,-1.96536,4.644,2.71201
1553,-1.5248,4.63204,2.37242
1614,-0.67063,4.96826,3.14483
1739,-1.20155,4.77209,3.54419
1868,-0.946695,3.92902,2.06377
1937,-1.31361,4.57098,3.62647
2078,-1.1234,4.94973,3.58254
2105,-1.04428,4.23133,3.63996
2222,-1.08946,4.0214,3.02547
2317,-1.74897,4.35191,3.26105
2491,-0.919827,4.95272,3.38101
2589,-0.500435,4.60141,4.57806
2671,-0.851007,4.82506,4.26704
2740,-0.715991,4.5992,3.16214
2819,-0.701821,4.73349,3.57981
2997,-2.3004,4.76451,3.03212
3018,-1.94155,4.4061,3.35512
3190,-1.54703,4.77465,3.1197
3217,-1.91906,4.21921,3.19905
3366,-1.6583,3.44766,3.81453
3441,-1.77322,4.59659,3.26366
3537,-1.11901,4.66543,2.84952
3650,-1.23758,4.83635,3.58911
3795,-1.79723,3.85651,2.72603
3829,-2.10835,4.56622,4.93997
3903,-1.37521,3.75471,4.4829
4044,-1.36995,4.31288,4.48991
4147,-1.60891,4.8616,4.01407
4235,-1.71095,4.91282,3.16214
4323,-2.11278,4.42728,3.47242
4464,-2.0191,4.63939,3.57798
4539,-1.34123,4.7816,3.13375
4678,-1.22824,4.15604,3.21958
4746,-1.39586,4.65372,4.07509
4882,-1.4302,4.95587,2.97552
4940,-0.834762,4.49775,2.56759
5012,-2.1064,3.98489,3.75546
5185,-1.60629,4.31922,4.04771
5237,-1.26518,4.95884,3.40171
5312,-2.52115,3.8367,3.93432
5429,-2.72033,3.65195,4.68893
5530,-1.96244,3.60978,4.05145
5661,-1.53044,4.12841,4.40172
5759,-1.07631,4.83909,4.76466
5888,-0.929881,4.0799,4.68773
5966,-2.60777,4.99859,4.91794
6055,-2.17956,4.37324,4.21305
6115,-1.60124,3.67136,3.60962
6282,-1.14312,3.97072,3.38801
6373,-1.03489,3.63326,4.20645
6433,-1.79647,3.8885,2.81055
6600,-1.62464,4.75115,3.5867
6697,-1.8907,4.2943,2.42644
6792,-1.66356,4.94129,3.26703
6859,-1.91035,4.93765,3.32524
6969,-1.07396,4.39113,3.44486
7031,-0.507102,4.99716,4.57656
7102,0.027913,4.29228,4.91645
7283,-1.1027,4.66002,4.55683
7400,-1.1376,4.67847,3.63927
7402,-1.93705,4.90731,4.30021
7570,-1.59618,4.55923,4.17646
7682,-1.81886,4.42792,4.85917
7705,-1.67826,4.19878,3.75822
7805,-2.15702,3.70821,4.25162
7981,-2.0024,3.47662,2.8016
8045,-2.07876,4.20869,3.9417
8198,-1.83174,3.57582,3.93519
8211,-2.72054,4.57991,3.72775
8330,-2.37446,4.49524,2.95705
8436,-2.15746,4.63284,3.40154
8535,-1.59845,3.81765,3.71167
8672,-1.79418,4.51127,3.12664
8770,-1.79419,4.94964,3.73476
8893,-0.977228,3.92827,3.10339
9000,-1.99305,4.2951,3.29312
9056,-1.54731,4.92602,4.64044
9193,-1.65608,4.90111,3.23659
9248,-1.42353,4.11845,4.39894
9392,-1.50714,4.80391,4.9185
9477,-1.91923,3.4778,3.48277
9540,-1.35412,4.78731,3.23842
9657,-1.96346,4.6949,3.52195
9781,-1.39425,4.78258,3.99155
9897,-1.9616,4.2939,4.8468
9977,-1.9561,3.73449,3.969
10010,-1.90062,4.22348,3.58992
10177,-1.8926,4.1941,3.45909
10274,-0.925314,4.78058,3.77193
10310,-1.30017,3.87494,4.4358
10431,-0.486668,4.05505,4.34544
10558,-0.780913,4.78006,4.67386
10687,-1.71383,4.64907,3.80688
10748,-1.96244,4.72815,3.07521
10852,-1.87344,4.91173,2.00717
10909,-2.12895,3.72041,3.44375
11064,-0.960029,4.69673,3.2207
11199,-1.01048,4.8704,2.96961
11213,-1.06746,4.69719,3.27827
11303,-1.67004,4.16679,3.34264
11448,-1.38179,4.64772,3.18664
11525,-1.28893,4.34447,3.80419
11642,-1.82259,4.34117,4.41759
11733,-1.96095,4.39165,3.04123
11817,-1.63648,3.86282,2.98455
11923,-1.99881,4.09765,3.97969
12037,-1.55188,4.31688,3.08533
12176,-1.10715,4.85967,2.54395
