id,x,y
26,7.71777,8.17687
316,6.67322,8.03595
439,4.81479,7.02757
736,8.25289,8.18545
848,8.52236,8.15012
1010,9.12934,8.46827
1377,8.58023,8.21235
1566,7.85786,9.00022
1764,7.46354,7.72741
1809,7.84076,7.10519
2071,8.36411,6.90692
2251,8.64024,7.4649
2597,8.12582,6.80128
2673,8.24573,7.70975
2965,10.2323,7.22486
3098,8.67628,9.37824
3241,8.91228,8.41747
3461,9.25961,7.59374
3606,8.51752,7.18452
3923,8.96427,7.11232
4022,9.06221,7.98908
4233,8.68695,8.20482
4598,7.68203,9.00656
4759,6.04111,7.82617
4874,7.11178,7.67983
5181,7.5486,8.84802
5221,6.15772,8.49843
5422,7.53502,6.5034
5605,7.45671,6.55148
5944,7.43962,8.39179
6052,8.17373,7.99259
6292,7.76361,6.95957
6412,7.95496,7.22282
6728,7.41223,8.66802
6814,7.97783,7.41986
7006,7.74725,8.20045
7224,7.7335,8.01478
7466,8.25155,7.639
7785,9.05221,7.99054
7993,9.14002,7.79661
8038,9.54001,7.87418
8395,9.57744,8.0347
8496,9.23524,7.40524
8696,8.39104,7.28563
8967,8.56784,7.30451
9029,7.32578,7.37964
9226,8.29238,7.77234
9581,8.42955,8.21321
9661,9.01452,8.52485
9855,8.52287,8.36572
10160,8.4465,8.62584
10377,8.53333,7.83579
10430,9.71742,7.97232
10665,9.47393,7.2404
10824,7.81487,7.2305
11179,8.31762,8.37385
11242,7.632,8.08737
11551,7.97773,7.2145
11618,8.46202,8.50537
11940,7.28457,8.19217
12055,7.39917,7.89272
12244,8.62184,7.44602
12421,9.09802,7.70399
12773,9.16542,8.31874
12878,8.89611,7.85182
13131,8.08935,7.49126
13219,7.77104,8.60736
13564,7.36869,7.13568
13603,7.82225,6.13121
13891,8.20969,7.07885
14188,7.26297,8.09852
14333,6.75279,7.76787
14461,7.78666,8.52009
14720,7.60832,8.75889
14998,8.82424,8.42836
15004,8.70345,8.30716
15268,8.77709,8.41451
15552,8.23821,8.05595
15626,8.32958,7.49566
15990,9.15719,7.52534
16008,8.60207,6.9505
16317,8.18304,7.79807
16556,6.92914,8.281
16631,7.64437,7.06854
16893,6.65463,6.74007
17116,7.25396,8.00406
17252,7.77724,6.21761
17430,8.1621,7.64809
17731,8.86131,8.25292
17833,8.15414,7.62861
18097,8.3598,8.00005
18229,7.60733,7.51264
18545,7.19699,6.48824
