id,x,y,z
41,-0.749915,3.92601,4.46054
184,-0.618947,4.32892,4.96145
250,-2.05688,3.38032,4.90434
377,0.0334291,3.83262,4.33374
416,1.37702,4.25609,4.47346
593,3.30396,4.23621,4.3102
610,0.12405,3.34095,2.8902
728,-1.03748,4.63003,4.385
838,-0.497137,4.15133,4.73973
910,-1.23939,3.57925,4.71397
1033,-1.86583,4.9517,3.31237
1164,-1.96252,4.96068,4.64981
1222,-1.49893,4.16686,4.02461
1337,-1.92809,3.35989,4.75583
1427,-1.41447,4.85827,4.77635
1568,-0.652986,4.71124,4.80938
1674,-0.66421,4.34345,3.34958
1755,-0.0772132,4.3123,4.32638
1840,-0.428446,4.91986,3.45978
1954,-0.999724,4.70542,3.85572
2001,-1.57531,3.92218,4.01609
2109,-3.34932,3.05233,4.833
2254,-2.74904,4.21907,3.18971
2383,-2.78745,4.82998,2.641
2434,0.287603,4.51525,4.50374
2596,0.247019,4.83301,4.00626
2663,-0.951866,4.31996,3.22228
2792,-1.02274,4.62578,4.07382
2876,-1.54857,4.20307,2.99745
2901,-0.880189,4.68083,3.88165
3026,-0.684774,4.80019,4.31204
3140,-0.281626,4.96724,4.44336
3245,0.0277572,3.72014,4.33628
3354,-0.0618351,4.31927,4.2866
3420,-1.12182,3.73084,4.28359
3557,-0.995743,4.65063,3.74222
3665,-0.395268,3.87845,4.45761
3730,-1.5809,4.6421,3.87566
3843,-0.953837,4.76676,4.64449
3904,-0.863513,4.99881,4.1866
4034,-1.32167,4.82071,3.42532
4155,-1.50305,3.58752,3.65213
4238,-2.31707,3.40571,4.80995
4310,-2.53578,4.77268,4.46257
4418,-1.18902,4.80799,3.82387
4556,-0.719466,3.28949,4.66345
4660,-1.00287,2.83985,4.38864
4785,-1.4101,3.92209,2.59531
4841,-1.85688,4.1569,2.9287
4906,-1.14903,4.51298,2.91958
5091,-2.48423,4.60976,4.19846
5180,-2.64138,4.69402,2.44896
5279,-2.89092,3.86293,3.22222
5350,-1.54526,3.92921,3.40548
5466,-1.30353,3.23373,3.19996
5596,-1.698,3.81676,3.59794
5688,-0.22424,3.39056,4.03237
5735,-1.11554,4.04558,4.27321
5882,-1.16176,4.04107,3.9041
5929,-1.74684,3.78073,3.69562
6013,-0.924871,3.20223,3.65536
6129,-1.48951,3.17267,3.34495
6207,-2.0418,3.67673,3.8077
6337,-0.575935,3.27202,4.27983
6403,-0.591486,3.75981,4.49563
6542,1.41437,3.55942,4.76655
6644,-0.0660585,2.79728,4.76785
6703,0.287968,1.73837,4.94808
6867,-0.365842,2.96198,4.60211
6998,-1.65679,2.81574,3.66951
7083,-2.62704,3.8386,4.53733
7102,-1.05952,3.26521,3.38883
7269,-2.69392,3.54493,4.04235
7320,-2.71154,4.43487,4.4652
7494,-2.54479,4.64492,4.37531
7542,-1.51284,4.96588,3.15376
7602,-0.567546,4.02672,4.02904
7709,-1.87486,4.23305,3.64253
7864,-1.29898,4.79516,4.91946
7928,-1.42603,4.9659,4.87901
8062,-1.2329,4.69736,3.2336
8149,0.30556,4.5627,3.92605
8212,-1.08604,4.97275,3.84196
8331,-0.00746264,4.98964,2.52894
8474,-1.38413,4.97486,2.6032
8518,-0.0707741,4.44001,3.74287
8659,0.223213,3.72117,4.60924
8754,-0.661278,3.00972,3.93482
8845,-0.768784,4.04441,3.69225
8997,0.2112,4.4768,3.26068
9048,-0.997476,4.78757,3.88108
9104,-0.527067,4.68656,3.61349
9223,-1.97206,4.37158,4.30363
9313,-1.99115,4.78537,3.46783
9491,-1.19301,4.18172,2.88447
9590,-0.331456,4.47654,2.94886
9626,-1.20406,4.00448,3.2307
9719,-1.08963,4.30131,3.27464
9819,-1.9364,4.67556,3.57299
9989,-1.15155,4.91543,1.88654
10037,0.386187,4.47478,2.06898
10140,-1.79422,4.02771,2.03832
10210,-1.3206,4.36227,2.65529
10336,-0.818448,4.98152,3.25506
10472,-1.15467,3.68055,2.84898
10554,-1.46809,4.32944,3.53009
10664,-1.66893,4.78353,4.25015
10740,-2.37649,4.4653,3.80984
10870,-1.36925,4.84151,2.54482
10926,-0.600328,4.8059,1.60079
11071,-1.76936,4.29575,2.59874
11110,-3.82239,4.18638,2.12725
11229,-2.02845,4.99676,2.81612
11327,-2.36661,4.72269,4.80771
11424,-2.47485,4.28999,4.03724
11534,-2.14489,4.16564,4.02258
11638,-3.16377,4.93699,3.06918
11792,-1.10365,4.27526,3.11169
11814,-1.63034,4.63985,1.94665
11976,-2.32893,4.09627,2.89447
12027,-2.97568,4.79605,3.10907
12190,-1.41232,4.47443,3.50302
12201,-1.13547,3.57264,3.89414
12313,-1.4546,3.98795,3.93842
12473,-2.66288,4.9972,4.70408
12515,-2.42607,4.90334,4.88858
12672,-2.24879,4.55989,4.94236
12762,-2.55759,4.40363,4.77332
12898,-2.40731,4.26957,3.40396
12914,-2.55784,4.55362,4.48553
13065,-1.76296,4.17617,4.07786
13187,-3.74239,2.54682,3.77358
13299,-3.06161,2.81377,4.74344
13338,-2.05918,4.60949,3.56323
13478,-2.60617,4.53372,4.08363
13539,-2.1271,4.84875,2.85776
