id,x,y,z
45,-1.26701,3.96607,2.66724
119,-0.783395,4.18115,3.46105
258,-2.43604,4.02599,2.62931
390,-1.95423,3.50947,3.90142
497,-1.56147,4.48202,3.89125
528,-2.31128,4.6657,3.62171
616,-2.02179,3.93949,2.7871
739,-1.89184,3.96601,3.17297
898,-1.61873,4.55253,3.18076
927,-1.48478,4.08454,2.83496
1008,-1.2388,4.51172,3.28014
1139,-1.67412,4.63765,3.89659
1274,-0.854936,4.62413,4.01037
1348,-1.24121,4.88255,3.38777
1445,-0.558792,4.62889,3.09809
1514,-1.99156,4.48268,3.42056
1696,-1.81064,4.30145,4.46558
1761,-1.84698,2.70411,3.91135
1882,-1.77805,3.68301,2.99031
1999,-0.935182,3.37911,3.27567
2098,-1.18719,4.97306,3.00704
2142,-1.83981,4.92303,3.55303
2284,-1.03347,4.91348,3.87063
2373,-1.74489,4.23458,3.34832
2451,-1.23428,4.90495,3.14167
2570,-1.78149,4.73267,3.53697
2616,-1.80374,4.61262,3.34792
2727,-2.45176,3.60413,3.46436
2869,-1.58647,4.40746,3.10697
2946,-1.28069,3.91287,3.21703
3039,-1.22728,4.28732,3.65148
3173,-1.24045,4.41938,3.34872
3201,-1.9507,3.96677,3.45884
3325,-0.790899,4.64099,3.9377
3402,-0.930713,4.2203,3.41006
3512,-0.895948,4.87592,3.52856
3681,-1.54847,4.57092,3.28767
3791,-1.59294,4.4953,3.82532
3811,-1.80114,4.54765,3.92306
3919,-1.49006,4.59138,4.19698
4003,-0.988621,4.0375,3.2383
4143,-1.49743,4.86044,3.65097
4291,-1.43091,4.04468,3.9027
4400,-1.75655,3.80799,4.2266
4482,-1.6665,4.71868,3.27537
4501,-1.318,4.42875,2.70757
4618,-1.09043,4.49477,2.90809
4712,-1.52421,4.49511,2.83445
4806,-1.66906,3.59679,2.95129
4971,-1.00253,4.65936,3.14304
5041,-1.95175,4.54953,3.20193
5186,-2.20978,4.43058,3.04819
5292,-2.05274,4.81137,3.7384
5394,-1.55869,4.93085,3.47261
5403,-1.41579,4.53617,3.18446
5507,-1.31123,4.84538,4.07278
5685,-1.00637,4.98886,3.08857
5777,-2.02538,4.65297,3.70943
5898,-1.22115,4.10565,3.58576
5949,-1.73114,3.83553,3.24437
6091,-1.91366,4.11683,3.54403
6157,-1.378,4.99653,3.29641
6280,-1.32908,4.73507,3.40388
6391,-1.50492,4.7851,4.00255
6445,-1.53115,4.20618,3.19326
6551,-1.31317,3.65745,4.78537
6667,-0.833727,4.66384,3.81224
6704,-0.788719,4.01707,3.29809
6884,-0.95329,4.89715,2.93964
6928,-1.2434,4.25305,3.49166
7010,-1.4425,4.14909,4.10996
7158,-1.89028,4.49604,3.57139
7298,-2.08034,4.68011,3.50669
7350,-1.25229,3.93717,3.90354
7430,-1.89018,4.94236,3.58721
7525,-2.17918,4.53418,2.82545
7632,-2.44798,4.24754,3.46163
7738,-2.09654,4.38841,2.61895
7882,-2.87146,4.59041,3.69619
7909,-2.18392,4.93983,3.87985
8053,-2.09217,4.79015,2.89382
8123,-1.10658,4.66249,3.14667
8221,-1.16052,4.37036,3.65349
8395,-1.43865,3.96266,3.32611
8436,-1.40037,4.63289,3.74311
8587,-1.76763,4.39891,3.22038
8668,-1.38489,4.77079,3.48828
8748,-1.60595,4.44279,4.05
8803,-2.03732,4.07509,3.61193
8961,-1.77227,4.19304,3.45528
9054,-1.24803,4.77825,4.03022
9190,-1.46193,4.20817,4.15185
9292,-1.17635,4.5715,3.86008
9326,-1.12214,3.86657,3.60324
9475,-1.43443,3.68389,4.11429
9526,-1.92149,4.54884,3.84672
9669,-1.73145,4.15664,4.18892
9773,-1.34644,3.95825,3.39342
9807,-1.63456,4.11335,3.63479
9953,-2.66502,4.81614,2.69201
10046,-1.49081,4.59984,3.11565
10138,-1.77247,4.32727,3.28077
10210,-1.75279,4.18798,3.67331
10366,-1.56073,3.98437,3.37824
10491,-1.31513,4.58117,3.29825
10527,-1.74572,3.83858,3.10242
10669,-1.85676,4.01114,2.96074
10784,-1.64701,4.39981,3.38627
10841,-1.55591,4.18026,3.7556
10909,-2.15232,4.84441,3.88251
11042,-1.33982,4.36587,3.23037
11124,-1.10624,4.2441,3.57938
11287,-1.17537,4.27191,3.72037
11317,-1.34097,4.59383,3.74378
11435,-1.58606,4.85216,3.67634
11514,-1.0624,3.77719,3.41633
11636,-1.67104,4.6883,3.11507
11749,-1.50974,4.30278,3.4033
11845,-1.81552,4.06601,4.16113
11938,-2.01726,4.9019,4.64703
12072,-1.46149,4.77396,3.7421
12149,-1.74436,4.65776,3.04354
12283,-0.991756,4.73273,3.62112
12303,-1.66065,4.73122,2.93877
12452,-2.12592,4.5663,3.43995
12537,-1.17831,4.4778,3.81139
12697,-2.20608,4.86715,3.71256
12789,-1.24202,4.59554,3.06806
12848,-1.86299,4.54206,2.85468
12910,-1.60522,4.4892,2.90384
13052,-1.27403,4.55522,3.18786
13198,-1.2931,4.82738,3.24153
13245,-1.15558,4.16538,3.83955
13388,-1.58179,4.57068,3.51036
13408,-1.52603,4.87258,3.64555
13548,-1.79688,4.90466,3.62822
13697,-2.07966,4.22048,3.86291
13791,-1.14338,4.60014,3.49685
13863,-1.04507,4.92353,3.504
13965,-1.16415,4.76022,3.92329
14040,-1.63611,4.87484,3.81984
14185,-1.28797,4.19226,3.77259
14255,-1.35476,4.94954,4.1761
14315,-1.61284,4.29283,4.4727
14411,-1.96695,4.32183,4.03673
14530,-1.44714,4.07696,4.1881
14633,-2.10971,4.35995,3.54994
14773,-2.24792,4.49448,3.25117
14879,-2.30536,3.94197,3.20977
14930,-1.52874,4.84666,3.47167
15006,-1.36495,4.88608,3.74199
15153,-1.95893,4.55718,3.32634
15293,-1.32729,4.17816,2.87373
15359,-1.61529,4.53996,3.73588
15496,-0.9167,4.64126,3.18833
15509,-1.63042,4.20426,3.33405
15664,-2.27983,4.91579,3.235
15728,-2.0156,4.31492,3.06955
15868,-1.13396,4.65746,3.90432
15909,-1.50356,4.5041,3.28414
16035,-1.40957,4.48612,4.1208
16168,-1.63778,4.66531,3.64171
16230,-1.67272,4.98374,4.06574
16370,-1.53511,4.54559,2.62255
16472,-1.52944,4.12406,3.74748
16569,-1.78055,4.49338,3.69567
16611,-1.82505,4.79934,3.6146
16736,-1.42375,4.45011,2.83265
16875,-1.00449,4.45898,3.41585
16962,-1.66624,4.09814,4.02303
17005,-1.49784,3.97198,3.74383
17128,-1.54319,3.28685,4.0107
17267,-1.00221,4.96133,4.15161
17394,-1.62177,3.96489,3.73369
17466,-1.33628,4.34397,3.48587
17583,-0.744183,4.75187,2.80218
17610,-1.20086,4.29291,2.45091
17707,-0.916201,4.58907,2.59588
17848,-1.41952,4.58374,2.67955
17944,-1.17559,3.89602,3.0621
18083,-1.80831,4.79208,3.89221
18157,-1.1491,4.67992,3.24737
18245,-1.66126,4.07498,3.1531
18357,-2.37131,3.90899,3.64466
18425,-1.44775,4.15159,3.76711
18503,-1.39579,4.5607,3.48143
18601,-2.2793,3.71465,3.09718
18766,-2.00071,4.98387,3.56778
18895,-1.89605,4.55032,3.88703
18985,-1.46488,4.98284,3.38572
19064,-2.14242,4.45935,3.54737
19192,-1.51128,4.31067,3.36373
19267,-1.71092,3.98057,3.29242
19351,-2.15938,4.82208,2.78438
