id,x,y,z
84,-0.771635,-3.09806,-3.99792
115,-1.16719,-4.28001,-4.87812
216,-0.594213,-3.50405,-4.83058
358,-0.327952,-4.57555,-4.93733
408,-0.451542,-4.96483,-4.24994
565,-0.932105,-4.77879,-4.93317
620,-0.59447,-4.47018,-4.84869
746,-0.219893,-4.54836,-4.88509
832,-0.43122,-4.55818,-4.75104
961,-0.510467,-4.09618,-4.80509
1061,-0.901193,-4.88853,-4.67292
1197,-0.562834,-4.11869,-4.9055
1255,-0.657783,-3.97712,-4.69199
1350,-0.465574,-4.04602,-4.90647
1421,-0.629304,-4.22203,-4.74557
1524,-0.218106,-4.20053,-4.67723
1625,-0.650989,-3.92128,-4.48392
1718,-0.749619,-4.26614,-4.41178
1824,-0.960228,-4.06192,-4.98774
1979,-0.828724,-4.47852,-4.74778
2072,-0.271716,-4.65892,-4.87863
2126,-0.0834735,-4.3983,-4.4342
2283,-0.531622,-3.9341,-4.69834
2359,-0.162337,-4.53618,-4.95054
2421,-0.555455,-4.08625,-4.95522
2531,-0.688492,-3.9071,-4.33405
2677,0.0848781,-4.24058,-4.62855
2746,0.112841,-4.27927,-4.62465
2889,-0.152928,-4.53095,-4.9431
2975,-0.941123,-3.51416,-4.91455
3086,-0.378103,-3.77963,-4.69509
3160,-0.811633,-3.86645,-4.97507
3235,-0.309337,-4.73308,-4.47828
3400,-0.0582482,-4.11134,-4.9125
3430,-0.540064,-4.17691,-4.94064
3540,-0.890429,-4.28315,-4.87294
3692,-0.855432,-3.51189,-4.70446
3729,0.133777,-4.15592,-4.72729
3863,0.146365,-4.85422,-4.8297
3978,-0.753845,-4.12749,-4.78914
4034,-0.40862,-4.41262,-4.48656
4166,-0.638452,-4.09367,-4.77843
4222,-0.908886,-4.1787,-4.79284
4345,-0.950314,-3.92824,-4.55164
4431,-0.0484287,-4.01665,-4.81934
4511,-0.879188,-3.88439,-4.94253
4637,-1.29599,-4.88161,-4.93556
4793,-0.707843,-4.64775,-4.59584
4807,-0.892713,-4.64433,-4.60668
4988,-0.229801,-4.19173,-4.48343
5013,-0.727415,-4.20317,-4.36828
5181,-0.42309,-4.09933,-4.30859
5276,-0.804288,-3.74519,-4.90335
5314,-0.843015,-3.89458,-4.86695
5417,-0.229864,-4.60858,-4.93168
5587,-0.251052,-4.47858,-4.80287
5678,-0.433642,-4.48531,-4.85784
5744,0.135542,-4.88202,-4.03724
5897,-0.725645,-4.52859,-4.40764
5955,-0.835818,-3.89118,-4.95495
6034,-0.65058,-4.16114,-4.61296
6168,-1.19463,-4.53119,-4.62146
6300,-0.313854,-4.70533,-4.31998
6400,0.116145,-4.5868,-4.69242
6473,-1.22122,-3.97344,-4.89869
6528,-0.733019,-4.33851,-4.53072
6693,-0.326091,-4.21735,-4.72433
6735,-0.358394,-3.97353,-4.60483
6851,0.00603825,-4.82467,-4.8635
6955,-0.416381,-4.86004,-4.75757
7090,-0.785615,-3.54554,-4.71851
7131,-1.06098,-4.00227,-4.49326
7253,-1.02514,-4.60419,-4.99359
7373,-0.250194,-3.77149,-4.82672
7456,-0.976418,-4.04681,-4.8809
7503,-0.197656,-4.6299,-4.96349
7646,-0.596849,-3.53047,-4.78447
7715,-0.590201,-4.0518,-4.87019
7891,-0.316549,-4.12584,-4.96093
7948,-0.289803,-4.59911,-4.98672
8098,-0.742305,-4.0503,-4.92007
8191,-0.587705,-4.01412,-4.72715
8272,-0.178494,-4.51984,-4.6418
8308,-0.796915,-4.26594,-4.75186
8446,-1.19257,-4.56079,-4.9348
8581,-1.0145,-4.39405,-4.93124
8643,-0.924351,-4.33626,-4.74104
8741,-0.635731,-4.31494,-4.96726
8815,-0.73115,-3.77483,-4.82041
8999,-1.19357,-4.70106,-4.97746
9089,-0.393129,-4.4697,-4.52708
9166,-0.602332,-4.55656,-4.93439
9276,-1.04102,-4.28081,-4.82426
9396,0.165116,-4.17023,-4.54938
9450,-1.16349,-4.45629,-4.47169
9561,-0.340182,-4.88042,-4.87906
9628,-0.832243,-4.4297,-4.82889
9702,-0.324299,-4.5527,-4.66255
9814,-0.54523,-4.09678,-4.9135
9965,-0.702483,-4.11592,-4.62043
10038,-0.255591,-4.07706,-4.81165
10137,-1.03609,-4.73078,-4.88159
10256,-0.140932,-3.81166,-4.62851
10336,-0.466033,-4.58493,-4.83074
10409,-0.696696,-3.85958,-4.8406
10509,-0.650598,-3.97928,-4.29236
10608,-0.42302,-4.32353,-4.99157
10740,-0.750348,-4.13718,-4.93949
10837,-1.09239,-4.79633,-4.33891
10993,-0.35162,-4.71004,-4.89886
11089,-0.330714,-3.77143,-4.65192
11189,-0.238431,-4.41664,-4.74983
11254,-0.204222,-4.3243,-4.49796
11330,-0.255313,-4.2093,-4.72178
11488,0.0882064,-3.89623,-4.6384
11522,-0.535364,-4.241,-4.76261
11668,-0.394648,-3.95578,-4.69703
11797,-0.45338,-3.60394,-4.96447
11834,-0.597218,-3.94587,-4.71935
11907,-0.317913,-3.9985,-4.48409
12094,-1.13239,-4.23622,-4.80941
12103,-0.694342,-4.72162,-4.90787
12284,-0.611445,-4.16588,-4.86361
12335,-0.401507,-4.18185,-4.75709
12401,-0.438885,-3.81035,-4.60875
12517,-0.630021,-3.87877,-4.93552
12606,-0.440783,-4.22411,-4.74433
12744,-1.014,-3.99456,-4.56206
12885,-1.10514,-4.73472,-4.87282
12919,-0.0167412,-4.68333,-4.69096
13012,-1.01634,-4.43156,-4.79138
13131,-0.860341,-3.94081,-4.62755
13235,-0.842029,-4.06242,-4.82907
13321,-0.488364,-4.56192,-4.81385
13406,-0.272685,-3.68203,-4.67134
13600,-0.361242,-3.48291,-4.94261
13660,-0.615043,-4.23273,-4.86288
13747,-0.559879,-3.87894,-4.61021
13884,-0.695969,-3.88496,-4.62652
13935,-0.596031,-3.92958,-4.92358
14084,-0.831978,-3.70256,-4.63968
14109,-0.883351,-4.2348,-4.81692
14229,-0.439245,-4.39075,-4.81848
14324,-0.756452,-4.04249,-4.68908
14418,-0.434932,-4.59245,-4.44134
14585,-0.660621,-4.48421,-4.94859
14675,-1.01628,-4.55773,-4.88417
14736,-0.519817,-4.06491,-4.3128
14864,-0.820454,-4.35451,-4.65397
14992,-0.0297916,-4.6522,-4.82424
15067,-0.720952,-4.45851,-4.7221
15120,-0.609303,-3.88326,-4.50763
15210,-0.692278,-4.28821,-4.78351
15346,-0.399196,-3.64308,-4.71896
15413,-0.840216,-4.5455,-4.91076
15506,-0.592603,-4.13692,-4.87634
15663,-0.220958,-4.79808,-4.73644
15707,-0.385177,-4.1761,-4.55234
15877,-0.0865937,-4.12768,-4.58587
15912,-0.817344,-3.64584,-4.65198
16043,-0.165068,-3.89065,-4.82694
16119,-0.773132,-3.97961,-4.64646
16247,-0.723588,-3.8954,-4.99286
16389,-0.640879,-3.6345,-4.66478
16482,-0.0913781,-3.92724,-4.82878
16512,-0.501559,-4.05453,-4.78775
16664,-0.841119,-3.85137,-4.49818
