id,x,y,z
19,1.19714,-4.57669,-4.69247
184,1.35261,-4.16823,-4.6831
255,0.0272303,-4.83856,-4.37601
306,-0.777165,-3.63904,-4.42366
481,-0.514952,-4.36795,-4.82743
526,0.826906,-4.67524,-4.84875
603,0.0679387,-4.22389,-4.96329
778,-0.888848,-3.80841,-4.26529
847,-0.784653,-4.79849,-4.46705
909,-1.70102,-4.62279,-4.61573
1018,-1.76786,-4.09392,-3.77182
1126,-1.74467,-3.99945,-4.74971
1271,-0.58812,-4.31845,-4.89306
1386,0.18031,-4.73525,-4.86146
1414,-0.816944,-4.38318,-4.54022
1580,-0.365898,-4.5738,-3.98479
1696,-0.0878259,-3.97281,-4.06681
1749,-0.536651,-3.95382,-4.22698
1868,-0.908097,-4.55296,-4.64641
1986,0.15049,-4.70658,-4.4038
2082,-1.28064,-4.49756,-4.81543
2159,-1.41085,-4.7949,-4.61401
2206,-0.0584642,-4.57343,-4.77536
2372,0.501791,-4.36553,-4.88876
2481,-0.26051,-3.79217,-4.36939
2522,-0.767062,-3.96905,-4.70108
2601,-0.400135,-4.00445,-4.33992
2708,-0.498993,-4.88669,-4.68499
2856,0.397239,-4.68372,-4.05254
2910,0.0237727,-4.79223,-4.62891
3018,0.517076,-4.46208,-4.86967
3195,0.536521,-4.86921,-4.89311
3285,-0.897843,-4.95484,-4.84136
3316,-0.389488,-4.21377,-4.82659
3401,-1.01302,-4.47288,-4.70301
3516,-0.300285,-4.90341,-4.64021
3676,-0.791067,-4.99484,-4.69256
3774,-1.37796,-3.66148,-3.9813
3869,-2.00401,-3.67688,-4.42122
3924,-0.942546,-3.95864,-4.36639
4027,0.418321,-4.25663,-4.9739
4142,-0.498742,-4.34167,-3.85688
4293,-1.08688,-4.7121,-4.59951
4368,-0.94462,-4.35102,-4.50323
4488,-0.734254,-4.40676,-3.85925
4543,-0.71196,-4.90445,-4.20284
4614,-0.683133,-4.42771,-4.95587
4752,0.986045,-4.67819,-4.08961
4837,0.0801006,-4.01044,-4.87847
4982,-0.0761933,-4.86184,-4.78094
5018,-0.0841921,-4.65333,-3.74902
5170,-0.273597,-4.3906,-4.60216
5248,-0.0241108,-4.0862,-4.75882
5309,-0.11448,-4.55602,-4.60542
5464,-1.33955,-4.07131,-4.88482
5590,-0.696969,-4.17464,-4.58138
5695,-1.50419,-4.49587,-4.32534
5738,-1.04649,-4.65562,-4.82972
5850,-1.02015,-4.59426,-4.84566
5989,-2.06834,-4.13296,-4.91271
6096,-0.6335,-4.77641,-4.89155
6173,-1.04757,-4.22066,-4.48093
6261,-0.741772,-3.6332,-4.86649
6326,-0.384218,-3.3779,-4.25994
6405,-0.941249,-3.8613,-4.59596
6513,-0.324014,-3.93806,-4.27439
6637,0.390026,-4.88842,-4.37051
6730,-0.663633,-4.6979,-4.42693
6861,1.23373,-4.80042,-3.7423
6903,0.171212,-4.4016,-3.92065
7089,-0.431485,-4.67964,-4.18619
7158,-0.751837,-3.71033,-4.27947
7282,0.144512,-4.6714,-3.36139
7341,0.133077,-4.94623,-4.78072
7453,-0.712561,-4.915,-4.4005
7531,-0.65604,-4.32837,-4.40016
7694,-1.45953,-4.57428,-4.92414
7775,-0.277225,-4.76242,-4.44776
7847,-1.01274,-4.44755,-4.78195
7986,0.150799,-4.27521,-4.98661
8097,0.184472,-4.65569,-4.53313
8117,0.529084,-4.62699,-4.52925
8265,0.163493,-3.88179,-4.69756
8318,-0.979858,-4.26217,-4.53294
8470,0.269502,-4.41262,-4.98205
8557,1.0182,-4.82075,-4.03269
8631,-0.140711,-4.26628,-4.67284
8702,-0.337101,-4.90862,-4.15785
8859,0.626101,-4.18256,-4.42399
8948,-0.557513,-4.73864,-4.66427
9096,-1.44929,-4.33132,-4.89826
9150,-0.74123,-4.52025,-4.88475
9245,-0.228699,-4.84718,-4.56854
9364,1.37618,-4.20924,-4.69924
9481,-0.0363149,-4.35706,-4.65426
9517,-0.749661,-4.24878,-4.66881
9612,-0.499612,-4.50764,-4.54465
9709,-0.104955,-4.86675,-4.69916
9862,-0.193081,-4.09567,-4.69599
9939,-0.367852,-3.89373,-4.57754
10034,-0.172477,-4.11318,-4.29472
10174,-0.498927,-3.73159,-4.63745
10273,0.0926355,-3.43761,-4.71614
10312,0.0870361,-3.38332,-4.83839
10475,-0.0853324,-4.605,-4.12212
10580,-0.0372039,-3.85239,-4.25517
10669,-0.217126,-4.65292,-3.89418
10789,-0.932189,-4.35305,-4.92295
10890,0.528593,-4.22621,-4.83452
10966,-0.765973,-4.49169,-4.84582
11083,0.138033,-4.83006,-4.0439
11112,-0.445228,-4.66128,-4.58164
11239,-1.30446,-4.68717,-4.98162
11352,-0.956407,-4.59866,-4.36595
11464,-0.48335,-4.01786,-3.94152
11600,1.04611,-4.36949,-4.6644
11659,1.58662,-4.46605,-4.53033
11761,0.224106,-4.80291,-3.61375
11857,-0.104364,-4.58166,-4.43142
11985,-0.644183,-4.27614,-4.86364
12036,0.860125,-4.50807,-4.938
12149,-0.184568,-4.67112,-4.65569
12292,0.0109852,-4.56866,-4.63543
12354,0.471741,-4.32366,-3.43622
12455,0.478445,-3.92953,-4.91423
12515,0.220856,-4.38072,-4.98224
12663,-1.14206,-4.96784,-4.69396
12721,-0.293064,-4.55893,-4.67785
12834,-0.467896,-4.06625,-4.98952
12945,0.643016,-4.17035,-4.63197
13033,0.386022,-4.29918,-4.63409
13130,-0.259125,-4.95672,-4.11841
13234,-0.85712,-3.8017,-4.9373
13301,-0.713605,-4.21038,-4.70663
13430,-0.481077,-4.99318,-4.77868
13522,-0.843117,-4.9072,-4.80413
13678,-0.662912,-4.01311,-4.78736
13709,-0.271456,-4.89583,-4.23456
13859,-0.600885,-4.45196,-4.93024
13913,-0.371773,-4.26217,-4.83586
14017,-0.294631,-3.81359,-4.74453
14121,-1.08474,-4.75244,-4.76169
14286,-0.443551,-4.1593,-4.9936
14351,-0.851813,-3.53324,-4.63954
14418,-0.652265,-4.98776,-4.33119
14534,-0.53655,-3.81207,-4.70013
14661,-1.25418,-4.07162,-4.71879
14791,-2.31917,-4.91344,-4.82384
14848,-0.560287,-4.87234,-4.72166
14935,-1.41888,-3.82071,-4.60218
15048,-1.33512,-4.19033,-4.52209
15176,-2.00556,-4.2132,-4.30276
15276,-0.668738,-3.9838,-4.0656
15383,0.0310821,-4.46785,-4.07605
15424,-0.466516,-3.13554,-4.96173
15550,-0.181361,-4.75812,-4.94753
15644,-0.755485,-4.86374,-3.95052
15709,-0.980553,-4.36555,-4.95937
15848,-1.02962,-4.94449,-4.8383
15970,-0.349171,-4.00895,-4.67505
16002,-0.830847,-3.73271,-4.28902
16158,-0.544924,-3.62459,-3.37269
16241,-0.0948393,-3.82945,-4.88027
16379,-0.154286,-4.52604,-4.42418
16413,-0.872977,-3.86048,-4.98208
16573,-1.31973,-4.11153,-4.96607
16637,-1.03473,-4.05521,-4.71889
16778,-1.89154,-4.78515,-4.64524
16854,-1.22768,-4.01994,-3.9338
16984,-0.844808,-4.79078,-4.54607
17079,-1.01159,-4.10256,-4.97107
17115,0.144182,-4.41131,-4.97362
17208,0.43633,-4.64593,-4.52734
17350,-0.586083,-4.82701,-3.68718
17429,-0.554088,-3.78555,-4.58853
17563,-1.72329,-4.10821,-4.56341
17651,-0.646515,-4.9783,-4.96852
17731,0.211444,-4.97067,-4.49866
17892,-0.3333,-3.75191,-4.3495
17969,0.255458,-4.81921,-3.86921
18009,-0.102365,-4.65273,-4.76175
18135,-0.0839174,-4.81049,-4.91446
18208,0.65481,-4.92334,-3.89529
18359,0.797143,-4.37698,-4.66835
18441,-0.820369,-4.64752,-4.94987
18580,-0.570649,-3.74265,-4.6961
18643,-0.475798,-4.15033,-4.86538
18746,-0.768064,-4.42838,-4.8058
18840,-0.629843,-3.91908,-4.56214
18941,-1.17653,-4.66559,-4.72585
19040,-1.1499,-4.85938,-3.56393
19110,-0.278923,-3.82581,-4.93979
19236,-0.475532,-4.76424,-4.63909
19320,-0.314734,-4.17017,-4.98447
19401,1.07752,-4.20073,-4.44059
19520,1.17655,-4.70316,-4.4433
19643,1.7598,-4.94817,-4.71863
19712,0.701639,-4.56473,-4.67182
19839,0.587278,-4.04607,-4.83675
19980,-0.64471,-4.90157,-3.8958
20013,-0.85706,-4.81955,-4.95282
20196,-0.181718,-3.81801,-4.48113
20205,-0.462684,-4.17333,-4.94873
20354,0.0760598,-3.66179,-4.6389
20493,-0.371131,-3.45608,-4.43369
20553,-1.05376,-3.45628,-4.54098
20651,-0.524977,-3.48175,-4.28185
20773,-0.342833,-4.72376,-4.26164
20863,-0.0761768,-4.8793,-4.28489
20983,-0.777311,-4.12917,-4.43942
21064,-1.27664,-4.29988,-4.11407
21144,0.263748,-4.92079,-4.39517
21231,-0.257569,-4.36754,-4.43161
21308,-0.0766639,-4.79898,-4.91548
21479,-0.543589,-4.43105,-4.26411
21515,1.25249,-4.86373,-3.97959
21658,-0.318146,-3.83979,-4.82363
21725,-0.714208,-4.42711,-4.99378
21886,-0.389095,-4.40307,-4.80261
21963,-1.72834,-4.96909,-4.63087
