id,x,y,z
9,-0.33427,2.54546,3.25187
190,-0.251791,2.70391,2.85699
206,-0.895272,3.57871,4.61533
361,-1.61598,3.12085,4.24762
449,-0.642641,4.29954,2.74214
600,-0.943867,4.38045,3.54576
647,-1.61544,4.92612,3.85348
773,-0.93404,4.33867,3.21162
857,-0.272454,4.58498,3.05468
991,-0.534393,4.26057,4.30082
1037,-0.739414,4.76417,3.70855
1167,-1.35963,4.6651,4.70468
1220,-1.0865,4.81344,3.76078
1354,-1.43744,4.45578,3.19884
1417,-0.404906,4.48019,3.27921
1557,-1.35288,4.00521,3.16846
1687,-1.05836,3.75371,3.4206
1794,-1.48566,4.83605,2.93842
1895,-2.03168,4.97349,3.22768
1999,-2.23863,3.52078,2.2617
2090,-0.20328,4.26245,4.211
2195,-0.519447,4.84458,4.59625
2202,-1.5416,4.6003,3.97102
2360,-3.02499,4.57299,4.911
2425,-2.91856,4.58413,4.1329
2583,-2.47056,4.05795,3.75816
2652,-3.3527,4.22108,4.52554
2774,-3.72161,4.18108,3.39787
2856,-1.64826,3.80807,2.55874
2967,-1.32646,4.6821,2.26323
3086,-0.908701,3.48049,3.34391
3145,-1.99401,3.77237,4.73266
3242,-0.644874,3.07658,4.50151
3336,0.342235,4.62488,4.49566
3453,-0.0128041,4.4987,4.83041
3551,-1.14077,4.8444,3.78868
3635,-1.40157,4.9677,4.54917
3778,-1.27312,4.82282,4.64011
3867,-0.565079,3.69048,3.07472
3912,-1.99295,4.0602,3.26033
4045,-0.251078,4.60639,2.72746
4114,0.984856,4.14529,3.20178
4237,-0.10273,4.80881,2.35957
4351,-0.650919,3.74551,3.38681
4441,-0.648846,3.40488,2.59254
4541,-1.78979,3.23691,2.78787
4627,-0.949058,4.91958,3.23045
4779,0.0490659,3.01279,3.11229
4874,-0.447846,3.13499,4.88848
4964,-1.57926,3.53154,4.34384
5045,-0.561198,3.42929,3.92849
5110,-1.50045,4.19114,3.3053
5218,-2.03204,3.78511,2.59385
5365,-0.887622,3.34846,3.22491
5470,-1.90765,3.83361,3.81604
5538,-1.52503,3.59993,2.44287
5652,-0.950142,3.5667,3.72564
5719,-0.708507,3.95871,3.29536
5851,-0.670117,4.80267,4.9697
5936,-1.64148,4.86832,4.79419
6040,-0.717268,4.62768,4.74493
6141,-1.01505,4.2952,4.79031
6256,-1.03333,4.80363,4.32979
6356,-1.20188,4.08839,4.19885
6426,-0.197662,4.50064,3.6167
6560,-0.578947,4.90726,3.83689
6652,-0.42677,4.73987,3.47845
6724,-0.45505,4.55574,3.04711
6854,-1.34213,4.87027,2.7718
6911,-2.6977,4.50886,3.80559
7013,-2.6766,4.88582,3.76191
7160,-1.15631,4.85084,4.49949
7263,-1.63576,4.59575,4.90508
7397,-1.84234,4.17689,3.32159
7486,-1.30044,3.92434,4.25796
7542,-1.30659,3.18952,3.89932
7691,-2.05588,3.03313,3.95406
7716,-1.63262,3.33027,3.88867
7859,-1.12184,3.67406,3.894
7911,-1.71998,3.39959,4.72585
8023,-2.16605,3.28069,4.11794
8143,-0.811592,2.47364,3.58173
8215,-1.73363,3.07443,3.57024
8370,-0.954484,4.26676,4.95285
8455,-0.611344,4.05676,4.04855
8527,-0.463336,4.48533,4.41159
8656,-0.551268,4.25457,4.34041
8761,-1.13137,4.2887,3.90695
8861,-2.09932,4.798,4.09122
8934,-2.08371,4.79951,3.99588
9006,-1.95915,4.37793,4.09794
9199,-2.20745,4.32022,4.8038
9252,-2.54459,4.64759,2.87881
9382,-1.8436,4.56344,3.58185
9499,-2.25071,3.6136,3.05179
9558,-2.04668,4.57895,4.09279
9617,-1.16504,4.5943,4.23224
9751,-1.16683,4.60444,4.94508
9836,-2.1027,4.30561,4.93887
9904,-1.66426,3.42282,4.45306
10071,-0.836084,4.41212,3.65015
10196,-1.81037,3.71591,4.65781
10211,-1.03305,3.80801,3.61475
10378,-1.94505,4.87866,3.53748
10408,-3.4503,4.65224,3.31168
10582,-2.93444,4.72683,2.53074
10614,-2.12394,3.70663,4.72207
10717,-1.73079,1.8524,4.299
10838,0.318712,3.53274,4.98761
10930,-0.340704,4.43631,4.67332
11033,-1.09074,4.94967,4.82809
11159,-2.23217,4.05943,4.18867
11297,-1.70065,4.51045,4.61039
11359,-1.74863,4.36367,4.5652
11457,-0.212777,4.59566,4.8666
11555,0.365302,4.60242,4.02179
11639,0.208662,3.93748,3.38448
11789,0.956213,4.85034,3.80277
11819,0.74205,4.77101,3.86695
11909,0.308653,4.0846,4.05615
12060,-0.105882,4.92447,4.67091
12160,-0.462837,4.35814,3.71158
12291,-0.469376,4.86492,4.32401
12324,-0.517659,4.14428,4.11794
12499,-0.34995,4.74873,3.61023
12551,-1.39426,4.416,3.99777
12618,-1.27304,4.46757,3.27892
12784,-2.46955,4.43282,1.93823
12859,-1.38915,4.93898,1.81992
12911,-1.97724,4.21315,3.19594
13077,-1.62054,4.58375,4.46193
13128,-1.4239,4.88526,2.80415
13272,-1.0722,4.6083,3.84693
13338,-2.20273,4.73808,4.14172
13426,-1.61354,4.41179,3.72155
13502,-1.87305,4.70052,3.95354
13663,-1.91827,4.59317,4.92096
13742,-1.79114,4.43335,4.5396
13847,-1.11087,4.4088,4.48796
13936,-1.33889,3.10757,4.32454
14078,-0.637154,3.58042,4.26068
14136,-1.3307,3.67906,4.34191
14232,-0.739859,2.43642,4.07038
14376,-1.36673,3.21915,3.66453
14447,-2.41923,4.41608,3.2953
14576,-2.91369,4.91821,4.47928
14650,-3.46243,3.82102,3.36763
14787,-1.47666,4.38747,2.96431
14801,-1.74573,3.9654,4.28822
14968,-1.04253,4.6783,2.73539
15098,-0.143391,4.7476,4.10977
15151,-1.12547,4.2325,3.39341
15292,-0.208448,3.60776,2.59938
15392,-2.1783,3.5638,2.32718
15421,-1.22623,2.95803,2.43761
15544,-2.00819,4.28366,2.29458
15628,-1.09984,4.54332,2.46765
15776,-1.60722,3.42515,2.987
15868,-1.61118,3.7739,3.69956
15909,-2.3041,4.00302,4.19318
16004,-1.24775,3.60512,4.44318
16122,-0.432844,4.57226,3.53341
16245,-1.02886,4.18993,3.50087
16379,-1.06042,4.61963,4.31788
16477,-1.00258,4.86811,4.60121
16540,-0.983731,3.93006,3.66841
16603,-2.39901,4.70063,3.74954
16724,-1.87504,3.76606,3.7185
16860,-2.53771,4.93317,4.14797
16913,-2.012,4.87307,4.29725
17016,-0.829575,4.19903,4.34391
17116,-0.844865,3.97991,4.26457
17203,-1.75221,4.66352,3.83611
17379,-0.6607,4.92938,4.14979
17469,0.55103,3.84005,4.25318
17585,0.0984938,4.02549,3.03635
17669,-0.843602,4.62216,3.78152
